比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年“QQ游戏·天下棋弈”全国象棋甲级联赛正赛	5	20140513	北京威凯建设	王跃飞	先胜	徐崇峰	浙江	103	飞相对左中炮	中国象棋协会	打虎将	2384	"1. 相三进五 *
 炮８平５
3. 马八进七
 马８进７
5. 马二进三
 车９平８
7. 车一平二
 马２进１
9. 兵三进一
 炮２平４
11. 车九平八
 车１平２
13. 仕四进五
 车２进４
15. 炮八平九
 车２平４
17. 炮二进四
 卒７进１
19. 车八进四
 卒１进１
21. 车二进四
 士６进５
23. 炮二平三
 车８进５
25. 马三进二
 象７进９
27. 兵三进一
 车４平７
29. 车八平四
 炮４平３
31. 车四进一
 车７进２
33. 兵七进一
 炮３进３
35. 相五进七
 车７退１
37. 前相退五
 车７平８
39. 车四平九
 炮５平３
41. 马七退九
 车８进４
43. 仕五退四
 车８退６
45. 炮三退四
 车８进１
47. 兵九进一
 马１进２
49. 炮九平七
 马２进３
51. 车九进一
 卒３进１
53. 车九平七
 炮３平５
55. 仕六进五
 炮５进４
57. 车七进三
 马３退１
59. 车七退二
 马７进６
61. 炮七平八
 马１进２
63. 炮三平八
 将５平６
65. 炮八进七
 将６进１
67. 炮八退一
 士５进４
69. 马九进八
 车８进１
71. 马八进七
 车８平２
73. 马七进六
 将６平５
75. 炮八退一
 将５平４
77. 马六退七
 士４进５
79. 炮八平九
 将４退１
81. 车七进二
 将４进１
83. 车七退一
 将４退１
85. 车七进一
 将４进１
87. 马七进五
 马６退５
89. 车七退六
 炮５退２
91. 车七平六
 士５进４
93. 帅五平六
 车２退３
95. 炮九退三
 将４平５
97. 炮九平五
 象９退７
99. 车六进二
 马５进７
101. 马五进三
 将５平４
103. 炮五平六"
12	2014年“QQ游戏·天下棋弈”全国象棋甲级联赛正赛	4	20140512	山东中国重汽	赵金成	先胜	王瑞祥	河北金环建设集团	99	飞相进左马对右士角炮	中国象棋协会	...	1820	"1. 相三进五 *
 炮２平４
3. 马八进七
 卒３进１
5. 车九平八
 马２进３
7. 兵三进一
 车１平２
9. 马二进三
 马８进７
11. 炮八进四
 马３进４
13. 炮八平三
 车２进９
15. 马七退八
 象７进５
17. 仕四进五
 士６进５
19. 马八进九
 车９平６
21. 兵九进一
 炮４平１
23. 炮二平一
 炮８进４
25. 车一平二
 车６进６
27. 马九进八
 马４进３
29. 车二平四
 车６进３
31. 帅五平四
 炮１进３
33. 炮三平九
 炮８平６
35. 炮九平七
 卒５进１
37. 炮七进一
 炮６平７
39. 炮一退二
 马３进４
41. 炮一进一
 马４退２
43. 炮七平八
 卒３进１
45. 马八进七
 马２退４
47. 炮八进二
 象５进３
49. 马七进六
 前象退５
51. 马六退七
 象５进３
53. 马七退九
 炮７平６
55. 兵三进一
 卒３平４
57. 马九进八
 前象退５
59. 兵三进一
 马７进５
61. 马八退六
 炮６退５
63. 帅四平五
 卒５进１
65. 兵三平四
 马５进６
67. 马三进四
 卒５平６
69. 兵四平五
 象５进７
71. 马六进八
 士５退６
73. 马八进七
 炮６平３
75. 炮八退四
 炮１进１
77. 炮八平五
 士６进５
79. 马七退九
 炮１平５
81. 马九退八
 炮３平４
83. 兵五平六
 将５平６
85. 炮一平四
 炮５平６
87. 炮五平九
 士５进６
89. 兵六平五
 卒４平５
91. 马八退六
 炮４平９
93. 炮九平三
 炮９进５
95. 马六进五
 士４进５
97. 马五进七
 士５进４
99. 炮三平四"
13	2014年“QQ游戏·天下棋弈”全国象棋甲级联赛正赛	4	20140512	江苏句容茅山	孙逸阳	先胜	刘子健	杭州环境集团	79	飞相对左过宫炮	中国象棋协会	...	1320	"1. 相三进五 *
 炮８平４
3. 兵七进一
 马８进７
5. 炮二平四
 车９平８
7. 马二进三
 卒７进１
9. 马八进七
 马２进１
11. 车一进一
 士６进５
13. 车一平六
 象７进５
15. 车六进三
 车８进８
17. 兵三进一
 车８平６
19. 仕六进五
 车６平７
21. 马三进二
 卒７进１
23. 炮八退一
 车７退２
25. 马二进三
 卒７平８
27. 马三退二
 炮２平３
29. 车九平八
 车１平２
31. 炮八进五
 车７平９
33. 炮四平三
 车９平７
35. 车六平五
 车７平８
37. 马二进三
 车８平７
39. 马三退四
 炮３退１
41. 炮八进一
 士５退６
43. 炮三进五
 车７退４
45. 车五进二
 炮３平８
47. 车五平二
 车２进１
49. 马四进六
 车２平６
51. 马六进四
 士６进５
53. 马七进六
 车７进４
55. 炮八进一
 炮４退１
57. 车八进七
 车７平５
59. 车八平九
 车５平４
61. 车九平五
 车４退１
63. 车五平三
 车４平６
65. 车三退一
 前车退１
67. 炮八退五
 炮４平２
69. 炮八平五
 象３进５
71. 马四进六
 炮２平４
73. 车三进一
 前车退１
75. 车三进二
 后车退１
77. 车三平四
 车６退３
79. 车二进二"
14	2014年“QQ游戏·天下棋弈”全国象棋甲级联赛正赛	2	20140510	广东碧桂园	许银川	先胜	杨辉	四川成都程度瀛嘉	81	飞相对进３卒	组委会	...	8019	"1. 相三进五 *
 卒３进１
3. 炮八平七
 象３进５
5. 马八进九
 马２进３
7. 车九平八
 车１平２
9. 马二进四
 马８进９
11. 炮二平一
 车９平８
13. 车一平二
 炮２平１
15. 车八进九
 马３退２
17. 炮一进四
 马２进４
19. 兵七进一
 炮８进４
21. 兵七进一
 炮８平５
23. 仕四进五
 车８进９
25. 马四退二
 象５进３
27. 马二进三
 炮５平２
29. 马九退七
 炮１进４
31. 兵三进一
 卒５进１
33. 炮七平六
 炮２平３
35. 马七进八
 象３退５
37. 炮一平九
 马９进８
39. 马三进五
 炮３平９
41. 马五进七
 马８进７
43. 马七进六
 炮９退３
45. 炮九进三
 士４进５
47. 马六进七
 炮９退２
49. 炮六平八
 士５进４
51. 马七退八
 炮１进３
53. 炮八退二
 卒５进１
55. 前马进六
 炮９进１
57. 马六退八
 炮９进４
59. 后马退六
 炮１退７
61. 马八进七
 炮１平２
63. 马六进七
 象５进３
65. 炮八进六
 炮９退５
67. 前马退九
 马４进５
69. 马七进九
 炮２平３
71. 前马进八
 将５进１
73. 马九进七
 炮３平８
75. 炮八平五
 炮８进７
77. 仕五进四
 马７进８
79. 马八退七
 将５平４
81. 炮九退七"
15	2014年“QQ游戏·天下棋弈”全国象棋甲级联赛正赛	1	20140509	四川成都瀛嘉	郑惟桐	先胜	程鸣	江苏句容茅山	79	飞相进七兵对右士角炮	中国象棋协会	...	2954	"1. 相三进五 *
 炮２平４
3. 兵七进一
 马２进１
5. 马八进七
 车１平２
7. 车九平八
 炮８平５
9. 车一进一
 车２进４
11. 车一平六
 士６进５
13. 车六进三
 马８进７
15. 车六平二
 象７进９
17. 仕六进五
 车９平６
19. 马二进三
 卒１进１
21. 兵七进一
 车２平３
23. 马七进六
 马１进２
25. 炮八平七
 炮４进２
27. 相五进七
 炮５平２
29. 车八平九
 车３进１
31. 马六进四
 车３进１
33. 马四进三
 车６进２
35. 前马退一
 象３进５
37. 炮七平五
 车６进１
39. 车二平五
 车３平４
41. 车五进二
 车６平５
43. 炮五进四
 马２进４
45. 炮五退二
 马４进２
47. 炮二退一
 炮４平６
49. 相七进五
 炮６进４
51. 车九平七
 马２进３
53. 车七进一
 炮６平３
55. 炮二平七
 卒７进１
57. 马一退二
 象９退７
59. 兵三进一
 卒７进１
61. 相五进三
 卒３进１
63. 相三退五
 卒３进１
65. 仕五进六
 卒３进１
67. 马二进四
 车４退２
69. 马三进二
 车４平５
71. 马四进二
 炮２退１
73. 前马进四
 士５进６
75. 马二退四
 炮２进５
77. 马四进五
 炮２平５
79. 炮七平五"
16	2014年四川成都“惠丰杯”街子古镇象棋公开赛	9	20140506	四川	李少庚	先胜	赵子雨	湖北	49	飞相进三兵对进右马	象棋王子	打虎将	1300	"1. 相三进五 *
 马２进３
3. 兵三进一
 卒３进１
5. 马二进三
 马３进４
7. 马八进七
 炮２平３
9. 车九平八
 车１平２
11. 车一进一
 炮８平４
13. 炮二进三
 象７进５
15. 兵三进一
 马４进３
17. 兵三进一
 马８进６
19. 炮八进四
 马３退４
21. 炮八平七
 车２进９
23. 马七退八
 车９平７
25. 炮二进一
 炮４进１
27. 车一平四
 炮４平７
29. 炮七进三
 象５退３
31. 车四进七
 炮７进３
33. 车四退三
 马４进３
35. 车四平七
 马３进４
37. 车七进二
 马４退６
39. 帅五进一
 炮７平１
41. 帅五平六
 车７进７
43. 仕六进五
 车７平８
45. 炮二平九
 马６进８
47. 车七退四
 炮１进３
49. 车七进六"
17	2014年四川成都“惠丰杯”街子古镇象棋公开赛	9	20140506	四川	武俊强	先胜	李炳贤	浙江	37	飞相进右马对左过宫炮	象棋王子	...	580	"1. 相三进五 *
 炮８平４
3. 马二进三
 马８进７
5. 车一平二
 卒７进１
7. 兵七进一
 炮２平３
9. 炮二进二
 马２进１
11. 马八进七
 卒３进１
13. 马七进八
 卒３进１
15. 相五进七
 象７进５
17. 前相退五
 士６进５
19. 兵九进一
 车９平６
21. 兵九进一
 卒１进１
23. 车九进五
 炮４进５
25. 马八进六
 车６进４
27. 炮二进五
 炮３退１
29. 炮二平一
 炮３平１
31. 车二进九
 马７退６
33. 车二退二
 马６进８
35. 炮八进六
 炮４平７
37. 车九进二"
18	2014年四川成都“惠丰杯”街子古镇象棋公开赛	8	20140506	浙江	郭凤达	先胜	张欣	新疆	113	飞相进左马对右士角炮	一蓑烟雨任平生	...	276	"1. 相三进五 *
 炮２平４
3. 马八进七
 马２进３
5. 车九平八
 卒３进１
7. 炮八平九
 马８进７
9. 兵三进一
 炮８平９
11. 马二进三
 车９平８
13. 炮二进二
 车８进４
15. 兵七进一
 象３进５
17. 仕四进五
 卒３进１
19. 炮二平七
 马３进２
21. 车八进三
 士４进５
23. 车一平二
 车８平４
25. 兵五进一
 车１平３
27. 炮九进四
 炮４平２
29. 车八平四
 卒７进１
31. 车二进四
 马２退４
33. 兵九进一
 车４进４
35. 车四平八
 炮２平４
37. 兵三进一
 象５进７
39. 马七进九
 炮４平５
41. 车八进三
 马４进５
43. 炮九平五
 将５平４
45. 炮五平三
 马５进６
47. 帅五平四
 炮５平６
49. 车二平四
 后象进５
51. 炮七退二
 车４退２
53. 炮三平七
 象５进３
55. 前炮平五
 象３退５
57. 炮七平四
 炮６进５
59. 马九进七
 车３进４
61. 车八进三
 象５退３
63. 炮五平九
 马７进５
65. 炮九进三
 将４进１
67. 车八退一
 将４进１
69. 车四退二
 车３进１
71. 车四进四
 车３平５
73. 车八退二
 马５进３
75. 车四平七
 马３进２
77. 炮九平八
 马２退４
79. 车七平六
 将４平５
81. 炮八退二
 炮９退１
83. 帅四平五
 车４平７
85. 车六平二
 车７进１
87. 车八平四
 士５进６
89. 车二进一
 炮９平２
91. 车二平四
 将５退１
93. 前车平七
 车７平８
95. 帅五平四
 车８退７
97. 车七进一
 将５退１
99. 车七进一
 将５进１
101. 车七退一
 将５退１
103. 车七平八
 士６进５
105. 车八平七
 车５平８
107. 车七进一
 士５退４
109. 炮八进二
 前车进４
111. 帅四进一
 后车进１
113. 车四进三"
19	2014年四川成都“惠丰杯”街子古镇象棋公开赛	8	20140506	四川	雷隆云	先胜	王勇军	四川	51	飞相对左过宫炮	一蓑烟雨任平生	...	289	"1. 相三进五 *
 炮８平４
3. 炮二平四
 马８进７
5. 马二进三
 车９平８
7. 兵七进一
 卒７进１
9. 马八进七
 马２进１
11. 兵九进一
 象７进５
13. 车九进三
 士６进５
15. 车九平六
 车１进１
17. 马七进八
 炮２退１
19. 马八进九
 炮２平４
21. 车六平八
 前炮进１
23. 兵九进一
 马７进６
25. 马九进七
 车１平３
27. 马七退五
 士５退６
29. 兵五进一
 后炮平７
31. 车八平六
 炮４退２
33. 兵九进一
 马１退２
35. 兵九平八
 马２进１
37. 兵八进一
 卒７进１
39. 兵八平九
 马６进７
41. 车一平二
 车８进９
43. 马三退二
 马７退５
45. 车六平五
 马５退６
47. 马五退四
 炮４平５
49. 车五平六
 卒７平６
51. 炮四进四"
20	2014年四川成都“惠丰杯”街子古镇象棋公开赛	8	20140506	四川	郑惟桐	先胜	孙浩宇	四川	72	飞相对进左马	象棋王子	...	790	"1. 相三进五 *
 马８进７
3. 兵三进一
 卒３进１
5. 马二进三
 马２进３
7. 马八进九
 车１进１
9. 车九进一
 炮８平９
11. 马三进二
 车１平４
13. 车一平三
 车４进３
15. 车九平四
 象７进５
17. 马二进三
 炮９退１
19. 炮二平三
 车４平８
21. 马三进五
 炮２平５
23. 炮三进五
 炮５进４
25. 仕六进五
 车８平４
27. 车四进二
 炮９平５
29. 兵三进一
 车４进４
31. 炮八进四
 马３进２
33. 兵三平四
 后炮进１
35. 炮三退六
 车４退３
37. 炮三进二
 前炮平７
39. 车三进三
 车４退２
41. 炮八进二
 车４进５
43. 相五退三
 车４退７
45. 炮八退二
 车４平２
47. 炮八平七
 车２平３
49. 炮七平八
 车３平２
51. 炮八平七
 卒３进１
53. 车四进一
 卒３平４
55. 兵四进一
 卒４平５
57. 车四进一
 马２进４
59. 车四平六
 车２进３
61. 车六平八
 马４退２
63. 车三进二
 马２进４
65. 车三平六
 车９平７
67. 兵四平五
 炮５退１
69. 相七进五
 炮５平８
71. 马九退七
 炮８进８"
21	2014年四川成都“惠丰杯”街子古镇象棋公开赛	6	20140505	四川	李少庚	先胜	王清	贵州	51	飞相对左过宫炮	象棋王子	...	770	"1. 相三进五 *
 炮８平４
3. 炮二平四
 马８进７
5. 马二进三
 卒７进１
7. 车一平二
 马２进１
9. 兵九进一
 车１进１
11. 马八进七
 车１平６
13. 仕六进五
 车６进３
15. 炮八平九
 炮２平３
17. 车九平八
 象７进５
19. 车八进四
 炮３进４
21. 兵三进一
 卒７进１
23. 车八平三
 车６平３
25. 炮九进四
 炮３进３
27. 车三平八
 马１退３
29. 马三进四
 炮４平１
31. 马四进五
 车３进２
33. 车八退二
 炮３平１
35. 炮九退六
 马７进５
37. 炮九平七
 车３平４
39. 马七进八
 车４平３
41. 马八进六
 车３退２
43. 马六进四
 车９进１
45. 炮四进七
 象５退７
47. 炮四平六
 将５平４
49. 车八进七
 马３进５
51. 车八平七"
