比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年上海第四届“同峰杯”象棋大赛	10	20140309	浙江	刘子健	先负	徐崇峰	浙江	44	...	钱宇新	...	587	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵三进一
 卒７进１
13. 车二进六
 卒７进１
15. 马七进六
 炮８平９
17. 车二平三
 车８进２
19. 马三退五
 炮２退５
21. 车三退三
 炮２平７
23. 车三平四
 车８进３
25. 兵五进一
 象７进５
27. 相三进一
 车１平２
29. 马五进七
 车２进４
31. 车四进五
 炮７平８
33. 兵五进一
 卒５进１
35. 车四退二
 卒５进１
37. 车四平三
 车８退３
39. 车三平七
 马７进６
41. 马六进五
 车８进１
43. 车九进一
 炮８平３"
12	2014年上海第四届“同峰杯”象棋大赛	6	20140308	上海	戴其芳	先负	黎德志	广东	102	...	钱宇新	...	487	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 车１进１
11. 炮八平九
 炮２进４
13. 兵五进一
 象７进５
15. 车九平八
 炮２平３
17. 兵五进一
 车１平４
19. 兵三进一
 卒７进１
21. 车二进三
 炮３平４
23. 兵五进一
 马３进５
25. 车二平五
 卒７进１
27. 马三退五
 炮４退２
29. 车五平三
 炮４平５
31. 车三平五
 炮５进３
33. 炮九平五
 车４进２
35. 车五进二
 士６进５
37. 车八进三
 炮８平９
39. 马五进三
 车８平６
41. 马三进二
 炮９退２
43. 车八平四
 车４进４
45. 马七进八
 车４退２
47. 车四进六
 将５平６
49. 马二进一
 马７进９
51. 车五进一
 马９进７
53. 车五平四
 将６平５
55. 马八进七
 车４平３
57. 仕四进五
 车３平７
59. 炮五进三
 车７进４
61. 仕五退四
 车７退３
63. 仕四进五
 马７进６
65. 相七进五
 车７平９
67. 车四平三
 马６退５
69. 马七退五
 车９平５
71. 马五退七
 车５进１
73. 车三平九
 象５进３
75. 车九平三
 炮９平６
77. 车三退三
 炮６进２
79. 车三平五
 车５平８
81. 车五平四
 车８进２
83. 仕五退四
 炮６平５
85. 车四进一
 车８退３
87. 帅五进一
 车８平４
89. 兵九进一
 车４进３
91. 兵九进一
 车４退６
93. 兵九平八
 后象进１
95. 车四进一
 车４进２
97. 马七进九
 车４平５
99. 帅五平六
 炮５平４
101. 马九进八
 士５进６"
13	2014年第二十届迎春杯象棋团体公开赛	6	20140222	地中海集团队	徐超	先负	蒋川	惠州华轩一队	82	...	藍小朋友	...	7388	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 炮八进二
 马７进８
11. 马七进六
 象３进５
13. 车九进一
 车８进１
15. 车一进一
 炮２退１
17. 车一平四
 士４进５
19. 炮五平六
 马８进７
21. 相七进五
 卒１进１
23. 炮八退一
 炮８平７
25. 炮八平三
 炮７进４
27. 车四平八
 炮２平１
29. 车八进六
 车１平３
31. 马六进四
 卒７进１
33. 相三进一
 车８进３
35. 车九平四
 车３平４
37. 仕四进五
 车４进４
39. 车八平七
 车４平６
41. 车四进四
 车８平６
43. 相一进三
 炮１进５
45. 车七退一
 车６平７
47. 车七平八
 炮７平６
49. 相三退一
 炮１进１
51. 相一退三
 车７进２
53. 仕五退四
 炮６退２
55. 车八平五
 炮１进２
57. 仕六进五
 炮６平２
59. 帅五平六
 卒１进１
61. 兵七进一
 象５进３
63. 车五退二
 炮２进５
65. 帅六进一
 炮２退４
67. 车五平三
 炮１平７
69. 车三退一
 炮７退３
71. 炮六进四
 炮２进２
73. 炮六平五
 士５进４
75. 相五进三
 炮２退６
77. 帅六退一
 卒１平２
79. 炮五平二
 炮２平４
81. 帅六平五
 炮７平８"
14	2014年广西北流新圩第7届大地杯象棋公开赛	12	20140211	湖北省	黄文俊	先负	张新荣	广东省	64	...	组委会	...	497	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 兵七进一
 马２进３
7. 马八进七
 车９平８
9. 车一进一
 马７进６
11. 炮八进四
 士４进５
13. 车一平二
 象３进５
15. 炮八平五
 车１平４
17. 车九平八
 马３进５
19. 炮五进四
 车４进７
21. 相七进五
 车４平３
23. 车二平六
 炮８平７
25. 兵五进一
 车８进３
27. 兵五进一
 车３退１
29. 车六进五
 马６进７
31. 仕六进五
 卒３进１
33. 帅五平六
 车８平５
35. 兵五进一
 炮２平４
37. 帅六平五
 卒３进１
39. 车六退一
 马７进５
41. 相三进五
 炮７进５
43. 兵五进一
 象７进５
45. 车六平五
 车３平１
47. 车五进二
 车１平９
49. 车八进六
 卒３进１
51. 车八平九
 卒３进１
53. 车五退一
 炮７平９
55. 相五退三
 炮９进２
57. 车五退一
 卒７进１
59. 车五退一
 车９平７
61. 车九平一
 车７进３
63. 仕五进四
 卒７平６"
15	2014年第二届“财神杯”电视象棋快棋邀请赛	1	20140126	江苏	徐天红	先负	于幼华	浙江	100	...	组委会	...	3686	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 车二进四
 炮８平９
13. 车二进五
 马７退８
15. 马七进六
 炮２平７
17. 相三进一
 车１平２
19. 炮八平七
 马８进７
21. 车九进一
 车２进４
23. 车九平四
 象３进５
25. 兵九进一
 卒７进１
27. 炮五平六
 车２进２
29. 仕四进五
 车２平４
31. 马六进四
 马７进６
33. 车四进四
 车４平３
35. 炮七平八
 车３退１
37. 相七进五
 车３平６
39. 车四平二
 车６平２
41. 炮八平七
 卒７平８
43. 炮六进四
 炮９平７
45. 炮六平一
 卒３进１
47. 炮七进五
 后炮平３
49. 车二进一
 士４进５
51. 车二平五
 车２进２
53. 车五平三
 卒８进１
55. 相一退三
 炮３平４
57. 兵一进一
 炮４进４
59. 马三退一
 卒８进１
61. 马一进二
 车２退２
63. 马二进一
 车２平８
65. 兵五进一
 车８进１
67. 车三平六
 炮４平３
69. 马一退三
 炮７平５
71. 马三退五
 车８平５
73. 车六退二
 炮３平１
75. 车六平八
 车５平３
77. 炮一平七
 车３平４
79. 车八进五
 士５退４
81. 车八退三
 卒８进１
83. 炮七平九
 炮１平３
85. 炮九进三
 象５退３
87. 车八平五
 士６进５
89. 车五平三
 象７进５
91. 兵五进一
 车４平５
93. 兵五进一
 炮３平２
95. 兵五进一
 车５退４
97. 车三平七
 炮２进３
99. 相五退七
 士５进６"
16	2013年“孚日家纺杯”全国象棋女子甲级联赛	16	20140111	安徽省棋院队	梅娜	先负	时凤兰	山东宏远队	160	中炮巡河炮对屏风马	中国象棋协会	打虎将	993	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 象７进５
11. 车二进四
 炮２进２
13. 炮八进一
 马７进８
15. 车二平六
 炮８平７
17. 马七退五
 车１进１
19. 炮五平七
 车１平６
21. 兵七进一
 卒３进１
23. 炮八平七
 马３退１
25. 车九平八
 卒３进１
27. 车六平七
 炮２平５
29. 相三进五
 马８进７
31. 前炮平三
 炮７进４
33. 车八进五
 车８进６
35. 兵九进一
 炮７平９
37. 炮七进一
 炮９进３
39. 马五退三
 车８进２
41. 车七平一
 车８平７
43. 车一退四
 车７退１
45. 仕四进五
 卒９进１
47. 兵五进一
 炮５平６
49. 炮七平四
 炮６平３
51. 炮四平五
 马１进３
53. 车八进一
 车７退１
55. 炮五进三
 马３进５
57. 车八平五
 车６进４
59. 兵五进一
 卒９进１
61. 车五平九
 炮３进２
63. 车九平七
 炮３平５
65. 车七退三
 卒７进１
67. 马三进二
 卒７平８
69. 车一平四
 车６进４
71. 帅五平四
 卒８进１
73. 马二退三
 车７平６
75. 帅四平五
 士６进５
77. 兵五平四
 卒９进１
79. 马三进四
 卒８平７
81. 车七平五
 车６平５
83. 马四进三
 车５平６
85. 马三退一
 卒７平８
87. 马一退二
 卒８进１
89. 马二退四
 车６退２
91. 相五进三
 车６进４
93. 相七进五
 将５平６
95. 兵九进一
 卒８平７
97. 相三退一
 卒７进１
99. 相五进三
 象５退７
101. 兵九平八
 象３进１
103. 兵八进一
 车６退２
105. 马四进五
 卒７平６
107. 兵八平七
 车６退３
109. 兵七进一
 车６退１
111. 兵七进一
 车６平５
113. 兵七平六
 将６进１
115. 兵六平七
 士５退６
117. 兵七平六
 车５进４
119. 相一退三
 将６进１
121. 后相进一
 将６平５
123. 相一退三
 车５平８
125. 兵六平七
 车８退５
127. 兵七平六
 车８平４
129. 后相进一
 车４进５
131. 相一退三
 车４平６
133. 前相退一
 车６平８
135. 仕五退四
 卒６平７
137. 仕六进五
 卒７平８
139. 马五进六
 车８平４
141. 马六进四
 将５退１
143. 马四进二
 车４平９
145. 相一进三
 车９平８
147. 马二退四
 卒８平７
149. 马四进三
 将５退１
151. 后相进五
 卒７平６
153. 马三退四
 车８平２
155. 马四进二
 将５进１
157. 相五退七
 车２平８
159. 马二进三
 卒６平５"
17	2013年“孚日家纺杯”全国象棋女子甲级联赛	11	20140107	江苏棋院天一队	伍霞	先负	尤颖钦	河北金环钢构队	72	...	中国象棋协会	...	1777	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 兵七进一
 马２进３
7. 马八进七
 象３进５
9. 炮八进二
 车１平３
11. 车九进二
 炮２退１
13. 兵三进一
 炮２平７
15. 车一平二
 车９平８
17. 兵三进一
 炮７进３
19. 车九退一
 炮７平８
21. 车二平一
 车３平２
23. 马三进四
 车２进４
25. 车一进二
 后炮平９
27. 车九平六
 卒３进１
29. 兵七进一
 车２平３
31. 马七进六
 炮８平４
33. 车六平三
 炮４进５
35. 炮五平七
 马７进６
37. 马六进四
 车３平６
39. 车三进三
 炮４退８
41. 车一平六
 炮４平１
43. 车六进四
 车６平３
45. 车三退二
 车３进１
47. 炮七进五
 车３平２
49. 炮七平一
 车２平６
51. 炮一进一
 炮１进５
53. 车六平九
 车６平３
55. 相七进九
 车３进１
57. 车九平五
 车３平２
59. 车三平六
 士４进５
61. 兵一进一
 车８进６
63. 炮一平四
 车８平６
65. 炮四平二
 炮１平５
67. 车五平九
 炮５平４
69. 车九平七
 炮４退６
71. 炮二退六
 车６进２"
18	2013年“孚日家纺杯”全国象棋女子甲级联赛	11	20140107	浙江省棋类协会队	唐思楠	先负	陈丽淳	广东碧桂园队	66	...	中国象棋协会	...	1197	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵三进一
 卒７进１
13. 车二进六
 卒７进１
15. 马七进六
 炮８平９
17. 车二平三
 车８进２
19. 马三退五
 车１进１
21. 兵七进一
 炮２退５
23. 兵七进一
 炮２平７
25. 车三平四
 马７进８
27. 车四退一
 车１平４
29. 马六进五
 马３进５
31. 炮五进四
 车８平４
33. 炮五平六
 马８退７
35. 车四平五
 前车平５
37. 炮八平五
 车４平６
39. 车九平八
 车６进７
41. 马五进七
 士６进５
43. 炮六平九
 卒７平６
45. 相三进一
 卒６进１
47. 车五进二
 象７进５
49. 炮五平六
 马７进６
51. 仕四进五
 车６平８
53. 仕五进四
 车８进１
55. 帅五进一
 马６进５
57. 马七进六
 车８退１
59. 帅五退一
 马５进４
61. 车八进五
 马４退６
63. 帅五平四
 炮９平６
65. 马六进四
 炮７进５"
19	2013年“孚日家纺杯”全国象棋女子甲级联赛	10	20140106	河北金环钢构队	张婷婷	先负	刘欢	北京中加实业队	66	...	中国象棋协会	...	1279	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 车二进四
 炮２平７
13. 相三进一
 车１平２
15. 车九平八
 车２进４
17. 马七进六
 车２退１
19. 炮八进三
 象７进５
21. 炮五平七
 炮８平９
23. 车二平四
 卒３进１
25. 兵七进一
 象５进３
27. 炮七平八
 车２平４
29. 前炮退一
 士６进５
31. 仕四进五
 车８平６
33. 车四平二
 马７进６
35. 马六进四
 车６进４
37. 后炮平七
 前象退１
39. 炮八平五
 马３进４
41. 车八进五
 炮９平５
43. 炮五进三
 象３进５
45. 车二平六
 马４进６
47. 车八平四
 车４进２
49. 马三退二
 炮７平６
51. 车四平八
 车４平３
53. 炮七平四
 炮６平１
55. 相七进九
 车３进１
57. 车八退一
 马６进８
59. 炮四退二
 炮１平５
61. 仕五进六
 炮５退２
63. 帅五进一
 车３进２
65. 帅五进一
 车３平８"
20	2013年石狮·爱乐杯全国象棋个人赛男子乙组	7	20131106	江苏棋院	鲁天	先负	王新光	山东中国重汽象棋队	69	...	中国象棋协会	...	981	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵五进一
 炮８进４
13. 车九进一
 炮２平３
15. 相七进九
 车１平２
17. 车九平六
 车２进６
19. 车六进六
 象７进５
21. 车六平七
 士６进５
23. 仕四进五
 炮８退１
25. 马三进五
 马７进６
27. 兵五进一
 马６进５
29. 马七进五
 车２进１
31. 马五进六
 卒５进１
33. 马六退七
 车２平３
35. 炮五进五
 象３进５
37. 马七退五
 车８进２
39. 车七退一
 车３平１
41. 车七平九
 卒５进１
43. 马五进七
 车１平７
45. 兵七进一
 卒５平４
47. 相三进五
 卒４进１
49. 马七进六
 车７平５
51. 帅五平四
 车５退３
53. 车九平四
 象５进３
55. 马六进七
 车５退２
57. 车四退二
 卒７进１
59. 车四平三
 车５平６
61. 帅四平五
 炮８进２
63. 车二平四
 炮８平５
65. 仕五进六
 车６进７
67. 帅五平四
 车８平６
69. 帅四平五"
21	2013年上海市第三届“小丽杯”象棋公开赛	3	20131109	上海	屠国良	先负	刘宗泽	湖北	84	...	康城棋社	...	425	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵五进一
 炮８进４
13. 兵五进一
 象３进５
15. 兵五平六
 士４进５
17. 仕六进五
 马７进６
19. 马三进五
 马６进７
21. 车二进二
 车１平４
23. 炮八平九
 车８进５
25. 车九平八
 炮２平４
27. 车八进四
 车４平２
29. 车八进五
 马３退２
31. 仕五退六
 马２进４
33. 炮五平三
 炮４平３
35. 马五退四
 马７退６
37. 相七进五
 马６进４
39. 炮三平四
 前马进６
41. 车二平三
 卒７进１
43. 炮九进四
 卒７进１
45. 车三退一
 车８平７
47. 炮九退二
 车７退１
49. 马四进六
 卒７进１
51. 马六进五
 卒７进１
53. 马五进三
 马６退７
55. 马七进五
 马４进２
57. 相五进三
 炮３进３
59. 仕六进五
 炮８平１
61. 炮四平九
 炮１平２
63. 后炮平八
 马２进１
65. 后相进五
 炮３退３
67. 马五进四
 炮３平４
69. 炮九退三
 马１进３
71. 炮八平七
 马３进５
73. 马四退六
 炮４退２
75. 炮九平三
 炮２平９
77. 炮三进四
 象５进７
79. 相三退一
 卒５进１
81. 炮七平九
 卒５进１
83. 马六进八
 卒３进１"
22	2013年石狮·爱乐杯全国象棋个人赛男子甲组	7	20131112	广西跨世纪队	黄仕清	先负	陈泓盛	上海金外滩象棋队	86	...	中国象棋协会	...	1770	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵五进一
 炮８进４
13. 车九进一
 炮２平３
15. 相七进九
 车１平２
17. 车九平六
 炮３平６
19. 车六进六
 象３进５
21. 兵五进一
 卒５进１
23. 车六平七
 炮６进１
25. 马七进八
 炮６平２
27. 马八进七
 士６进５
29. 马七退五
 车２进６
31. 车七退一
 车２平５
33. 车二进三
 车５进１
35. 相三进五
 车８进６
37. 马三进五
 车８平７
39. 后马进六
 车７平２
41. 兵七进一
 马７进６
43. 车七平一
 炮２进２
45. 相九退七
 车２进１
47. 相五进七
 车２平４
49. 仕四进五
 车４平３
51. 马六进五
 马６退５
53. 车一进三
 将５平６
55. 前相退五
 车３平５
57. 车一平三
 将６进１
59. 车三退四
 车５平３
61. 仕五退四
 车３平５
63. 仕四进五
 车５平３
65. 仕五退四
 车３进２
67. 帅五进一
 车３退１
69. 帅五进一
 车３退１
71. 帅五退一
 车３进１
73. 帅五进一
 车３退２
75. 兵一进一
 车３平５
77. 帅五平六
 炮２退８
79. 马五退三
 车５平４
81. 帅六平五
 士５进４
83. 兵七平六
 炮２平５
85. 兵六平五
 马５进７"
23	2013年石狮·爱乐杯全国象棋个人赛男子乙组	6	20131105	浙江波尔轴承象棋队	程吉俊	先负	张欣	新疆	114	...	中国象棋协会	...	1413	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵五进一
 炮８进４
13. 兵五进一
 士４进５
15. 兵五平六
 象３进５
17. 仕四进五
 炮２平３
19. 马七进五
 车１平２
21. 炮八平七
 车２进６
23. 兵三进一
 炮３平１
25. 兵三进一
 炮１平５
27. 兵三进一
 炮５退１
29. 兵三进一
 车２平７
31. 兵六进一
 炮５平８
33. 车二平一
 后炮平７
35. 兵六平七
 炮７进２
37. 炮七平三
 车７进１
39. 前兵进一
 炮８进３
41. 相三进一
 车７进２
43. 仕五退四
 车７退７
45. 仕四进五
 卒１进１
47. 车九平八
 士５退４
49. 车八进三
 士６进５
51. 前兵进一
 卒５进１
53. 前兵平六
 车７进７
55. 仕五退四
 车８进８
57. 车八平五
 车７退６
59. 仕四进五
 车７平４
61. 兵六平七
 车８退４
63. 后兵进一
 卒１进１
65. 炮五平八
 车４平２
67. 炮八进三
 象５进３
69. 车五进二
 车８平５
71. 炮八平五
 车２平５
73. 炮五退三
 炮８退７
75. 车一平三
 炮８平５
77. 车三进九
 士５退６
79. 帅五平四
 士４进５
81. 炮五平三
 车５平６
83. 仕五进四
 车６进４
85. 帅四平五
 卒１平２
87. 车三退五
 士５退４
89. 兵七平六
 卒２进１
91. 车三进一
 车６平４
93. 兵六平七
 车４平５
95. 帅五平四
 车５平６
97. 帅四平五
 象３退１
99. 炮三进二
 车６退２
101. 炮三退二
 卒２进１
103. 兵七平六
 卒２平３
105. 车三平二
 车６平４
107. 炮三进七
 士６进５
109. 炮三退一
 车４平５
111. 帅五平四
 车５平６
113. 帅四平五
 将５平６"
24	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	6	20131024	澳大利亚	余穗康	先负	詹国武	东马来西亚	164	...	世界象棋联合会	...	331	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 车１进１
11. 车二进四
 车１平４
13. 炮八平九
 炮２进２
15. 车九平八
 炮２平４
17. 仕六进五
 象７进５
19. 炮五平六
 车４平６
21. 车二平六
 炮４进３
23. 炮九平六
 马７进８
25. 车八进六
 马８进７
27. 车六平二
 车８进１
29. 相七进五
 炮８平７
31. 车二进四
 车６平８
33. 车八平七
 车８平６
35. 兵七进一
 车６进３
37. 马七进六
 车６平３
39. 车七退一
 象５进３
41. 兵九进一
 前象退５
43. 仕五退六
 炮７退１
45. 仕六进五
 马７退８
47. 马三进四
 马８进９
49. 马四进五
 马３进５
51. 马六进五
 炮７平１
53. 炮六平九
 炮１进４
55. 炮九进四
 卒９进１
57. 马五退四
 卒９进１
59. 炮九平七
 卒９平８
61. 炮七退三
 马９进８
63. 马四退三
 卒８平９
65. 仕五进六
 炮１退４
67. 仕六退五
 炮１平７
69. 马三进四
 卒７进１
71. 马四进六
 卒７平８
73. 马六进四
 炮７平６
75. 马四进六
 将５进１
77. 马六退五
 炮６进２
79. 马五退七
 将５退１
81. 帅五平六
 士６进５
83. 仕五进六
 马８进６
85. 仕六退五
 马６退７
87. 帅六平五
 士５进４
89. 兵五进一
 马７退６
91. 马七进八
 炮６平３
93. 马八进七
 将５平６
95. 炮七平四
 马６进８
97. 兵五进一
 卒８平７
99. 炮四进二
 马８进７
101. 炮四退四
 卒７进１
103. 兵五进一
 炮３进５
105. 仕五进六
 将６进１
107. 帅五平六
 炮３退６
109. 兵五平六
 炮３进２
111. 马七退八
 后士进５
113. 兵六平五
 将６退１
115. 仕六退五
 炮３平８
117. 炮四进三
 炮８退３
119. 兵五平四
 炮８平６
121. 兵四平三
 将６平５
123. 炮四平五
 马７退６
125. 炮五进二
 将５平６
127. 炮五退二
 卒７进１
129. 炮五平四
 士５进６
131. 炮四进四
 将６进１
133. 马八进六
 卒７进１
135. 帅六进一
 卒７平６
137. 仕五进六
 卒９平８
139. 马六退八
 马６退４
141. 相五进七
 卒８平７
143. 马八退六
 卒７进１
145. 兵三平四
 士６退５
147. 马六退四
 将６退１
149. 兵四平五
 卒７平６
151. 兵五平六
 将６平５
153. 相三进一
 将５平４
155. 马四进六
 后卒平５
157. 相一进三
 卒５平４
159. 马六退四
 卒４平３
161. 马四退五
 马４退６
163. 仕六退五
 卒３进１"
25	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	4	20131023	澳大利亚	余穗康	先负	黎金福	马来西亚	116	...	世界象棋联合会	...	444	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 象３进５
11. 车二进四
 炮２进２
13. 车二平四
 马７进８
15. 车九进一
 士４进５
17. 炮五平六
 卒７进１
19. 车四平三
 炮２平７
21. 马三退一
 炮８平７
23. 车三平二
 前炮进５
25. 马一退三
 炮７进７
27. 仕四进五
 马８退７
29. 车二进五
 马７退８
31. 仕五进四
 马８进７
33. 马七进六
 车１平２
35. 炮八平七
 车２进６
37. 炮六平五
 车２平３
39. 车九平三
 炮７平９
41. 车三平六
 车３退１
43. 炮七退一
 马３退２
45. 炮五平七
 车３平２
47. 马六进七
 车２进３
49. 车六平一
 炮９平７
51. 车一平三
 炮７平９
53. 马七退六
 车２退３
55. 马六退五
 车２平８
57. 仕四退五
 车８进４
59. 仕五退四
 马７进６
61. 兵五进一
 马２进４
63. 帅五进一
 马６进５
65. 前炮平六
 马４进３
67. 兵三进一
 马３进１
69. 车三进二
 马１进３
71. 炮六进一
 车８平６
73. 相七进九
 马３进２
75. 车三平五
 车６平４
77. 炮六平八
 马２退４
79. 帅五平四
 车４退１
81. 帅四退一
 马４进３
83. 马五退七
 车４平３
85. 炮八平七
 车３退１
87. 相九进七
 卒１进１
89. 相七退五
 炮９退１
91. 帅四平五
 炮９平１
93. 帅五进一
 炮１退１
95. 炮七平八
 车３平２
97. 相五进七
 车２进１
99. 帅五退一
 炮１平６
101. 车五平四
 炮６平４
103. 炮八平五
 车２退２
105. 兵五进一
 车２进３
107. 帅五进一
 卒５进１
109. 炮五退一
 卒５进１
111. 车四平六
 车２退１
113. 帅五退一
 炮４平３
115. 帅五平六
 车２退３"
26	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	2	20131022	德国	乌韦	先负	胡伟长	法国	70	...	世界象棋联合会	...	243	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 兵七进一
 马２进３
7. 马八进七
 车９平８
9. 车九进一
 士６进５
11. 车九平六
 炮２平１
13. 马七进八
 炮８平９
15. 炮五平七
 象７进５
17. 相三进五
 马７进６
19. 车六进二
 马６进７
21. 炮七进四
 炮９平７
23. 车一平二
 车８进９
25. 马三退二
 卒９进１
27. 兵七进一
 象５进３
29. 马八进六
 后象进５
31. 马六进七
 炮７平３
33. 炮七平八
 士５退６
35. 马二进一
 马７退６
37. 后炮进三
 马６退７
39. 马一进三
 士４进５
41. 后炮退四
 车１平４
43. 车六进六
 将５平４
45. 后炮平一
 炮１进４
47. 马三退四
 炮１平９
49. 炮一进四
 卒７进１
51. 相七进九
 卒７平６
53. 炮八退一
 象５退７
55. 马四进六
 卒１进１
57. 炮一退一
 卒６进１
59. 兵五进一
 卒６平５
61. 相五退三
 炮３平５
63. 兵五进一
 前卒平４
65. 马六进四
 卒５进１
67. 仕六进五
 卒５进１
69. 马四进三
 卒４进１"
27	2013年第三届“辛集国际皮革城杯”象棋公开赛	10	20131013	山西	李晓刚	先负	党斐	湖北	92	...	并州魔剑	...	3542	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 马七进六
 炮２平７
13. 车九平八
 车１进１
15. 仕四进五
 车１平４
17. 炮八进二
 象７进５
19. 炮五平六
 车４平２
21. 相三进五
 炮８进３
23. 兵九进一
 卒３进１
25. 马六退七
 炮８平２
27. 车二进九
 马７退８
29. 车八进四
 车２进４
31. 马七进八
 卒３进１
33. 相五进七
 卒７进１
35. 前相退五
 炮７平６
37. 兵一进一
 卒７进１
39. 马三退二
 马８进７
41. 炮六进四
 马３进２
43. 炮六平八
 炮６退５
45. 马二进一
 卒７平６
47. 兵五进一
 炮６平１
49. 马一进二
 卒６平５
51. 马八进六
 炮１进４
53. 马二进三
 前卒进１
55. 相七进五
 马２进４
57. 马三进一
 士６进５
59. 帅五平四
 士５进６
61. 相五进七
 炮１进４
63. 帅四进一
 马７进８
65. 马一进三
 将５平６
67. 仕五进六
 马８进７
69. 帅四平五
 马７退５
71. 炮八平一
 士６退５
73. 马六退四
 马５进４
75. 相七退五
 前马进２
77. 马四退六
 马４进６
79. 帅五平四
 马２进４
81. 帅四进一
 炮１平２
83. 马六退八
 卒５进１
85. 炮一平六
 马４退３
87. 帅四退一
 卒５进１
89. 马三退二
 卒５平６
91. 相五退七
 马６进８"
28	2013年第三届“辛集国际皮革城杯”象棋公开赛	9	20131013	山西	梁辉远	先负	卜凤波	大连	58	...	并州魔剑	...	1291	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 炮２进４
11. 兵三进一
 卒７进１
13. 车二进六
 卒７进１
15. 马七进六
 炮８平９
17. 车二进三
 马７退８
19. 车九进一
 马８进７
21. 车九平二
 车１进１
23. 兵七进一
 车１平４
25. 马六退八
 车４进５
27. 兵七进一
 车４平２
29. 兵七进一
 炮９平３
31. 炮八平六
 车２平３
33. 马三退一
 炮３进７
35. 仕六进五
 炮３平１
37. 帅五平六
 炮１退１
39. 帅六进一
 马７进６
41. 车二进四
 马６进４
43. 炮五进四
 马４进２
45. 车二平八
 车３进２
47. 帅六退一
 车３进１
49. 帅六进一
 车３平２
51. 炮六进五
 将５进１
53. 车八进三
 将５进１
55. 炮五平八
 马２进３
57. 炮八退五
 马３退２"
29	2013年重庆市兴华棋馆登驹杯象棋邀请赛	7	20131012	重庆	彭定红	先负	路耿	重庆	54	...	逍遥君子	...	263	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 马八进七
 象３进５
11. 车二进四
 炮２进２
13. 车二进二
 马７进６
15. 炮五进四
 士４进５
17. 炮五退一
 卒７进１
19. 车二平四
 卒７进１
21. 马七进六
 卒７进１
23. 马六进四
 炮２平６
25. 车四退一
 车１平２
27. 车九进二
 炮８进７
29. 相七进五
 卒７进１
31. 炮八平六
 车２进８
33. 仕六进五
 车８进８
35. 炮六退二
 卒７平６
37. 车四退四
 车８平６
39. 仕五进六
 车６退４
41. 兵五进一
 车６进１
43. 仕六退五
 车６平５
45. 炮五平六
 车２平４
47. 前炮平二
 马３进５
49. 炮二退四
 车４退２
51. 车九平八
 马５进６
53. 相五进三
 车４平７"
