比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年第二十届迎春杯象棋团体公开赛	7	20140223	愉览步队	陶志新	先负	徐国栋	广州大学联队	94	...	xgd_0512	...	1976	"1. 炮二平四 *
 卒７进１
3. 马二进一
 马８进７
5. 车一平二
 车９平８
7. 车二进四
 炮２平５
9. 马八进七
 马２进３
11. 车九平八
 车１平２
13. 相七进五
 车２进４
15. 炮八平九
 车２进５
17. 马七退八
 炮８平９
19. 车二平四
 车８进３
21. 兵一进一
 卒５进１
23. 仕六进五
 士６进５
25. 马八进七
 马７进５
27. 车四平八
 卒３进１
29. 马一进二
 炮９进３
31. 马二进四
 炮９退１
33. 马四进五
 象７进５
35. 炮九进四
 马３进１
37. 车八进二
 马１进２
39. 车八退二
 马５退３
41. 兵七进一
 马３进１
43. 车八平九
 卒５进１
45. 兵五进一
 炮９进１
47. 车九进一
 卒３进１
49. 相五进七
 炮９平３
51. 车九退一
 炮３退３
53. 车九平六
 马１进３
55. 相三进五
 车８平５
57. 马七进八
 马３进５
59. 炮四进二
 马５退４
61. 马八进九
 炮３平４
63. 马九退七
 炮４进３
65. 马七进五
 炮４平５
67. 帅五平六
 马４进２
69. 兵九进一
 炮５退１
71. 马五进三
 卒９进１
73. 兵三进一
 马２进３
75. 兵三进一
 象５进７
77. 相五进七
 马３进２
79. 帅六进一
 炮５进２
81. 仕五进四
 炮５平１
83. 帅六平五
 炮１进２
85. 帅五退一
 马２退４
87. 帅五进一
 马４退３
89. 马三退五
 象３进５
91. 马五退六
 马３进２
93. 兵九进一
 马２退４"
12	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	2	20140214	宏穗祥家具	蒋倩仪	先负	许国义	聚龙阁海鲜酒家	52	...	藍小朋友	...	581	"1. 炮二平四 *
 卒７进１
3. 马二进一
 马８进７
5. 车一平二
 车９平８
7. 车二进四
 炮８平９
9. 车二平四
 马２进３
11. 兵七进一
 象３进５
13. 马八进七
 士４进５
15. 相七进五
 车１平４
17. 炮八平九
 卒３进１
19. 兵七进一
 象５进３
21. 车九平八
 炮２平１
23. 仕六进五
 卒９进１
25. 车四平六
 车４进５
27. 马七进六
 车８进５
29. 马六进七
 炮１退２
31. 车八进八
 马７进６
33. 炮九进四
 马３进１
35. 车八进一
 士５退４
37. 车八平九
 马１进２
39. 车九退五
 士６进５
41. 马七进八
 车８平４
43. 兵三进一
 卒７进１
45. 炮四平三
 马２进４
47. 车九平六
 马６进４
49. 相五进三
 炮９平２
51. 炮三平六
 后马退３"
13	2014年广西北流新圩第7届大地杯象棋公开赛	5	20140209	广州市	陈幸琳	先负	黄竹风	浙江省	62	...	组委会	...	573	"1. 炮二平四 *
 卒７进１
3. 马二进一
 马８进７
5. 车一平二
 车９平８
7. 炮八平五
 马２进３
9. 马八进七
 车１平２
11. 车九平八
 炮２进４
13. 车二进六
 卒３进１
15. 兵五进一
 象７进５
17. 车八进二
 士６进５
19. 兵一进一
 炮２退１
21. 车二平三
 车８平７
23. 仕六进五
 炮８进４
25. 炮五进一
 炮８平５
27. 马七进五
 炮２退２
29. 炮四进四
 卒５进１
31. 炮四平九
 炮２进３
33. 马五退六
 马３进１
35. 车三平九
 卒５进１
37. 车九退二
 卒５进１
39. 兵七进一
 卒５平６
41. 马六进七
 马７进５
43. 相七进五
 卒７进１
45. 兵七进一
 马５进３
47. 车九平三
 车７进５
49. 兵三进一
 车２进５
51. 相五进七
 卒６平５
53. 相三进五
 卒５平４
55. 马七退八
 车２退３
57. 马八退六
 马３进５
59. 车八退一
 炮２退２
61. 马六进七
 马５进６"
14	2014年广西北流新圩第7届大地杯象棋公开赛	4	20140209	广西	陈湖海	先负	万春林	上海市	56	仕角炮转反宫马对右中炮	组委会	...	473	"1. 炮二平四 *
 炮２平５
3. 马八进七
 马２进３
5. 马二进三
 马８进９
7. 车九平八
 车１平２
9. 炮八进四
 卒３进１
11. 车一平二
 车９平８
13. 车二进五
 卒７进１
15. 炮四平六
 卒３进１
17. 兵七进一
 马３进４
19. 兵七进一
 马４进６
21. 车二退三
 炮８进２
23. 兵三进一
 卒７进１
25. 马三进四
 炮５进４
27. 车二进三
 车８进４
29. 马四进六
 炮５退２
31. 马六进七
 车２进２
33. 兵七进一
 车８进３
35. 炮六进五
 车２平３
37. 兵七进一
 车８平３
39. 帅五进一
 车３退５
41. 炮六退一
 车３进６
43. 帅五退一
 车３退２
45. 帅五进一
 车３平５
47. 帅五平四
 炮５平６
49. 炮六退四
 卒７平６
51. 炮六平四
 车５平６
53. 仕四进五
 卒６平５
55. 车八进五
 卒９进１"
15	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	4	20140110	四川	张春燕	先负	黎德志	广东	54	...	组委会	...	425	"1. 炮二平四 *
 炮２平５
3. 马八进七
 马２进３
5. 马二进三
 马８进９
7. 车九平八
 车９平８
9. 车一平二
 卒３进１
11. 车二进五
 卒７进１
13. 炮四进五
 车１进１
15. 炮八进六
 卒９进１
17. 车二平三
 车８进１
19. 炮八退二
 车８平７
21. 炮四平三
 马３退５
23. 炮三退一
 炮８进５
25. 兵三进一
 马９进７
27. 马三进四
 马７退９
29. 车三进三
 马９退７
31. 兵三进一
 车１平４
33. 仕六进五
 车４进４
35. 马四进三
 炮５平７
37. 兵七进一
 车４平７
39. 相七进五
 车７退１
41. 马七进六
 炮８进２
43. 仕五退六
 马５进６
45. 马六进七
 马７进５
47. 马七进六
 士６进５
49. 炮八平四
 马５进７
51. 炮四平九
 车７进３
53. 车八进二
 马７进６"
16	2013年“孚日家纺杯”全国象棋女子甲级联赛	14	20140110	河北金环钢构队	张婷婷	先负	王琳娜	新晚报黑龙江省队	70	仕角炮局	中国象棋协会	打虎将	1309	"1. 炮二平四 *
 卒７进１
3. 炮八平五
 马８进７
5. 马二进一
 车９平８
7. 马八进七
 马２进３
9. 车九平八
 车１平２
11. 车一平二
 炮８进４
13. 车八进六
 士４进５
15. 兵七进一
 炮２平１
17. 车八平七
 车２进２
19. 车七平九
 马３进４
21. 马一退三
 马４进６
23. 车九平六
 车２进２
25. 马三进四
 马６进４
27. 车六退三
 炮８平６
29. 车二进九
 炮６平４
31. 车二退五
 炮４平３
33. 相七进九
 象３进５
35. 兵九进一
 车２平４
37. 车二平四
 炮１平３
39. 仕六进五
 后炮平２
41. 兵一进一
 炮３平７
43. 车四平六
 车４平６
45. 车六进二
 炮２平４
47. 炮五进四
 马７进５
49. 车六平五
 炮７进１
51. 马七进八
 车６平２
53. 炮四进二
 卒７进１
55. 炮四平六
 卒７平６
57. 车五平九
 炮７退３
59. 相九退七
 炮４平２
61. 马八退九
 车２进３
63. 马九进八
 车２进２
65. 相三进五
 车２平３
67. 炮六退四
 车３退４
69. 马八进七
 炮２进７"
17	2013年江苏徐州首届象棋公开赛	2	20131230	徐州	田长兴	先负	郑惟桐	徐州	52	仕角炮转反宫马对右中炮	wwemail	...	1483	"1. 炮二平四 *
 炮２平５
3. 马八进七
 马２进３
5. 马二进三
 马８进９
7. 车一平二
 车９平８
9. 车九平八
 车１平２
11. 炮八进六
 卒３进１
13. 车二进五
 炮５平６
15. 兵七进一
 卒３进１
17. 车二平七
 炮８平７
19. 车七退一
 象７进５
21. 炮八退五
 马３进４
23. 车七平六
 车２进４
25. 仕六进五
 士６进５
27. 炮四平六
 车８进４
29. 相七进五
 马４退３
31. 兵三进一
 车２平３
33. 马七进八
 车３进２
35. 马三进四
 车８平６
37. 兵三进一
 炮７进２
39. 马四进二
 马９退７
41. 马二退三
 车６平１
43. 车六平二
 车１进２
45. 炮八退一
 车３平５
47. 车二进五
 士５退６
49. 马八进六
 车５平７
51. 炮六进七
 马３退４"
18	2013年穂港圣诞杯团体邀请赛	1	20131226	元朗象棋会	袁维尧	先负	欧永成	滨江棋艺社	58	仕角炮局	滨江棋艺社	...	541	"1. 炮二平四 *
 卒７进１
3. 马二进一
 马８进７
5. 炮八平五
 炮２平４
7. 马八进七
 车１进１
9. 车九平八
 马２进１
11. 车八进四
 车１平６
13. 仕四进五
 车６进３
15. 车一平二
 车９平８
17. 车二进四
 象７进５
19. 兵一进一
 士６进５
21. 炮四退二
 卒１进１
23. 炮五平四
 车６平４
25. 兵三进一
 炮８平９
27. 兵三进一
 车８进５
29. 车八平二
 车４平７
31. 相七进五
 马１进２
33. 兵七进一
 炮４平１
35. 兵五进一
 马２进３
37. 车二退一
 马３退５
39. 车二平五
 卒５进１
41. 马一进二
 车７平８
43. 马二退三
 卒３进１
45. 马七进六
 卒３进１
47. 相五进七
 炮９进３
49. 马三进四
 车８平７
51. 相七退五
 炮１平２
53. 前炮平三
 炮２进７
55. 相五退七
 车７进１
57. 炮三进五
 炮９平６"
19	2013年“孚日家纺杯”全国象棋女子甲级联赛	8	20131204	河北金环钢构队	张婷婷	先负	张国凤	江苏棋院天一队	40	...	中国象棋协会	...	474	"1. 炮二平四 *
 炮２平６
3. 兵三进一
 马８进９
5. 马二进三
 卒３进１
7. 马八进七
 马２进３
9. 车九平八
 象３进５
11. 兵一进一
 车９平８
13. 兵一进一
 卒９进１
15. 车一进五
 士４进５
17. 马三进四
 炮６进５
19. 炮八平四
 车１平４
21. 车八进六
 车４进５
23. 车一平四
 炮８进５
25. 相七进五
 马９进８
27. 兵三进一
 马８进７
29. 车四进三
 卒７进１
31. 马四进三
 车８进２
33. 炮四平三
 炮８进２
35. 车八退五
 车８进５
37. 车四退六
 车４进２
39. 车八进六
 车４平５"
20	2013年“孚日家纺杯”全国象棋女子甲级联赛	1	20131128	广东碧桂园队	陈幸琳	先负	左文静	湖北武汉光谷地产队	88	...	中国象棋协会	...	1391	"1. 炮二平四 *
 卒７进１
3. 马二进一
 马８进７
5. 车一平二
 车９平８
7. 炮八平五
 炮８进４
9. 马八进七
 炮２平５
11. 车九平八
 马２进３
13. 车八进六
 炮８平５
15. 马七进五
 炮５进４
17. 仕四进五
 车８进９
19. 马一退二
 马７进６
21. 车八平七
 车１进２
23. 马二进三
 马６进４
25. 车七退二
 马３进２
27. 炮四进二
 炮５退２
29. 炮五进二
 车１平４
31. 车七进五
 马４进２
33. 车七退三
 车４平６
35. 车七平五
 士６进５
37. 炮四进二
 后马进３
39. 炮五退一
 象７进５
41. 车五平七
 炮５平３
43. 相三进五
 马３退４
45. 炮五平四
 车６进１
47. 车七平四
 马４退６
49. 马三进五
 马２进３
51. 帅五平四
 马６进５
53. 兵三进一
 炮３平５
55. 马五进七
 炮５平６
57. 炮四平五
 卒７进１
59. 相五进三
 炮６退３
61. 马七进五
 炮６进３
63. 马五退七
 马５进７
65. 马七进五
 马７进８
67. 帅四进一
 将５平６
69. 炮五进四
 马８退９
71. 相七进五
 马９退８
73. 仕五进六
 马８进６
75. 帅四平五
 马６进７
77. 帅五平四
 马３退２
79. 炮五平三
 马７退６
81. 帅四平五
 马２进４
83. 兵九进一
 马４退５
85. 炮三退一
 马５退３
87. 帅五退一
 马６进４"
21	2013年石狮·爱乐杯全国象棋个人赛男子甲组	10	20131114	煤矿开滦象棋队	孙博	先负	徐天红	江苏棋院	34	仕角炮转反宫马对右中炮	中国象棋协会	...	2313	"1. 炮二平四 *
 炮２平５
3. 马八进七
 马２进３
5. 马二进三
 马８进９
7. 车一平二
 炮８平７
9. 车九平八
 车１平２
11. 炮八进四
 卒３进１
13. 兵三进一
 卒７进１
15. 车二进五
 炮５平６
17. 车二平三
 炮７退１
19. 车三进二
 士４进５
21. 兵三进一
 车９平８
23. 兵三进一
 车２进３
25. 车八进六
 炮７进２
27. 车三退一
 马９进７
29. 车八退二
 炮６平７
31. 马七退五
 车８进８
33. 马三进四
 卒３进１"
22	2013年石狮·爱乐杯全国象棋个人赛男子甲组	4	20131109	山东中国重汽象棋队	赵勇霖	先负	赵玮	上海金外滩象棋队	75	仕角炮对右中炮	中国象棋协会	...	924	"1. 炮二平四 *
 炮２平５
3. 马八进七
 马２进３
5. 车九平八
 车１平２
7. 马二进三
 马８进９
9. 车一平二
 炮８平７
11. 炮八进四
 卒３进１
13. 兵三进一
 卒７进１
15. 车二进五
 炮５平６
17. 车二平三
 炮７退１
19. 炮八平一
 车９平８
21. 车八进九
 马３退２
23. 炮四平六
 象３进５
25. 车三进二
 炮６进４
27. 相三进五
 车８进３
29. 车三平四
 炮６平３
31. 炮一退二
 炮３进３
33. 仕六进五
 炮３平１
35. 车四进一
 马２进３
37. 马七进六
 卒５进１
39. 马六进四
 车８平２
41. 仕五进四
 马３进４
43. 马三进四
 马４进３
45. 前马进五
 车２进６
47. 帅五进一
 炮１退１
49. 相五退七
 马３进２
51. 帅五进一
 炮１退１
53. 炮六退一
 马２退３
55. 炮六进二
 车２退２
57. 帅五退一
 车２进１
59. 帅五退一
 马３进４
61. 车四进一
 将５进１
63. 马四进六
 炮１进２
65. 帅五进一
 马４退２
67. 帅五进一
 炮１退２
69. 炮六退一
 马２退４
71. 炮六退一
 车２退１
73. 炮六进一
 炮１平４
75. 马六进七"
23	2013年石狮·爱乐杯全国象棋个人赛男子甲组	4	20131108	河北金环钢构象棋队	阎文清	先负	蔚强	内蒙古自治区	92	仕角炮局	中国象棋协会	...	2758	"1. 炮二平四 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 兵七进一
 炮２平３
9. 相七进五
 马２进１
11. 马八进七
 车１平２
13. 马七进六
 车８进４
15. 马三进四
 炮３平５
17. 仕六进五
 炮５进４
19. 马六进四
 马７退５
21. 车九平六
 炮９平６
23. 前马退六
 卒５进１
25. 兵三进一
 车８平７
27. 车一平二
 炮６进５
29. 炮八平四
 车７进１
31. 马四进五
 车７平６
33. 车二进三
 炮５退１
35. 马五进六
 车２进４
37. 兵七进一
 车２平３
39. 后马进五
 车３平２
41. 车二平六
 马１退３
43. 马五进七
 车６进２
45. 马六退七
 马５进４
47. 前车进三
 士６进５
49. 前车退二
 车６退４
51. 后马进五
 马３进５
53. 马七退八
 将５平６
55. 前车平五
 卒５进１
57. 车六进三
 卒７进１
59. 车六平三
 象７进９
61. 马八退七
 卒５平４
63. 马七进八
 卒４平５
65. 马八退七
 卒５平４
67. 兵一进一
 车６进２
69. 车三平一
 马５进７
71. 车一平五
 车６退１
73. 车五进三
 马７进５
75. 车五平一
 马５进６
77. 车一进一
 马６进７
79. 帅五平六
 车６进２
81. 马七退八
 车６平４
83. 马八进六
 马７退６
85. 车一退一
 卒４平３
87. 车一平四
 将６平５
89. 车四退二
 卒３进１
91. 相五退七
 马６退４"
