比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年朱宝位杯全国象棋团体赛男子组	1	20140418	山西永宁建设集团	周军	先负	王天一	内蒙古伊泰队	88	...	中国象棋协会	打虎将	4958	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 象７进５
15. 马三进四
 士６进５
17. 车九平六
 车１进３
19. 马四进三
 马２进１
21. 炮七退一
 卒１进１
23. 车二进三
 车１平２
25. 兵三进一
 象５进７
27. 炮七进四
 车２平３
29. 车六进四
 象３进５
31. 炮七平九
 马１进３
33. 车六退三
 车３平１
35. 炮九平六
 马３退１
37. 炮五平三
 车１平４
39. 相三进五
 炮８平９
41. 车二平三
 马７退６
43. 兵七进一
 炮９平７
45. 炮六退一
 车８进７
47. 炮六平三
 车４平１
49. 后炮退二
 马６进８
51. 车三平四
 卒１平２
53. 兵七进一
 象５进３
55. 车六进三
 象３退５
57. 马九进七
 卒２平３
59. 马七进五
 炮２进７
61. 马五进六
 车８平５
63. 仕四进五
 车１平３
65. 马三进五
 象７退５
67. 后炮进七
 卒３平４
69. 车六退一
 车３进６
71. 帅五平四
 车３平４
73. 帅四进一
 车４退４
75. 马六进七
 车４退４
77. 前炮进一
 炮２退１
79. 仕五进六
 车４平３
81. 前炮平七
 马１进３
83. 炮三平五
 马３进４
85. 帅四退一
 炮２进１
87. 炮七退八
 车５平４"
12	2014年江苏省淮安市第八届白玫杯象棋锦标赛	5	20140322	淮阴区	陈爱军	先负	赵迎	清河区	96	...	钱宇新	...	594	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮２平５
7. 车一平二
 卒３进１
9. 炮八平六
 车１进２
11. 马八进九
 车１平４
13. 仕四进五
 车４进３
15. 车九平八
 马２进３
17. 相三进一
 卒１进１
19. 车二进六
 炮８平９
21. 车二平三
 车８进２
23. 兵三进一
 炮９退１
25. 车三平四
 马７退８
27. 车四进二
 炮９进１
29. 车八进八
 士６进５
31. 车四平三
 炮５平６
33. 车三进一
 炮６退２
35. 车八平七
 象３进１
37. 兵三进一
 炮９退２
39. 车三平二
 车８退２
41. 车七退一
 炮６进２
43. 炮五进四
 士５进４
45. 车七退一
 炮６进５
47. 炮六平八
 车４平２
49. 炮八平五
 炮６平９
51. 后炮平一
 车８进７
53. 炮五退二
 车８平７
55. 车七平五
 将５平６
57. 车五平四
 将６平５
59. 炮一进四
 车７进２
61. 仕五退四
 车７退３
63. 车四平五
 将５平６
65. 炮五平一
 车２平６
67. 仕六进五
 炮９平８
69. 兵三平二
 炮８进１
71. 马九退八
 炮８平６
73. 车五平四
 车６退２
75. 前炮平四
 炮６平９
77. 炮一平四
 将６平５
79. 兵一进一
 车７平５
81. 马八进九
 车５退１
83. 后炮进一
 车５平９
85. 相七进五
 车９平５
87. 相五退三
 炮９进８
89. 后炮平九
 车５进３
91. 帅五平六
 车５退５
93. 炮四退五
 车５进６
95. 帅六进一
 车５平６"
13	2013年石狮·爱乐杯全国象棋个人赛男子甲组	7	20131112	河北金环钢构象棋队	刘殿中	先负	汪洋	湖北三环象棋队	228	五七炮对屏风马进３卒右马外盘河	组委会	...	3151	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 炮八平七
 马３进２
11. 车二进六
 车１进１
13. 兵五进一
 炮８退１
15. 炮五进四
 马７进５
17. 炮七平五
 马２退３
19. 兵五进一
 炮２退１
21. 兵五进一
 炮２平５
23. 车九平八
 马３进５
25. 车八进六
 象７进５
27. 仕六进五
 马５进６
29. 炮五进六
 车１平５
31. 马三进五
 象５进７
33. 马五进四
 车５平６
35. 马四进六
 炮８进１
37. 相七进五
 车８进１
39. 车八退二
 象７退５
41. 兵三进一
 车６进２
43. 马六退五
 车６退２
45. 兵三进一
 卒７进１
47. 马五进六
 卒７进１
49. 马九退七
 炮８平７
51. 车二进二
 车６平８
53. 相三进一
 车８平６
55. 相一进三
 炮７平９
57. 马六进七
 车６平３
59. 车八平四
 炮９进４
61. 相三退一
 车３平２
63. 车四退一
 炮９退１
65. 车四进一
 炮９进１
67. 车四退一
 炮９退１
69. 马七进六
 炮９平５
71. 车四平五
 炮５平４
73. 仕五退六
 车２进５
75. 车五进一
 卒３进１
77. 马六进四
 炮４进２
79. 相五进七
 炮４平１
81. 马四进二
 士６进５
83. 车五进二
 炮１进２
85. 帅五进一
 车２进２
87. 帅五进一
 车２退１
89. 帅五退一
 车２平９
91. 马二进一
 车９进１
93. 帅五进一
 士５进６
95. 车五平二
 车９退２
97. 马一进三
 将５平６
99. 车二进三
 将６进１
101. 车二平六
 车９平５
103. 帅五平六
 车５退３
105. 车六平五
 士６退５
107. 马三退一
 车５平８
109. 车五平三
 士５进６
111. 车三平五
 士６退５
113. 车五平三
 士５进６
115. 车三平五
 士６退５
117. 车五平三
 士５进６
119. 车三平五
 士６退５
121. 马一进二
 将６进１
123. 马二退三
 车８平７
125. 马三进二
 车７退２
127. 马二退一
 车７进１
129. 车五平一
 象５退７
131. 马一进二
 车７进１
133. 帅六退一
 炮１平２
135. 马二退三
 车７退１
137. 车一退三
 士５进４
139. 车一平九
 炮２退８
141. 帅六平五
 车７进６
143. 帅五进一
 炮２平６
145. 车九平六
 士４退５
147. 车六平二
 车７退６
149. 车二平五
 士５进４
151. 车五平六
 士４退５
153. 车六平五
 士５进４
155. 车五进三
 车７进４
157. 兵九进一
 车７平３
159. 兵九进一
 车３退１
161. 兵九平八
 象７进９
163. 帅五退一
 象９进７
165. 帅五退一
 象７退５
167. 车五平四
 车３平２
169. 兵八平九
 车２退２
171. 仕六进五
 象５进３
173. 仕五进六
 后象进５
175. 仕四进五
 象５退３
177. 仕五进四
 车２平５
179. 仕四退五
 前象退１
181. 车四平二
 将６平５
183. 车二退四
 士４退５
185. 兵九平八
 士５进６
187. 车二平六
 炮６退１
189. 帅五平六
 将５退１
191. 车六进四
 将５平６
193. 车六退四
 车５平３
195. 仕五进四
 炮６平５
197. 仕六退五
 炮５进２
199. 车六进三
 将６退１
201. 车六退四
 车３平６
203. 车六进一
 士６退５
205. 兵八平九
 车６平３
207. 兵九平八
 车３进６
209. 帅六进一
 炮５平４
211. 车六平五
 将６平５
213. 兵八进一
 车３退３
215. 帅六退一
 车３平４
217. 帅六平五
 炮４平５
219. 帅五平四
 车４平２
221. 兵八平七
 车２进３
223. 仕五退六
 车２平４
225. 帅四进一
 车４退１
227. 帅四退一
 车４退２"
14	2014年上海第四届“同峰杯”象棋大赛	10	20140309	湖北	陈汉华	先负	赵殿宇	河北	82	五七炮对屏风马进７卒	钱宇新	...	1027	"1. 炮二平五 *
 马２进３
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 炮八平六
 车１平２
9. 马八进七
 炮２平１
11. 兵七进一
 卒７进１
13. 车二进六
 车２进６
15. 车九平八
 车２进３
17. 马七退八
 炮８平９
19. 车二平三
 车８进５
21. 马八进七
 车８平３
23. 兵五进一
 车３进１
25. 兵五进一
 士４进５
27. 马三进五
 车３平５
29. 炮六进五
 车５平３
31. 炮六平九
 象３进１
33. 车三进一
 车３进１
35. 车三平七
 卒５进１
37. 车七平九
 将５平４
39. 车九进二
 将４进１
41. 车九退三
 车３进２
43. 炮五平六
 炮９平５
45. 仕四进五
 车３退３
47. 兵九进一
 卒５进１
49. 炮六平五
 卒５平６
51. 车九退一
 车３平７
53. 车九平六
 士５进４
55. 车六平五
 车７进３
57. 仕五退四
 车７退３
59. 炮五进五
 象７进５
61. 兵一进一
 卒７进１
63. 兵九进一
 车７平４
65. 车五进二
 卒６进１
67. 仕四进五
 车４平５
69. 车五平四
 将４平５
71. 兵九平八
 卒７进１
73. 兵八进一
 车５退３
75. 帅五平四
 车５平８
77. 车四平三
 车８进６
79. 帅四进一
 车８退２
81. 车三退一
 卒７进１"
15	2014年上海第四届“同峰杯”象棋大赛	9	20140308	上海	马四宝	先负	赵攀伟	四川	74	五七炮互进三兵对屏风马边卒右马外盘河	钱宇新	...	512	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 车九平六
 车１进３
17. 车二进六
 炮８平９
19. 车二进三
 马７退８
21. 兵五进一
 士４进５
23. 车六进二
 炮９平７
25. 马三进四
 炮７进３
27. 马四进三
 马８进７
29. 相三进一
 炮７退１
31. 炮七退一
 马２进１
33. 炮七平四
 炮２进２
35. 炮四平三
 炮２退２
37. 车六进五
 炮２平４
39. 炮三进二
 卒１进１
41. 兵五进一
 马１进３
43. 兵五平四
 炮７平８
45. 仕四进五
 马３退５
47. 炮三进四
 炮４平７
49. 马三退二
 马５退４
51. 车六平八
 马４进６
53. 车八平六
 卒１进１
55. 马九退七
 车１进２
57. 马二退四
 炮７进４
59. 车六退四
 炮７平３
61. 马七退九
 车１平３
63. 马九进八
 卒１平２
65. 马八退六
 炮３平９
67. 相一进三
 炮８进５
69. 炮五平一
 炮９平７
71. 仕五进四
 马６进４
73. 帅五平四
 炮８退３"
16	2014年广西北流新圩第7届大地杯象棋公开赛	6	20140209	河南省	姚洪新	先负	张申宏	北京市	66	五七炮互进三兵对屏风马边卒右马外盘河	组委会	打虎将	5475	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 马２进３
11. 炮八平七
 车１平２
13. 车九平八
 炮２进２
15. 马三进四
 象３进５
17. 车一进一
 车８进５
19. 车八进四
 卒７进１
21. 兵七进一
 卒７进１
23. 马四进三
 卒３进１
25. 车八平七
 炮２平７
27. 炮五平三
 车８退１
29. 车七平三
 炮７进３
31. 车三退二
 车２进３
33. 炮七退二
 炮９退１
35. 马三进五
 象７进５
37. 车三进五
 马３进４
39. 车三进一
 炮９进１
41. 车三平六
 士４进５
43. 车一平六
 车２平３
45. 后车平八
 士５退４
47. 相七进五
 炮９进４
49. 车八进四
 马４进６
51. 车八平二
 马６退８
53. 马七进六
 车３进１
55. 马六进五
 车３退１
57. 马五退六
 车３进１
59. 仕六进五
 马８进７
61. 帅五平六
 士４进５
63. 马六退七
 卒９进１
65. 车六退二
 卒１进１"
17	2014年广西北流新圩第7届大地杯象棋公开赛	9	20140210	广东省	梁政	先负	徐崇峰	浙江省	97	...	组委会	...	942	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 马２进３
11. 炮八平七
 炮２进２
13. 车九平八
 车１平２
15. 车八进四
 卒７进１
17. 兵七进一
 卒３进１
19. 车八平七
 卒７进１
21. 车七平三
 马７进６
23. 车三平四
 车８进４
25. 车一平二
 车８平７
27. 马三进二
 马６退５
29. 车四平七
 炮２平３
31. 马二进一
 车７平４
33. 马七进八
 马５进３
35. 车七平三
 前马进５
37. 车三进五
 车２进５
39. 车三平四
 将５平６
41. 马一进三
 将６进１
43. 车二进八
 将６进１
45. 炮五平二
 车２平８
47. 车二退四
 马５退７
49. 车二进五
 马７进９
51. 炮二平四
 马９退７
53. 车二退三
 车４平７
55. 马三进二
 将６平５
57. 马二退一
 马７退６
59. 车二进二
 车７退２
61. 炮四平一
 将５退１
63. 车二退三
 炮３平５
65. 相三进五
 车７平８
67. 兵一进一
 车８进２
69. 马一退二
 马６进７
71. 马二进四
 将５平４
73. 马四退三
 炮５平２
75. 炮一退一
 炮２退２
77. 兵一进一
 炮２平１
79. 兵一平二
 炮１进４
81. 兵五进一
 炮１平８
83. 炮一进七
 炮８退１
85. 马三进四
 马７进６
87. 兵二平三
 马３进４
89. 马四进二
 炮８平５
91. 仕四进五
 马６进８
93. 帅五平四
 卒１进１
95. 兵三平四
 马４进５
97. 炮一平二"
18	2014年广西北流新圩第7届大地杯象棋公开赛	11	20140211	湖北省	王华章	先负	孟辰	天津市	81	...	组委会	...	467	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 马２进３
11. 车一进一
 马３进２
13. 马三进四
 象３进５
15. 炮八平三
 车１平３
17. 马七退五
 卒３进１
19. 炮五平七
 车８进４
21. 相七进五
 马２进４
23. 炮七进二
 车３平２
25. 车九平八
 炮２进４
27. 车八进一
 车８平２
29. 兵五进一
 炮２平９
31. 车八进四
 车２进４
33. 车一平二
 前炮平１
35. 马五退七
 卒５进１
37. 车二平六
 马４退３
39. 兵五进一
 马３进５
41. 马四进六
 士４进５
43. 炮七平五
 马５退７
45. 马六进四
 后马进５
47. 车六进五
 马７退６
49. 炮五进三
 士５进４
51. 车六平九
 车２平６
53. 车九进三
 马６退４
55. 马四进三
 车６退３
57. 马三退一
 象７进９
59. 炮五平二
 炮１退５
61. 马七进六
 马５进４
63. 炮二退五
 前马进６
65. 炮二平四
 马６进８
67. 仕六进五
 炮１平５
69. 马六进五
 马８进７
71. 炮四进四
 马７退６
73. 仕五进四
 车６进２
75. 后仕进五
 车６平５
77. 马五进七
 炮５进６
79. 仕五进六
 车５平３
81. 车九平七"
19	2014江苏省第23届金箔杯象棋公开赛预赛	5	20140302	浙江	于幼华	先负	王昊	北京	136	...	汪霞萍	...	900	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 马三进四
 士４进５
17. 马四进六
 炮８进１
19. 车二进五
 马２进１
21. 炮七平六
 炮２进２
23. 兵三进一
 象５进７
25. 马六进七
 前象退５
27. 车二退一
 卒７进１
29. 车九平八
 炮２退１
31. 马七退五
 炮８平７
33. 车二进五
 马７退８
35. 仕四进五
 炮２平３
37. 马五退六
 车１平３
39. 相三进一
 卒３进１
41. 马六进七
 车３进３
43. 车八进二
 卒１进１
45. 兵七进一
 马８进７
47. 马九进七
 车３进２
49. 马七进五
 车３平２
51. 车八平六
 车２退２
53. 马五进六
 车２平３
55. 相七进九
 炮７平５
57. 炮五进四
 马７进５
59. 兵五进一
 马５进６
61. 炮六平二
 马６进５
63. 仕五进六
 马５进７
65. 帅五平四
 马７退８
67. 后仕进五
 卒７进１
69. 马六退四
 车３平６
71. 兵五进一
 马８退６
73. 车六平八
 车６平７
75. 帅四平五
 卒７进１
77. 炮二进二
 马６进５
79. 兵五平六
 士５退４
81. 炮二进五
 车７平６
83. 马四进六
 车６退２
85. 车八平七
 车６平８
87. 相一退三
 马５进７
89. 帅五平六
 车８平２
91. 炮二退五
 士６进５
93. 马六进七
 将５平６
95. 车七进三
 将６进１
97. 马七退五
 车２进６
99. 车七退五
 将６退１
101. 马五退四
 车２平１
103. 马四退三
 车１进２
105. 帅六进一
 卒１平２
107. 炮二平三
 马７退８
109. 相三进五
 象７进５
111. 炮三平四
 将６平５
113. 炮四退四
 卒２进１
115. 仕五退六
 车１退２
117. 马三进四
 卒２平３
119. 后仕进五
 卒３进１
121. 车七平八
 车１进２
123. 仕五退六
 卒３平４
125. 帅六平五
 车１平４
127. 车八进二
 车４平６
129. 马四进五
 马８进７
131. 车八平九
 卒４平５
133. 帅五平六
 车６退１
135. 帅六退一
 卒５进１"
20	2014年江西省“涵宇杯”上饶市第九届象棋棋王赛	8	20140302	弋阳县	江浩	先负	郑常灯	上饶县	78	...	春雨集团	...	1608	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 兵七进一
 卒３进１
9. 炮八平七
 象３进５
11. 兵七进一
 车８进４
13. 兵七进一
 卒７进１
15. 兵三进一
 车８平７
17. 车一平二
 车７平２
19. 马八进九
 车２平３
21. 车九平八
 马２进４
23. 马三退五
 车３退１
25. 车二进八
 士４进５
27. 车二平四
 车１平２
29. 炮五平三
 马７进８
31. 炮三退一
 炮９平６
33. 炮七平三
 象７进９
35. 车八进五
 马８进６
37. 前炮进五
 马６进８
39. 后炮平四
 象５进７
41. 炮三平八
 车２进２
43. 车八平六
 马４退２
45. 车六退三
 车２进４
47. 车六平七
 马２进４
49. 车四平二
 车２平５
51. 车七平二
 炮６平３
53. 相七进五
 马８退６
55. 相五进三
 车３平４
57. 马九退七
 马４进３
59. 后车平八
 将５平４
61. 车八进七
 将４进１
63. 车八退九
 车４进４
65. 车二平四
 车５退１
67. 马七进五
 马６进５
69. 前相退五
 车５平２
71. 车八平九
 车２平４
73. 马五进七
 前车平５
75. 马七退五
 车５平４
77. 马五进四
 炮３平５"
21	2014年第二十届迎春杯象棋团体公开赛	5	20140223	清远市新城建筑公司队	莫伟明	先负	蒋川	惠州华轩一队	104	...	藍小朋友	...	3028	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 车二进六
 车１进３
17. 车九平六
 炮８平９
19. 车二平三
 炮９退１
21. 兵三进一
 炮９平７
23. 车三平四
 炮７进３
25. 马三进四
 士４进５
27. 车六进七
 炮２平４
29. 炮七平六
 炮７平６
31. 炮五平三
 车８进５
33. 炮三进四
 车８平６
35. 车四退一
 车６退１
37. 炮三平九
 马２退１
39. 炮六平八
 卒３进１
41. 车六平八
 卒３进１
43. 炮八平三
 车６平７
45. 炮三进五
 炮４平７
47. 马九进七
 炮７进７
49. 仕四进五
 车７平３
51. 马七进八
 炮７退８
53. 车八退一
 炮７进１
55. 车八退一
 卒９进１
57. 相七进五
 炮７平６
59. 仕五进六
 卒５进１
61. 后仕进五
 炮６平７
63. 车八进二
 车３退１
65. 马八进九
 炮７平１
67. 炮九平八
 炮１进４
69. 炮八退一
 车３进３
71. 炮八平一
 卒１进１
73. 车八退三
 炮１平５
75. 帅五平四
 卒５进１
77. 炮一退一
 卒１进１
79. 车八进四
 士５退４
81. 车八退五
 炮５平４
83. 车八平五
 炮４退４
85. 炮一进二
 车３平９
87. 炮一平五
 士６进５
89. 帅四平五
 车９退３
91. 车五退一
 卒１平２
93. 车五进一
 卒２平３
95. 车五退一
 卒３平４
97. 车五进一
 车９进６
99. 仕五退四
 卒４进１
101. 车五平四
 车９退６
103. 车四进三
 车９平５"
22	2014年第二十届迎春杯象棋团体公开赛	2	20140222	热火少年队	曾钰霖	先负	曹岩磊	地中海集团队	44	...	藍小朋友	...	1657	"1. 炮二平五 *
 马８进７
3. 兵三进一
 卒３进１
5. 马二进三
 马２进３
7. 车一平二
 车９平８
9. 马八进九
 炮８进４
11. 马三进四
 炮２进４
13. 兵三进一
 炮８平６
15. 车二进九
 马７退８
17. 兵七进一
 卒３进１
19. 炮八平七
 车１进２
21. 马四进五
 马３进５
23. 兵三进一
 卒３进１
25. 炮七进七
 将５进１
27. 车九平八
 炮２平５
29. 炮五进四
 卒３平２
31. 帅五进一
 车１平３
33. 炮七平四
 车３进１
35. 兵三平四
 炮６退６
37. 车八进三
 将５平６
39. 车八平五
 炮６平５
41. 车五退一
 马８进７
43. 帅五平四
 炮５进７"
23	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	3	20140214	个人	黄明跃	先负	叶怿平	珠海一号酒店	80	五七炮对屏风马进７卒	藍小朋友	...	838	"1. 炮二平五 *
 马２进３
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 马八进七
 士４进５
15. 马七进六
 炮９平７
17. 车三平四
 象７进５
19. 炮五平七
 车８进５
21. 炮八进二
 车８进３
23. 仕六进五
 炮２进１
25. 马六进七
 车１进１
27. 相七进五
 卒１进１
29. 炮八退三
 车８退４
31. 车四进二
 炮２退２
33. 车四退二
 炮２进２
35. 车四进二
 炮２退２
37. 车四退二
 卒７进１
39. 兵三进一
 车８平６
41. 车四退一
 马７进６
43. 马三进四
 炮７进１
45. 车九平六
 炮２进６
47. 兵三进一
 象５进７
49. 马四进六
 象３进５
51. 马六进八
 车１平２
53. 兵五进一
 炮２平５
55. 相三进五
 车２进２
57. 炮八平九
 马６进７
59. 车六进二
 炮７平８
61. 相五退三
 马７退５
63. 车六进二
 车２进６
65. 车六退四
 炮８平７
67. 相三进一
 车２退２
69. 马七退六
 马３进４
71. 炮九平六
 马４进６
73. 炮六进一
 马６进８
75. 炮六平二
 炮７平８
77. 仕五进六
 炮８进３
79. 炮二进二
 马８进７"
24	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	6	20140214	长实化工	胡克华	先负	赵汝权	聚龙阁海鲜酒家	106	五七炮互进三兵对屏风马边卒右马外盘河	藍小朋友	...	487	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 象３进５
11. 炮八平三
 马２进３
13. 车九平八
 车１平２
15. 车八进六
 炮２平１
17. 车八进三
 马３退２
19. 车一进一
 马２进３
21. 车一平六
 车８进４
23. 车六进五
 炮１退２
25. 兵五进一
 士６进５
27. 车六平七
 马７退８
29. 马七进五
 炮９平６
31. 兵五进一
 炮１平３
33. 车七平六
 炮６进１
35. 车六进二
 卒５进１
37. 车六平七
 炮６退１
39. 仕四进五
 马８进９
41. 炮三平八
 卒５进１
43. 炮五进二
 车８平５
45. 炮五平六
 马９进７
47. 炮八进三
 车５退１
49. 炮六进四
 车５平２
51. 炮八平九
 炮３平２
53. 马五进四
 马７进５
55. 马三进五
 卒１进１
57. 炮九退二
 马５进６
59. 仕五进四
 车２平６
61. 马四退六
 马６进８
63. 车七平八
 马８进７
65. 仕六进五
 炮６平８
67. 马五退三
 车６平１
69. 相七进五
 马７退８
71. 炮九平八
 炮２进２
73. 车八退一
 马８进９
75. 兵三进一
 马９退７
77. 帅五平四
 马３进５
79. 车八退三
 马５进７
81. 马六进四
 炮８平６
83. 炮六退七
 前马退５
85. 帅四平五
 车１平６
87. 马四退六
 马５退３
89. 炮六平九
 马７进５
91. 车八退二
 卒３进１
93. 马六退五
 车６平７
95. 马五进七
 卒３进１
97. 马三退四
 车７进１
99. 车八进二
 车７平５
101. 马四进五
 马５进６
103. 仕五进四
 车５进３
105. 仕四退五
 车５退３"
25	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	2	20140214	个人	闻石刚	先负	周平荣	个人	66	...	藍小朋友	...	319	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 卒３进１
7. 车一平二
 马２进３
9. 炮八进四
 象７进５
11. 马八进九
 卒１进１
13. 炮八平七
 车１平２
15. 车九进一
 炮２平１
17. 车九平四
 车２进３
19. 炮七平三
 车２进２
21. 车二进四
 炮８平９
23. 车二进五
 马７退８
25. 兵三进一
 炮９平７
27. 车四进五
 士６进５
29. 车四退二
 车２平６
31. 马三进四
 炮７进２
33. 炮五进四
 马３进５
35. 马四进五
 炮７平５
37. 相三进五
 马８进６
39. 兵五进一
 炮５进３
41. 相七进五
 马６进７
43. 兵七进一
 炮１进４
45. 马九进七
 炮１平９
47. 马七退六
 卒３进１
49. 相五进七
 马７进８
51. 马六进八
 马８进６
53. 仕四进五
 卒９进１
55. 马五退四
 卒９进１
57. 兵五进一
 卒９平８
59. 兵五进一
 马６进７
61. 帅五平四
 将５平６
63. 帅四进一
 卒８平７
65. 马八进六
 卒７平６"
26	2014年广西北流新圩第7届大地杯象棋公开赛	8	20140210	浙江省	黄竹风	先负	张申宏	北京市	98	...	组委会	...	2772	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进九
 卒１进１
9. 车九进一
 马２进１
11. 车一进一
 士４进５
13. 马三进四
 象３进５
15. 马四进六
 车１平４
17. 车九平六
 车８进１
19. 车一平四
 炮９进４
21. 炮五平三
 炮９平７
23. 相三进一
 炮２进２
25. 兵七进一
 卒９进１
27. 炮八平七
 车４进２
29. 炮七进一
 车８进６
31. 车四进一
 炮７平８
33. 炮七平二
 车８退１
35. 马九进七
 炮２退３
37. 车四平八
 炮２平４
39. 兵七进一
 炮４进３
41. 兵七平六
 车８平５
43. 马七退五
 马１进２
45. 仕四进五
 马２进１
47. 车六进三
 卒５进１
49. 兵六进一
 车４退２
51. 车八进四
 卒５进１
53. 车六进一
 卒９进１
55. 车八平七
 卒９进１
57. 车六平九
 卒９进１
59. 炮三进一
 马１进２
61. 车七平八
 马２进４
63. 仕五退六
 卒７进１
65. 兵三进一
 马７进９
67. 车八平七
 车５平４
69. 车九平五
 前车退３
71. 车七平六
 车４进３
73. 兵三平二
 卒５平４
75. 兵二平一
 马９退８
77. 兵一平二
 马８进７
79. 车五平四
 卒４平５
81. 炮三退三
 马７进８
83. 车四退四
 卒５进１
85. 马五退三
 卒９平８
87. 车四进三
 卒８平７
89. 车四平二
 卒７进１
91. 车二平五
 卒５平６
93. 车五平四
 车４平５
95. 仕六进五
 车５进３
97. 相七进五
 卒７平６"
27	2014年广西北流新圩第7届大地杯象棋公开赛	5	20140209	湖南省	刘云达	先负	何文哲	浙江省	66	五七炮对屏风马进３卒	组委会	...	347	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八平七
 士４进５
11. 车九进一
 马３进２
13. 马八进九
 卒１进１
15. 车九平六
 车１进３
17. 车二进六
 马２进１
19. 马三进四
 马１进３
21. 马九进八
 车１平２
23. 马八退七
 象３进５
25. 车六进三
 炮８平９
27. 车二平三
 炮９进４
29. 兵三进一
 车８进８
31. 马七退五
 车８平６
33. 车三平四
 炮２平４
35. 炮五平六
 炮９进３
37. 马四进六
 车６进１
39. 车四退六
 炮４进３
41. 兵三进一
 卒５进１
43. 兵三进一
 车２平６
45. 马五进三
 炮９平６
47. 马三退四
 炮４进４
49. 帅五平六
 车６进６
51. 帅六进一
 车６平７
53. 相七进九
 车７退１
55. 帅六退一
 车７退６
57. 兵七进一
 车７进７
59. 帅六进一
 车７退１
61. 帅六退一
 车７退３
63. 兵七进一
 车７平４
65. 帅六进一
 象５进３"
28	2014年广西北流新圩第7届大地杯象棋公开赛	2	20140208	河南省	姚洪新	先负	邓桂林	广西	78	五七炮互进三兵对屏风马边卒右马外盘河	组委会	...	1139	"1. 炮二平五 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 象３进５
9. 炮八平九
 卒３进１
11. 车九平八
 炮２平４
13. 车八进八
 士４进５
15. 兵五进一
 炮９退１
17. 车八退二
 马２进３
19. 车八平七
 车１平３
21. 兵五进一
 卒５进１
23. 马七进五
 炮４进３
25. 马五进四
 马３进５
27. 车七平八
 炮４平５
29. 仕四进五
 车８进６
31. 炮九进四
 卒７进１
33. 兵三进一
 马５进７
35. 马四进三
 马７进６
37. 车八平四
 车３进３
39. 车四平七
 马６进７
41. 帅五平四
 车８平６
43. 炮五平四
 炮９平６
45. 帅四进一
 马７进９
47. 前马退二
 车６平７
49. 炮四平五
 车７退２
51. 炮九平一
 炮６进３
53. 仕五进六
 炮５平６
55. 帅四平五
 后炮平８
57. 炮一退六
 车７进３
59. 车七平二
 车７进１
61. 帅五退一
 车７进１
63. 帅五进一
 车７退１
65. 帅五退一
 车７退４
67. 炮一进二
 炮６平５
69. 炮五平二
 车７进５
71. 帅五进一
 车７退１
73. 帅五退一
 炮８平６
75. 车二平四
 车７平６
77. 炮二进三
 炮６进２"
