比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年广东江门市第二届润祥杯象棋精英赛	7	20140217	阳江	陈球	先胜	莫尚彬	江门	123	...	鹤山王轩	...	2378	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 马７进６
11. 马八进七
 象３进５
13. 炮八平九
 车１进１
15. 车二平四
 马６进７
17. 车九平八
 炮２平１
19. 炮五平四
 车８进１
21. 马七进六
 士４进５
23. 马六进七
 炮８平９
25. 车八进七
 马３退４
27. 车八进二
 炮１平３
29. 相七进五
 马７退８
31. 车四平五
 卒７进１
33. 相五进三
 马８进９
35. 马三进一
 炮９进４
37. 车五平六
 车１平２
39. 车八平九
 炮９平１
41. 车九退三
 炮１平３
43. 前相退五
 车８进５
45. 马七退六
 车８平５
47. 马六进四
 车５平６
49. 马四进二
 象５退３
51. 车九平八
 车２进２
53. 车六平八
 马４进５
55. 仕六进五
 马５进３
57. 炮九进七
 士５退４
59. 炮九退三
 后炮平５
61. 炮九平七
 炮３退３
63. 炮四平三
 炮３退２
65. 马二进三
 将５进１
67. 马三退四
 炮５平６
69. 马四退五
 将５退１
71. 马五进三
 车６退２
73. 炮三进七
 士６进５
75. 马三进二
 车６平８
77. 马二退四
 车８平１
79. 炮三退六
 炮３进１
81. 车八平五
 车１进２
83. 炮三平五
 炮３平５
85. 炮五进四
 象３进５
87. 车五进一
 车１退３
89. 马四退三
 车１平７
91. 马三进五
 车７平６
93. 兵七进一
 将５平６
95. 马五退三
 车６平７
97. 兵七平六
 车７进１
99. 兵六平五
 卒９进１
101. 车五退一
 卒９进１
103. 马三退五
 卒９平８
105. 兵五平四
 车７平８
107. 车五平三
 将６平５
109. 兵四平三
 车８退２
111. 马五进七
 炮６退２
113. 车三平四
 车８平６
115. 车四平二
 卒８平９
117. 车二平五
 卒９平８
119. 兵三进一
 卒８进１
121. 马七进八
 车６平２
123. 兵三进一"
12	2014年广东汕头市第九届西凤杯象棋赛	5	20140203	潮阳垅田	郑志炜	先胜	黄泽鸿	金玉	47	...	组委会	...	2377	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 象３进５
13. 兵五进一
 士４进５
15. 兵五进一
 卒５进１
17. 马七进五
 卒５进１
19. 炮五进二
 卒７进１
21. 车二平四
 卒７进１
23. 车四退一
 卒７进１
25. 相七进五
 车１平４
27. 炮八平三
 车４进５
29. 炮五进一
 炮２退２
31. 车四平二
 炮２平４
33. 车九平八
 炮４进２
35. 马五进三
 车８平９
37. 仕六进五
 炮８平７
39. 马三进四
 炮７平６
41. 车八进六
 车４退２
43. 马四退三
 车４进３
45. 车八平七
 炮４退２
47. 马三进二"
13	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	1	20140110	巴南	许文章	先胜	闵仁	四川	69	...	组委会	...	853	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 象３进５
13. 车二平四
 马６进７
15. 马七进六
 士４进５
17. 炮五平六
 炮２平１
19. 炮八进五
 炮８平７
21. 相七进五
 炮１退１
23. 仕六进五
 车８进５
25. 马六进七
 炮１平３
27. 炮八平五
 士５退４
29. 车四进二
 车１进１
31. 马七进九
 炮３平４
33. 兵七进一
 车８平４
35. 炮六平七
 马７退６
37. 车四退三
 象７进５
39. 马九退七
 炮４平７
41. 马七进五
 前炮进５
43. 炮七进五
 车４退３
45. 车四进四
 将５进１
47. 马五进三
 炮７退６
49. 兵七进一
 炮７平６
51. 车四平三
 车４平５
53. 炮七进二
 车５平４
55. 车三平五
 将５平４
57. 车五退三
 车１平３
59. 炮七平九
 车３退１
61. 车九平七
 车３平１
63. 兵七进一
 车４进２
65. 兵七进一
 炮６平３
67. 车七进八
 将４进１
69. 车五平一"
14	2013年“孚日家纺杯”全国象棋女子甲级联赛	10	20140106	广东碧桂园队	陈丽淳	先胜	陈青婷	浙江波尔轴承队	99	...	中国象棋协会	...	1517	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 马７进６
11. 马八进七
 象７进５
13. 兵五进一
 卒７进１
15. 车二平四
 马６进７
17. 马三进五
 炮８进７
19. 炮八进一
 马７进５
21. 相七进五
 炮２进１
23. 仕六进五
 车８进４
25. 车九平六
 卒７平８
27. 兵五进一
 车８平５
29. 车四退二
 卒８平７
31. 车四平三
 炮８退５
33. 车三进四
 士４进５
35. 马五进三
 车５平２
37. 炮八平三
 卒５进１
39. 车三平四
 炮８平７
41. 炮三平二
 炮７退４
43. 炮二进四
 车１进２
45. 车四退三
 车２进２
47. 车四平五
 车２平８
49. 炮二平一
 车８退４
51. 炮一进二
 车８退２
53. 炮一退二
 车８进２
55. 炮一进二
 车８退２
57. 炮一退二
 车８进２
59. 炮一进二
 车８平９
61. 炮一平二
 车９平８
63. 炮二平一
 车８平９
65. 炮一平二
 车９平８
67. 炮二平一
 车８平９
69. 炮一平二
 车９平８
71. 炮二平一
 车８平９
73. 炮一平二
 车９平８
75. 炮二平一
 炮７平８
77. 车五平八
 炮２退３
79. 车六进八
 炮２平１
81. 马七进五
 卒３进１
83. 车八进一
 象５进７
85. 车六平七
 象３进５
87. 车八进三
 士５退４
89. 马三进五
 象５退７
91. 前马进七
 车１退１
93. 车七平九
 马３退１
95. 车八平九
 马１进３
97. 车九退二
 车８平４
99. 兵七进一"
15	2014“山水龙城杯”第十四届惠州迎春象棋快棋赛	7	20140101	惠州	李进	先胜	李小刚	深圳	101	...	小猴子	...	1504	"1. 炮二平五 *
 马２进３
3. 兵七进一
 卒７进１
5. 马二进三
 马８进７
7. 车一平二
 车９平８
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 兵五进一
 士４进５
15. 兵五进一
 炮９平７
17. 车三平四
 车８进８
19. 马八进七
 卒７进１
21. 兵三进一
 象３进５
23. 马七进五
 卒５进１
25. 炮五进三
 车１平４
27. 仕六进五
 马７进８
29. 兵三进一
 马８进９
31. 相七进五
 马９进７
33. 马五退三
 车４进４
35. 车四退一
 卒３进１
37. 车九平七
 炮２进２
39. 兵七进一
 车４平５
41. 兵七平八
 车５平２
43. 炮八平六
 炮７进６
45. 炮六平三
 车２平６
47. 兵三平四
 马３进５
49. 兵四平五
 马５进７
51. 炮三进二
 车８退２
53. 兵五平四
 马７退８
55. 炮三平五
 车８平４
57. 车七进九
 车４退６
59. 车七退三
 马８进９
61. 车七退三
 车４进５
63. 炮五进一
 将５平４
65. 车七平八
 马９退７
67. 车八进六
 将４进１
69. 炮五退二
 马７进８
71. 相五进三
 车４退１
73. 兵四进一
 车４退１
75. 炮五进三
 马８进７
77. 车八退五
 马７退９
79. 车八平五
 马９退８
81. 兵四平三
 卒９进１
83. 兵三平二
 卒９进１
85. 前相退五
 将４退１
87. 炮五平三
 马８进７
89. 车五平三
 马７进６
91. 车三平一
 马６退５
93. 车一平八
 将４平５
95. 车八进五
 车４退３
97. 车八退三
 马５退６
99. 兵二进一
 马６进８
101. 炮三退二"
16	2013年江苏徐州首届象棋公开赛	11	20140101	徐州	郑惟桐	先胜	才溢	山西	57	中炮过河车互进七兵对屏风马左马盘河	wwemail	打虎将	9266	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 马７进６
11. 马八进七
 车１进１
13. 车二平四
 马６进７
15. 马七进六
 卒７进１
17. 炮五平六
 车８进１
19. 相七进五
 车１平６
21. 车四平二
 卒７平６
23. 兵七进一
 卒６平５
25. 兵七进一
 马７退６
27. 马六进五
 车６平５
29. 马五退三
 车５进２
31. 炮八进四
 车５平８
33. 炮八平二
 炮８平７
35. 炮二平九
 马６进４
37. 兵七进一
 马４进２
39. 炮六退一
 车８平４
41. 帅五进一
 炮７进５
43. 兵七平八
 卒５进１
45. 车九平七
 象７进５
47. 车七进三
 卒５进１
49. 相三进五
 马２退３
51. 炮九平五
 马３退５
53. 马三进五
 车４进２
55. 马五退四
 炮７退５
57. 车七平六"
17	2013年苏浙皖三省第五届城市象棋比赛	9	20131124	苏州市队	王学东	先胜	李炳贤	杭州队	113	...	钱宇新	...	481	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 马７进６
11. 马八进七
 车１进１
13. 车二平四
 马６进７
15. 炮八进一
 马７进５
17. 相七进五
 车８进１
19. 炮八平七
 象３进５
21. 车九平八
 车１平２
23. 车四平二
 炮８平７
25. 车二进二
 车２平８
27. 车八进七
 马３退５
29. 车八进一
 炮７退１
31. 车八退二
 炮７进６
33. 马七退五
 炮７平８
35. 车八平七
 马５进７
37. 炮七平八
 车８平２
39. 炮八进三
 卒７进１
41. 炮八平五
 马７进５
43. 车七平五
 卒７进１
45. 车五平三
 卒７平６
47. 车三平二
 炮８平６
49. 车二退三
 卒６平５
51. 车二平五
 车２进２
53. 马五进三
 炮６退５
55. 兵七进一
 士４进５
57. 兵七平六
 象５进７
59. 仕四进五
 炮６平５
61. 马三进二
 车２平６
63. 车五平八
 士５退４
65. 兵六平五
 后象进９
67. 马二进四
 卒９进１
69. 车八平二
 炮５平１
71. 仕五进六
 车６平２
73. 兵五平六
 士４进５
75. 车二平七
 炮１平４
77. 前仕退五
 象９退７
79. 兵六进一
 车２进１
81. 马四退五
 炮４平９
83. 马五进三
 前象退５
85. 车七进三
 卒１进１
87. 马三进二
 炮９进４
89. 马二进三
 将５平４
91. 兵六平五
 炮９进３
93. 相三进一
 车２平４
95. 兵五进一
 象７进５
97. 马三退五
 车４退２
99. 车七进三
 将４进１
101. 马五退四
 卒９进１
103. 车七退六
 车４平８
105. 仕五进六
 卒９进１
107. 马四退六
 士５进４
109. 车七进五
 将４退１
111. 车七进一
 将４进１
113. 车七平五"
18	2013年广州市象棋甲组联赛	6	20131117	广东	曾庆新	先胜	鹿小兵	山西	49	...	蓝小朋友	...	1002	"1. 炮二平五 *
 马２进３
3. 兵七进一
 卒７进１
5. 马二进三
 马８进７
7. 马八进七
 车９平８
9. 炮八进二
 象３进５
11. 兵三进一
 士４进５
13. 兵三进一
 象５进７
15. 炮五平六
 炮２进２
17. 相三进五
 车１平４
19. 仕四进五
 车４进６
21. 兵九进一
 车４平３
23. 车九进二
 马７进６
25. 车一平二
 卒３进１
27. 兵七进一
 车３退２
29. 马三进四
 车３进２
31. 车二进三
 马６进４
33. 马七退九
 炮８进２
35. 炮六进一
 炮２平３
37. 车九平八
 车８进２
39. 炮八进五
 马４退２
41. 炮八平九
 车８平６
43. 车八进二
 炮８退２
45. 炮六退一
 车６平４
47. 马四进五
 车４进１
49. 马五退六"
19	2013年石狮·爱乐杯全国象棋个人赛男子甲组	9	20131113	上海金外滩象棋队	谢靖	先胜	卜凤波	山东中国重汽象棋队	69	...	中国象棋协会	...	6957	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 车１进１
13. 兵五进一
 卒７进１
15. 车二平四
 卒７进１
17. 兵五进一
 卒７进１
19. 兵五进一
 士４进５
21. 车四退一
 车１平４
23. 仕六进五
 车４进７
25. 马七进五
 卒７进１
27. 炮八平六
 炮８进７
29. 车九平八
 炮２进６
31. 炮五平三
 车４平３
33. 马五进六
 马３进５
35. 马六进四
 士５进６
37. 炮三进四
 马５退４
39. 炮六平五
 车８进８
41. 车四平五
 后士进５
43. 车五平三
 象７进５
45. 炮三退五
 马４进５
47. 炮三平七
 车８平５
49. 帅五平六
 车５平４
51. 帅六平五
 车４平５
53. 帅五平六
 车５平４
55. 帅六平五
 车４平５
57. 帅五平六
 车５平３
59. 车三平五
 车３平６
61. 车五进一
 炮２平５
63. 车五平七
 将５平６
65. 帅六平五
 炮５平３
67. 车七平六
 车６进１
69. 帅五进一"
20	2013年石狮·爱乐杯全国象棋个人赛男子甲组	9	20131113	北京威凯建设象棋队	蒋川	先胜	黄竹风	浙江波尔轴承象棋队	39	...	中国象棋协会	...	4786	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 车１进１
13. 车二平四
 马６进７
15. 马七进六
 车８进１
17. 炮五平四
 炮８平７
19. 炮八平七
 车１平４
21. 马六进四
 士４进５
23. 车九平八
 车４进３
25. 马四退三
 炮７进４
27. 车八进七
 炮７进３
29. 仕四进五
 炮７平９
31. 炮四平五
 车８进８
33. 车四退六
 车８平７
35. 车八平七
 车４平６
37. 炮五进四
 将５平４
39. 炮七平四"
21	2013年福建省永定“土楼杯”中国象棋国际团体邀请赛	6	20131030	川渝队	赵攀伟	先胜	郑伙添	福州队	61	...	组委会	...	696	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 象３进５
13. 炮八平九
 车１平２
15. 车九平八
 炮２进１
17. 车八进四
 卒７进１
19. 车二退一
 马６退７
21. 车二退二
 卒７平６
23. 车二进一
 卒６进１
25. 马七进六
 卒６平７
27. 马三退五
 士４进５
29. 炮五平七
 炮８平９
31. 车二平三
 马７进８
33. 炮七进四
 马８进９
35. 车三退一
 车８进４
37. 马五进七
 卒９进１
39. 相七进五
 炮２进１
41. 炮九退一
 马９进８
43. 车三退二
 马８退９
45. 车三进五
 车８平５
47. 炮九平七
 马９退８
49. 兵七进一
 炮２退１
51. 前炮平六
 卒１进１
53. 车三退二
 炮９进１
55. 炮六平一
 炮２平９
57. 兵七平六
 车２进５
59. 兵六平五
 车２退３
61. 车三平二"
22	2013年福建省永定“土楼杯”中国象棋国际团体邀请赛	4	20131029	晋江队	蔡佑广	先胜	林长水	龙岩队	61	...	组委会	...	1342	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 卒７进１
13. 车二退一
 马６进７
15. 车二平三
 象７进５
17. 车三退一
 车８平７
19. 车三进五
 象５退７
21. 炮八进一
 马７进５
23. 相七进五
 车１进１
25. 炮八平七
 象３进５
27. 车九平八
 炮２退２
29. 炮七进三
 炮２平３
31. 兵七进一
 马３退５
33. 马七进六
 炮３进４
35. 马六进五
 马５进３
37. 马五进七
 炮３退２
39. 车八进六
 卒１进１
41. 炮七平五
 士６进５
43. 炮五退二
 卒１进１
45. 车八平三
 将５平６
47. 车三平四
 将６平５
49. 车四平一
 卒１平２
51. 车一进三
 将５平６
53. 马三进二
 车１进２
55. 仕六进五
 车１平６
57. 兵一进一
 炮３进１
59. 兵一进一
 炮３平５
61. 炮五进三"
