比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2013年QQ游戏天下棋弈全国象棋甲级联赛	18	20130822	河北金环钢构象棋队	陈翀	先负	蒋川	北京威凯建设象棋队	92	...	中国象棋协会	...	3135	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 马３进２
11. 马三进四
 象７进５
13. 马四进五
 马７进５
15. 炮五进四
 士６进５
17. 炮五退一
 马２进３
19. 马八进九
 马３进４
21. 车九进一
 马４退５
23. 相七进五
 车８平６
25. 车二进三
 马５进３
27. 车九平六
 车６进３
29. 炮八退一
 车６平５
31. 车二进三
 马３退１
33. 炮五平二
 马１退２
35. 炮二进二
 炮２平８
37. 车二进一
 卒１进１
39. 车二进二
 士５退６
41. 车六平八
 马２退３
43. 车二退四
 车５进３
45. 马九进八
 卒１进１
47. 马八进六
 马３进４
49. 车二平六
 卒３进１
51. 兵一进一
 卒３进１
53. 车八进五
 车５平９
55. 车八平三
 车９退１
57. 车三平四
 卒１进１
59. 兵三进一
 卒１平２
61. 兵三进一
 士４进５
63. 兵三进一
 车１进５
65. 兵三进一
 车１平６
67. 车四平七
 车９退１
69. 车六进三
 象３进１
71. 仕六进五
 车６进３
73. 车七平八
 象１退３
75. 车八平七
 象３进１
77. 车七进一
 象５进３
79. 车七平八
 象１退３
81. 车八平七
 前象退１
83. 车七退一
 车９平５
85. 车七平一
 车５进３
87. 兵三平四
 车５退５
89. 车一进二
 车６退２
91. 相三进五
 车５进５"
12	2013年四川眉山市第五届苏东坡杯公开赛初赛	3	20130816	四川成都	黄蒙	先负	赵攀伟	四川攀枝花	62	...	fbcfbc	...	721	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 卒３进１
7. 车一平二
 马２进３
9. 炮八进四
 象７进５
11. 马八进七
 马３进４
13. 炮八平三
 炮２平３
15. 车九平八
 车１进１
17. 车二进五
 马４进３
19. 炮五平六
 炮８平９
21. 车二平四
 车１平４
23. 仕六进五
 车４进４
25. 相七进五
 卒３进１
27. 车八进三
 士６进５
29. 兵三进一
 炮３进２
31. 车四进三
 卒１进１
33. 马七退九
 车４退１
35. 车八进五
 车４平７
37. 马三进四
 车８平６
39. 车四进一
 将５平６
41. 车八平六
 炮９进４
43. 车六退三
 车７进２
45. 相五进七
 车７平６
47. 车六平四
 将６平５
49. 相七退五
 炮９平５
51. 炮六平七
 炮３平５
53. 车四进一
 后炮平７
55. 马四进六
 车６退３
57. 马六进四
 马３进５
59. 炮七平六
 马５进７
61. 帅五平六
 炮７平４"
13	2013年广东省象棋锦标赛男子16岁组	2	20130801	番禺市桥少儿棋类俱乐	叶炫毅	先负	张泽岭	广州棋院	96	五八炮对屏风马	打虎将	...	826	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒７进１
9. 车二进六
 卒３进１
11. 车二平三
 炮８退１
13. 车三退一
 炮８平７
15. 车三平七
 马３退５
17. 炮八平七
 象３进５
19. 车七退一
 炮２平３
21. 车九平八
 车８进６
23. 兵三进一
 车８平７
25. 车八进四
 炮３进２
27. 炮五平六
 马７进６
29. 相三进五
 马６进５
31. 马三进五
 车７平５
33. 兵三进一
 马５进７
35. 炮六进五
 马７退９
37. 兵三进一
 炮７平３
39. 炮六平七
 车１进２
41. 前炮退一
 车１平４
43. 后炮平八
 前炮平５
45. 车七平五
 车５平３
47. 车八进二
 车４进３
49. 炮七平九
 车４平５
51. 炮九平五
 士６进５
53. 炮五退二
 炮３进８
55. 仕六进五
 炮５进３
57. 仕五进六
 炮５平２
59. 炮五平一
 车３进１
61. 马九退八
 车３平４
63. 炮一进四
 车４平５
65. 仕四进五
 车５平７
67. 炮一平三
 车７平８
69. 炮三平四
 车８进２
71. 仕五退四
 炮２平９
73. 车八退四
 炮９进２
75. 车八平四
 车８退６
77. 仕四进五
 车８平７
79. 车四平一
 车７进６
81. 炮四退八
 炮３退５
83. 马八进七
 炮３平５
85. 车一平五
 车７退２
87. 炮四进二
 车７平６
89. 车五进三
 车６平３
91. 帅五平四
 车３进２
93. 帅四进一
 车３退３
95. 车五平四
 车３平９"
14	2013年广东东莞凤岗镇象棋赛公开赛第二季度	11	20130623	玉林	林辉宇	先负	郑彦隆	香港	32	五八炮互进三兵对屏风马	凤岗棋协	...	1000	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 炮八平三
 车１进１
13. 马八进九
 马３进２
15. 车九进一
 车１平４
17. 马三进四
 士６进５
19. 马四进五
 马７进５
21. 炮五进四
 车４进５
23. 车二进三
 车８平６
25. 炮五平一
 马２进１
27. 仕四进五
 卒３进１
29. 兵七进一
 车６进８
31. 马九退七
 马１进３"
15	2013年江苏无锡市“大全杯”象棋精英赛	4	20130622	浙江	王华章	先负	章磊	南京	66	...	无锡飞将军	...	713	"1. 炮二平五 *
 马８进７
3. 兵三进一
 卒３进１
5. 马二进三
 马２进３
7. 炮八进四
 车９平８
9. 车一进一
 象７进５
11. 马八进七
 卒１进１
13. 马三进四
 车１进３
15. 炮八平三
 炮２进１
17. 车九平八
 炮２平７
19. 马四进三
 炮８进５
21. 车八进七
 车１平３
23. 马七退五
 士６进５
25. 炮五平三
 马７退９
27. 车一平二
 卒３进１
29. 马五进四
 炮８退４
31. 炮三平七
 车３进１
33. 兵七进一
 车３平６
35. 车八平七
 车６进２
37. 车七进二
 车８平６
39. 仕四进五
 后车进３
41. 马三进二
 炮８进３
43. 车七退三
 炮８平５
45. 仕五进四
 前车进１
47. 炮七退一
 马９进８
49. 炮七平八
 前车平５
51. 仕六进五
 车５平２
53. 仕五进六
 马８进７
55. 车二平三
 马７进６
57. 炮八平四
 车２平４
59. 马二退三
 车４平５
61. 帅五平六
 车５平３
63. 相七进五
 车３平４
65. 炮四平六
 马６退８"
16	2013年四川眉山首届鸿通金色春天房产杯象棋公开赛	13	20130601	河南	姚洪新	先负	周平荣	江西	86	五八炮互进三兵对屏风马	fbcfbc	打虎将	5292	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 卒３进１
7. 车一平二
 马２进３
9. 炮八进四
 象７进５
11. 马八进七
 马３进４
13. 炮八平三
 车１进１
15. 车九平八
 炮２平３
17. 车二进五
 马４进３
19. 炮五平六
 炮８平９
21. 车二平四
 车１平４
23. 仕六进五
 车４进４
25. 兵三进一
 卒３进１
27. 车八进七
 炮３进２
29. 车四平七
 象５进３
31. 车八平三
 炮９退１
33. 车三进一
 炮９进１
35. 车三退一
 炮９退１
37. 车三平七
 前象退５
39. 炮三平九
 士６进５
41. 炮九进三
 车８进２
43. 兵三进一
 车４退１
45. 车七退一
 车４平１
47. 炮九退三
 卒５进１
49. 相七进五
 卒３平４
51. 车七退三
 车１退１
53. 车七平八
 卒５进１
55. 兵五进一
 卒４平５
57. 车八平三
 车８进２
59. 车三进一
 车１平５
61. 兵三平四
 车５进１
63. 马七进八
 车８平７
65. 车三平二
 卒５进１
67. 车二进四
 炮９进１
69. 马八进七
 车５平３
71. 马七进六
 卒５平４
73. 炮六平八
 车３平２
75. 马三进四
 车２进３
77. 马四进三
 炮９平７
79. 马三进一
 卒４进１
81. 仕五退六
 卒４进１
83. 仕四进五
 车７进４
85. 兵四进一
 车２退１"
17	2013年河南首届商丘农产品中心批发市场杯象棋公开赛	5	20130529	个人	李小刚	先负	李雪松	黄石市队	80	...	象棋宝贝	...	877	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 马３进２
11. 马八进七
 车１进１
13. 炮八平三
 象７进５
15. 车二进五
 马２进３
17. 车九平八
 炮２平３
19. 炮五平六
 车１平４
21. 仕六进五
 车４进４
23. 相七进五
 炮８平９
25. 车二进四
 马７退８
27. 车八进三
 士６进５
29. 马七退八
 炮９平６
31. 马八进九
 炮６进４
33. 马九进七
 炮３进４
35. 炮三平九
 马８进７
37. 兵三进一
 象５进７
39. 车八进三
 炮３进１
41. 炮九平五
 马７进５
43. 车八平五
 炮６平１
45. 车五平九
 炮１退１
47. 车九平八
 卒３进１
49. 车八退三
 象７退５
51. 兵五进一
 车４平５
53. 马三进五
 卒３平２
55. 车八平九
 炮３退３
57. 马五进三
 炮３平７
59. 马三退四
 车５平６
61. 炮六进三
 车６退２
63. 马四进二
 炮７平８
65. 马二退四
 车６平５
67. 炮六平四
 车５进１
69. 炮四进一
 炮８平７
71. 马四进二
 炮７退２
73. 炮四退二
 车５进１
75. 炮四进二
 车５退２
77. 炮四退二
 炮１退３
79. 炮四退二
 车５平２"
18	2013年江苏镇江佳强杯象棋争霸赛	2	20130518	江苏	叶宗保	先负	刘宝	河南	96	...	钱宇新	...	617	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 卒３进１
7. 车一平二
 马２进３
9. 炮八进四
 象７进５
11. 马八进七
 马３进２
13. 炮八平三
 车１进１
15. 车二进五
 马２进３
17. 车九平八
 炮２平３
19. 炮五平六
 车１平４
21. 仕六进五
 车４进４
23. 相七进五
 士６进５
25. 车八进三
 卒１进１
27. 马七退八
 炮８平９
29. 车二进四
 马７退８
31. 炮三平二
 马８进７
33. 炮二退三
 马７进６
35. 炮二平七
 车４进１
37. 马八进九
 卒３进１
39. 车八进二
 卒３进１
41. 马九进七
 马６进５
43. 马三进五
 车４平５
45. 马七进六
 车５退２
47. 马六退七
 车５进２
49. 马七进六
 车５退２
51. 炮六平九
 炮３进２
53. 马六退七
 炮９进４
55. 车八平九
 炮９进３
57. 仕五进六
 车５进２
59. 马七进六
 车５平４
61. 马六进四
 车４平６
63. 马四进三
 车６退５
65. 马三退二
 车６进８
67. 帅五进一
 炮３平５
69. 相五退七
 车６平５
71. 帅五平四
 车５平６
73. 帅四平五
 将５平６
75. 兵三进一
 车６退１
77. 帅五进一
 象５进７
79. 车九退一
 车６退２
81. 仕六退五
 炮９平３
83. 车九平六
 炮３退７
85. 车六进二
 车６平５
87. 帅五平六
 炮３平４
89. 车六平八
 炮５平４
91. 车八平六
 车５平１
93. 炮九平八
 车１平４
95. 帅六平五
 后炮平５"
19	2013年江苏扬州泰润大酒店铂金府邸杯象棋公开赛	5	20130430	浙江省杭州	陈寒峰	先负	刘宗泽	湖北省	98	...	钱宇新	...	1123	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 马八进七
 马３进４
13. 炮八平三
 炮８进４
15. 车九平八
 炮２平３
17. 兵三进一
 象５进７
19. 车八进六
 车８进３
21. 车八平六
 车８平７
23. 车六退一
 炮８平３
25. 相七进九
 象７退５
27. 马三进四
 车７进２
29. 马四进五
 士６进５
31. 车六进三
 车１进２
33. 相三进一
 车７进１
35. 马五退四
 象５退７
37. 马四进六
 车１平２
39. 车二进八
 前炮平２
41. 马六进七
 车２平３
43. 马七进八
 卒３进１
45. 马八进九
 车３平１
47. 马九退七
 车７平５
49. 相一退三
 象７进５
51. 车六退二
 车１平３
53. 马七进九
 炮２进３
55. 相九退七
 车３平２
57. 车二退一
 马７退６
59. 车二退一
 炮２平１
61. 车六平八
 车２平１
63. 车八平七
 车５平４
65. 仕四进五
 车４平３
67. 帅五平四
 车３进３
69. 帅四进一
 车３退３
71. 车七平四
 车３平５
73. 炮五平四
 象５退７
75. 炮四平七
 炮１平３
77. 马九进七
 车１平３
79. 炮七进五
 炮３退７
81. 帅四退一
 卒３平４
83. 车四进二
 炮３退１
85. 车四退二
 炮３进８
87. 帅四进一
 马６进５
89. 仕五进六
 马５进４
91. 车四退一
 马４进２
93. 后仕进五
 马２进３"
20	2013年安徽池州市九华佛茶杯象棋公开赛	10	20130425	浙江	谢尚有	先负	孙思阳	辽宁	40	...	钱宇新	...	455	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 炮八进四
 象７进５
11. 炮八平七
 炮２进６
13. 车九进一
 车１平２
15. 车二进一
 炮２退１
17. 马八进七
 炮２平５
19. 相三进五
 车２进３
21. 炮七平三
 卒５进１
23. 马三进四
 卒５进１
25. 兵五进一
 炮８进３
27. 车九平四
 车２平６
29. 兵五进一
 炮８平６
31. 车二进八
 马７退８
33. 车四平二
 车６平７
35. 车二进八
 炮６平５
37. 仕六进五
 车７进２
39. 车二退三
 车７进１"
