比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2013年浙江省“永力杯”一级棋士象棋公开赛	9	20131003	台州	何邦南	先负	李俊峰	上海	62	...	钱宇新	...	344	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 兵三进一
 卒１进１
11. 炮八平七
 马３进２
13. 车九进一
 马２进１
15. 炮七进三
 卒１进１
17. 车九平八
 车１进４
19. 炮七进二
 炮８平３
21. 车二进九
 马７退８
23. 车八进六
 炮３进７
25. 仕六进五
 象７进５
27. 炮五进四
 士６进５
29. 兵五进一
 马８进６
31. 炮五退一
 车１平４
33. 车八退七
 炮３退２
35. 车八平六
 车４平２
37. 车六平八
 卒１平２
39. 马三进五
 炮３平８
41. 车八进二
 炮８退２
43. 兵三进一
 卒７进１
45. 车八平四
 马６进８
47. 车四平二
 卒７进１
49. 马五进三
 炮８平５
51. 相三进五
 炮５平６
53. 炮五退二
 马８进７
55. 马三退四
 马１进３
57. 车二进七
 炮６退５
59. 仕五进六
 卒２进１
61. 车二退五
 卒２平１"
12	2013年浙江省“永力杯”一级棋士象棋公开赛	8	20131003	河北	邰朝辉	先负	张慕鸿	江苏	50	...	钱宇新	...	319	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 炮２退１
13. 炮八平七
 车１进２
15. 车七平八
 炮２平７
17. 炮七进四
 象７进５
19. 马八进七
 卒７进１
21. 车九平八
 炮８进１
23. 马七进六
 卒７进１
25. 炮七平二
 卒７进１
27. 马六进七
 车１退１
29. 炮五平七
 马３退５
31. 炮二退二
 卒７进１
33. 炮二平七
 车８进６
35. 相七进五
 车８平５
37. 仕六进五
 马７进６
39. 后车平六
 车５平３
41. 后炮平六
 马６进５
43. 炮六进六
 前马退３
45. 马七进五
 炮７平６
47. 车八平七
 车３退１
49. 相五进七
 车１平４"
13	2013年银河杯四川省第六届象棋棋王赛男子组	1	20130912	广元	苏明亮	先负	郑凌志	乐山	63	...	光影红袖	...	526	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 马八进九
 卒７进１
11. 兵七进一
 卒３进１
13. 车二平七
 马３进４
15. 炮八平六
 炮２平４
17. 炮六进五
 炮８平４
19. 兵三进一
 卒７进１
21. 车七平三
 象３进５
23. 车九平八
 车１平３
25. 兵九进一
 车８进６
27. 车三进二
 士６进５
29. 仕四进五
 车３进５
31. 炮五平八
 炮４平２
33. 炮八平六
 炮２平３
35. 相三进五
 车３平１
37. 车八进五
 车１退１
39. 车八进二
 车８退４
41. 马九进八
 炮３退２
43. 马八进七
 车１平３
45. 马七进六
 马４进３
47. 炮六平七
 马３退４
49. 炮七进七
 车３退４
51. 车八退二
 马４进３
53. 车八进一
 车３进４
55. 马六退五
 马７进５
57. 车八平五
 卒１进１
59. 车三平一
 车３平７
61. 车一平三
 车７退１
63. 车五平三"
14	2013年江苏丹阳市宏耐杯五市一区象棋友谊赛	1	20130907	天宁	陈松涛	先负	吴轩乐	扬中	54	...	钱宇新	...	312	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车九进一
 卒１进１
11. 车二进四
 炮８平９
13. 车二平六
 象３进５
15. 兵七进一
 卒３进１
17. 车六平七
 马３进４
19. 车九平六
 车８进４
21. 车七平六
 马４退３
23. 前车平七
 马３进４
25. 炮八进三
 马４退２
27. 炮八进二
 马２进３
29. 炮八平三
 车１进３
31. 车六进三
 车１平３
33. 炮五进四
 车３平５
35. 车六平七
 车５平６
37. 兵三进一
 车６退１
39. 兵三进一
 象５进７
41. 马三进四
 车８进１
43. 车七平五
 前象退５
45. 马四进三
 车８平５
47. 兵五进一
 车６平７
49. 马三进一
 象７进９
51. 马九进七
 车７进７
53. 马七进八
 象５进３"
15	2013年QQ游戏天下棋弈全国象棋甲级联赛	17	20130815	河北金环钢构象棋队	陆伟韬	先负	窦超	煤矿开滦股份象棋队	226	...	中国象棋协会	...	2601	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进六
 象３进５
11. 炮八平七
 马３进２
13. 车九进一
 士４进５
15. 车九平六
 卒７进１
17. 兵五进一
 车１平４
19. 车六进八
 将５平４
21. 兵五进一
 炮２进１
23. 车二退二
 将４平５
25. 兵五平六
 炮８进２
27. 马三进五
 马２进１
29. 炮七退一
 卒５进１
31. 炮七平九
 马１退２
33. 兵六进一
 卒５进１
35. 车二平五
 马７进６
37. 兵六平七
 马６进７
39. 车五平二
 炮２退２
41. 炮九进五
 卒７进１
43. 车二平三
 马７进６
45. 马五进四
 马６退４
47. 帅五进一
 炮８平７
49. 车三退三
 车８进６
51. 炮九平一
 马２进３
53. 马九进七
 车８平３
55. 帅五平四
 车３平６
57. 帅四平五
 车６退２
59. 车三进二
 车６退１
61. 车三进二
 车６平９
63. 车三平七
 车９进３
65. 帅五平六
 马４退５
67. 车七退一
 车９平４
69. 帅六平五
 马５退７
71. 车七平八
 马７进６
73. 帅五平四
 炮２平４
75. 仕四进五
 马６进８
77. 帅四退一
 车４平７
79. 相三进一
 车７平６
81. 炮五平四
 车６平３
83. 车八平二
 马８退６
85. 车二退一
 炮４进３
87. 相一退三
 炮４平３
89. 相三进五
 车３平４
91. 车二平三
 炮３进２
93. 仕五进六
 炮３平１
95. 兵七平六
 马６退５
97. 车三平六
 马５进４
99. 炮四退一
 炮１进３
101. 帅四平五
 马４退６
103. 相五进三
 马６退４
105. 兵六平七
 士５进６
107. 前仕退五
 象５进７
109. 相三退五
 后士进５
111. 兵七平六
 后象进５
113. 兵六平七
 马４进６
115. 相五进三
 马６进４
117. 兵七平六
 马４退５
119. 相三退五
 马５进６
121. 炮四进一
 炮１退４
123. 炮四退一
 炮１平９
125. 兵六平五
 象５退３
127. 兵五平四
 马６进７
129. 帅五平四
 马７退９
131. 帅四平五
 马９进８
133. 炮四进一
 炮９进４
135. 仕五退四
 马８退７
137. 仕四进五
 马７进９
139. 兵四平五
 士５进４
141. 兵五平六
 士６退５
143. 炮四退一
 象７退５
145. 炮四进一
 马９退８
147. 炮四退一
 马８退６
149. 炮四进一
 炮９退６
151. 相五进三
 马６退７
153. 炮四平三
 象５进７
155. 兵六进一
 马７进５
157. 相三退五
 士５进４
159. 炮三平四
 马５进４
161. 炮四退一
 炮９平２
163. 帅五平四
 象３进５
165. 帅四平五
 炮２退２
167. 帅五平四
 象５进３
169. 帅四平五
 炮２平３
171. 帅五平四
 马４进２
173. 相七进九
 马２退１
175. 相九退七
 马１进３
177. 帅四平五
 士４退５
179. 帅五平四
 将５平６
181. 帅四平五
 炮３平２
183. 仕五进四
 士５进６
185. 炮四进六
 炮２进８
187. 相五退三
 炮２退６
189. 炮四退四
 炮２平５
191. 帅五平四
 马３进４
193. 帅四进一
 将６平５
195. 帅四平五
 马４退２
197. 帅五平四
 马２进３
199. 仕四退五
 炮５平７
201. 相三进一
 马３退２
203. 炮四平五
 马２退３
205. 炮五退一
 将５平４
207. 帅四退一
 马３进５
209. 仕五进四
 马５退６
211. 帅四平五
 炮７平５
213. 炮五平六
 马６进７
215. 帅五平四
 将４平５
217. 相一进三
 马７进８
219. 帅四进一
 炮５平９
221. 相三退一
 马８退７
223. 帅四退一
 炮９平６
225. 仕四退五
 马７进９"
16	2013年广东省潮州市第六届“金通杯”象棋公开赛	1	20130810	广州	谭攀	先负	郑鸿标	汕头	60	中炮巡河车对屏风马	潮阳爱棋人	打虎将	803	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 炮八平六
 炮２退１
15. 马八进七
 炮２平３
17. 车七平六
 象３进５
19. 车九平八
 车１平３
21. 车六进四
 马７进６
23. 车八进八
 炮８退１
25. 车八退四
 士６进５
27. 车六退五
 炮８平７
29. 兵三进一
 车８进４
31. 车八平四
 马６退７
33. 兵三进一
 车８平７
35. 相三进一
 车７进２
37. 相七进九
 马７进８
39. 车四平三
 车７退１
41. 相一进三
 炮７进６
43. 炮六平三
 马８进６
45. 兵五进一
 马６进７
47. 马七进五
 马７退５
49. 车六平五
 车３平２
51. 炮五平一
 车２进５
53. 炮一进四
 马３进４
55. 车五平六
 车２平５
57. 仕六进五
 马４进２
59. 车六平七
 炮３进３"
17	2013年重庆丰都首届崇兴花炮杯象棋团体赛	6	20130728	长寿区	叶成林	先负	蔡红	涪陵李渡区	38	...	逍遥君子	...	329	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 炮２退１
13. 炮八平七
 车１进２
15. 车七平三
 炮２平７
17. 炮七进七
 士４进５
19. 车三平七
 象７进５
21. 炮七平四
 士５退６
23. 车七平四
 卒７进１
25. 车四进四
 车１退１
27. 车四平九
 马３退１
29. 马八进七
 马１进３
31. 车九平八
 马７进６
33. 车八进四
 卒７进１
35. 马三退五
 炮８平６
37. 兵三进一
 车８进８"
18	2013年QQ游戏天下棋弈全国象棋甲级联赛	14	20130724	湖北武汉光谷地产队	柳大华	先负	许银川	广东碧桂园象棋队	128	...	象棋王子	...	16029	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 车二进四
 卒７进１
11. 炮八平七
 马３进２
13. 车九进一
 象３进５
15. 车九平六
 士４进５
17. 兵九进一
 炮８退１
19. 炮七退一
 车１平４
21. 车六进八
 士５退４
23. 炮七平五
 炮８平３
25. 车二进五
 马７退８
27. 前炮进四
 士４进５
29. 后炮平七
 马８进７
31. 炮五退一
 马２进３
33. 马九进七
 炮３进５
35. 炮七进四
 马７进５
37. 炮七平六
 炮３平７
39. 相三进五
 炮２平１
41. 马三退五
 炮１进３
43. 马五进七
 炮１平８
45. 仕四进五
 炮８进４
47. 帅五平四
 卒１进１
49. 马七进六
 卒１进１
51. 兵一进一
 卒７进１
53. 相五进三
 炮７进３
55. 帅四进一
 炮７平３
57. 马六进四
 炮８退７
59. 炮六退三
 炮３退５
61. 马四进二
 炮３退１
63. 炮六进四
 卒１平２
65. 仕五进四
 卒２平３
67. 帅四平五
 卒３平４
69. 帅五退一
 卒４进１
71. 马二退四
 炮３进１
73. 炮五退一
 炮３平５
75. 炮六平一
 卒４平５
77. 炮一退一
 马５进７
79. 仕六进五
 卒５平４
81. 炮一平二
 炮８进１
83. 帅五平四
 炮８平６
85. 兵一进一
 将５平４
87. 炮二退四
 马７退６
89. 炮二平四
 炮５平９
91. 马四进六
 炮６进５
93. 帅四进一
 马６进８
95. 炮五平六
 将４平５
97. 马六进七
 将５平４
99. 马七退六
 将４平５
101. 马六进七
 将５平４
103. 马七退六
 将４平５
105. 相三退五
 士５退４
107. 帅四退一
 士６进５
109. 炮六平九
 炮９进５
111. 马六退七
 马８进６
113. 马七进五
 卒４平３
115. 相五进三
 马６进５
117. 炮九平六
 马５进７
119. 帅四平五
 马７进９
121. 帅五平四
 卒３进１
123. 马五退四
 马９退７
125. 帅四平五
 马７进８
127. 仕五退四
 马８退９"
19	2013年第10届威凯杯全国象棋一级棋士赛女子组	3	20130720	火车头	宋晓婉	先负	唐思楠	浙江	52	...	中国象棋协会	...	1274	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒３进１
7. 车二进四
 马２进３
9. 兵七进一
 卒３进１
11. 车二平七
 卒７进１
13. 炮八平七
 马３进２
15. 车七进一
 炮８进２
17. 车七平三
 马２进４
19. 车三平六
 马７进６
21. 车六进二
 炮２进６
23. 炮七进二
 车１平２
25. 兵三进一
 士４进５
27. 车六进一
 炮２平４
29. 车六平七
 马４进６
31. 炮七平四
 前马进７
33. 炮四退三
 炮８进４
35. 炮五进四
 象３进５
37. 车九进二
 车８进３
39. 炮五退二
 炮８平６
41. 帅五进一
 炮４退５
43. 车九平四
 车２进８
45. 帅五退一
 炮６平５
47. 车四退一
 炮５退３
49. 仕四进五
 马６进５
51. 马三进五
 炮４进５"
20	2013年中国重庆首届学府杯棋赛成年组初赛	5	20130713	福建	叶丰满	先负	郑惟桐	四川	40	...	学府杯组委会	...	942	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 马八进九
 卒３进１
9. 炮八平六
 炮８进２
11. 兵七进一
 卒３进１
13. 车二进四
 象３进５
15. 车二平七
 马３进２
17. 兵三进一
 炮８进２
19. 炮六进五
 炮８平７
21. 相三进一
 车１平３
23. 车七进五
 象５退３
25. 车九进一
 马２进４
27. 车九平七
 炮２进５
29. 车七进八
 炮２平７
31. 炮五平八
 车８进８
33. 仕四进五
 前炮进２
35. 炮八进七
 前炮平９
37. 车七退七
 士４进５
39. 车七平三
 车８进１"
