比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2013年重庆市兴华棋馆登驹杯象棋邀请赛	1	20131011	重庆	黄廷喜	先负	李国强	重庆	80	五七炮互进三兵对反宫马	逍遥君子	...	824	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 马八进九
 象７进５
11. 炮八平七
 炮２平１
13. 车九平八
 卒１进１
15. 兵七进一
 卒３进１
17. 兵三进一
 卒７进１
19. 车二进四
 炮１退１
21. 炮七进五
 炮６平３
23. 车二平七
 炮３平４
25. 马三进四
 炮１进５
27. 马四进五
 士６进５
29. 车八进六
 车９平６
31. 马五进三
 炮４平７
33. 车八平三
 车６进２
35. 炮五平三
 炮７退２
37. 相三进五
 车６进４
39. 炮三平二
 车６平８
41. 炮二平四
 车８平５
43. 炮四进六
 炮７平６
45. 炮四平一
 车５平８
47. 车三平一
 车１进３
49. 车一平九
 炮１退３
51. 兵一进一
 车８平５
53. 马九进八
 炮１平５
55. 仕六进五
 炮６进８
57. 车七平六
 炮６平７
59. 炮一进一
 车５进１
61. 帅五平六
 炮７进１
63. 帅六进一
 车５平２
65. 马八退六
 车２进１
67. 帅六进一
 车２退２
69. 马六进四
 炮５平６
71. 车六进二
 车２进１
73. 帅六退一
 炮７退１
75. 仕五进六
 炮６进６
77. 帅六平五
 车２进１
79. 帅五退一
 车２平６"
12	2013年第3届温岭长屿硐天杯象棋国手赛预赛A组	3	20130914	河北	申鹏	先负	王跃飞	云南	158	...	将进行	...	5527	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 马八进九
 象７进５
11. 炮八平七
 车１平２
13. 车九平八
 炮２进４
15. 兵七进一
 卒３进１
17. 兵三进一
 卒７进１
19. 车二进四
 炮２平３
21. 车八进九
 炮３进３
23. 仕六进五
 马３退２
25. 炮五进四
 士６进５
27. 炮五退一
 马２进３
29. 车二平四
 车９平６
31. 相三进五
 卒３进１
33. 马九进七
 炮３退３
35. 车四平七
 马３进５
37. 车七进五
 炮３退４
39. 炮五进二
 士５进４
41. 炮五平三
 马５退７
43. 炮七平六
 将５进１
45. 马三进四
 炮６平５
47. 马四进六
 炮３平２
49. 马六进八
 车６进６
51. 马八进六
 将５平６
53. 炮六进七
 车６平５
55. 车七退一
 将６退１
57. 炮六平八
 车５平６
59. 马六进七
 炮５退２
61. 帅五平六
 炮５平２
63. 车七退一
 马７进５
65. 车七平八
 炮２平１
67. 车八平一
 马５进３
69. 车一进二
 将６进１
71. 车一退三
 炮１进２
73. 车一平七
 车６平４
75. 帅六平五
 马３进２
77. 车七进二
 将６退１
79. 马七退五
 炮１平６
81. 马五退三
 将６平５
83. 车七进一
 将５进１
85. 兵一进一
 车４进２
87. 车七退二
 马２进３
89. 仕五进六
 车４平６
91. 帅五平六
 车６进１
93. 帅六进一
 车６退１
95. 仕六退五
 马３退４
97. 车七退四
 车６退２
99. 车七进五
 将５退１
101. 车七进一
 将５进１
103. 车七退一
 将５退１
105. 车七退一
 卒７进１
107. 帅六退一
 卒７进１
109. 兵一进一
 卒７进１
111. 兵一平二
 卒７进１
113. 兵二平三
 卒７平６
115. 仕五退四
 卒６进１
117. 车七平五
 将５平４
119. 车五平六
 将４平５
121. 车六平五
 将５平４
123. 兵三平四
 将４进１
125. 车五平四
 车６进２
127. 车四进一
 将４进１
129. 车四退一
 将４退１
131. 车四进一
 将４进１
133. 车四退一
 将４退１
135. 马三进四
 将４平５
137. 车四平二
 车６平５
139. 马四退三
 将５进１
141. 马三退五
 将５退１
143. 车二进一
 将５进１
145. 车二退一
 将５退１
147. 马五进七
 将５平６
149. 车二进一
 将６退１
151. 车二进一
 将６进１
153. 马七退五
 将６平５
155. 马五进三
 将５进１
157. 车二平五
 将５平４"
13	2013年中国重庆首届学府杯棋赛成年组初赛	8	20130714	重庆	陈光映	先负	黎德志	广东	108	五七炮对反宫马左横车	学府杯组委会	...	565	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 马八进九
 车９平４
11. 炮八平七
 车４进４
13. 车九平八
 车１平２
15. 车八进六
 象３进５
17. 相三进一
 卒３进１
19. 仕四进五
 炮６进１
21. 车八退五
 炮６进５
23. 车八进五
 炮２平１
25. 车八进三
 马３退２
27. 车二平四
 炮６平８
29. 车四平二
 炮８平６
31. 炮五平四
 卒７进１
33. 车二进一
 卒７进１
35. 相一进三
 车４平７
37. 车二平四
 马７进６
39. 炮四平六
 车７退１
41. 车四进三
 马２进３
43. 相七进五
 马３进４
45. 车四平三
 车７进１
47. 相五进三
 马６进５
49. 马三进五
 马４进５
51. 炮六进一
 马５退７
53. 炮七平一
 卒９进１
55. 马九退七
 卒５进１
57. 炮六平二
 卒５进１
59. 炮二进一
 马７进８
61. 炮一进三
 马８退６
63. 炮二进二
 炮１进４
65. 帅五平四
 士４进５
67. 炮二退三
 卒３进１
69. 仕五进四
 卒３平４
71. 仕六进五
 卒１进１
73. 炮二平三
 卒１进１
75. 炮一平二
 卒５平６
77. 炮二退四
 卒６平７
79. 炮三平二
 卒７平８
81. 前炮平三
 卒８进１
83. 炮三进一
 卒８进１
85. 炮二平四
 马６退５
87. 炮三平九
 卒８进１
89. 仕五进六
 卒４进１
91. 仕四退五
 卒４平３
93. 马七进五
 炮１平９
95. 马五进六
 卒３平４
97. 炮四进四
 卒８平７
99. 炮九退三
 卒７进１
101. 帅四进一
 炮９退３
103. 炮四退三
 炮９平６
105. 马六进四
 马５进６
107. 马四进二
 马６退８"
14	2013年中国重庆首届学府杯棋赛成年组初赛	6	20130713	北京	蒋皓	先负	许文章	重庆	190	五七炮对反宫马	学府杯组委会	...	746	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 马八进九
 卒３进１
9. 炮八平七
 象７进５
11. 兵七进一
 卒３进１
13. 车二进四
 炮２退１
15. 车九平八
 炮２平６
17. 炮七进五
 前炮平３
19. 车二平七
 车１进２
21. 兵三进一
 炮６平８
23. 车七进二
 士６进５
25. 马三进四
 炮８进２
27. 马四进六
 炮３平４
29. 仕六进五
 车９平６
31. 炮五平七
 卒７进１
33. 车七退二
 车６进４
35. 马六退七
 炮４进４
37. 车七进五
 炮４平９
39. 车七退二
 车１平３
41. 炮七进五
 马７进８
43. 炮七平九
 将５平６
45. 炮九进二
 将６进１
47. 炮九退一
 将６退１
49. 炮九进一
 将６进１
51. 炮九退一
 将６退１
53. 炮九进一
 将６进１
55. 兵三进一
 车６平７
57. 相七进五
 车７平６
59. 车八进五
 车６平２
61. 马七进八
 马８进７
63. 马八进七
 卒５进１
65. 马七退六
 象５退３
67. 炮九平八
 炮９进３
69. 马九进七
 炮８进６
71. 帅五平六
 马７进６
73. 兵五进一
 炮９平７
75. 帅六进一
 卒５进１
77. 马七进五
 炮８退１
79. 马五退四
 炮８平９
81. 帅六进一
 炮９退１
83. 帅六退一
 炮７退７
85. 炮八退五
 马６退８
87. 马四进二
 炮９进１
89. 仕五进四
 炮９平８
91. 马二进三
 将６退１
93. 马三进一
 炮７平４
95. 马六进四
 炮４退１
97. 帅六平五
 炮８平９
99. 马一进三
 将６平５
101. 马三退五
 马８进９
103. 帅五平六
 马９退７
105. 帅六退一
 马７退５
107. 帅六平五
 马５进３
109. 帅五平六
 马３退４
111. 炮八平六
 炮４进２
113. 马四退五
 炮４进１
115. 帅六平五
 炮９进１
117. 后仕进五
 马４进３
119. 炮六退三
 炮９退１
121. 仕五退六
 炮４平２
123. 后马退七
 炮２进５
125. 帅五进一
 炮９平４
127. 帅五平六
 马３退４
129. 仕六进五
 象３进５
131. 马五退六
 炮２退７
133. 帅六退一
 炮２平４
135. 帅六平五
 马４进３
137. 帅五平四
 象５进３
139. 仕五退六
 炮４平６
141. 仕四退五
 炮６退１
143. 马六进五
 象３退５
145. 马七进五
 士５进６
147. 后马退四
 马３退５
149. 帅四平五
 炮６平１
151. 仕五进六
 炮１平５
153. 马五进七
 炮５平６
155. 后仕进五
 卒１进１
157. 马七退六
 马５退４
159. 马六进八
 马４退２
161. 马四进五
 士４进５
163. 马八退六
 马２进１
165. 马六进五
 马１退３
167. 后马进七
 士５退６
169. 马七进六
 炮６平４
171. 帅五平四
 马３进５
173. 马六进八
 炮４平６
175. 帅四平五
 后士进５
177. 马八退七
 卒１进１
179. 马七退五
 炮６平７
181. 后马进三
 卒１平２
183. 马三退四
 卒２平３
185. 马四进五
 士５进４
187. 后马退四
 炮７平４
189. 马四进三
 将５进１"
15	2013年中国重庆首届学府杯棋赛成年组初赛	2	20130712	重庆	况年中	先负	张勇	重庆	72	...	学府杯组委会	...	398	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 马八进九
 卒７进１
9. 车九进一
 象３进５
11. 车九平六
 士４进５
13. 炮八平七
 卒１进１
15. 车二进六
 马７进６
17. 车二平四
 马６进７
19. 炮五进四
 马３进５
21. 车四平五
 车９平８
23. 车六进三
 车８进８
25. 车五平四
 车８平７
27. 相三进五
 炮６平８
29. 车四平二
 车１平４
31. 车六进五
 士５退４
33. 仕四进五
 卒３进１
35. 车二退二
 士６进５
37. 兵五进一
 卒７进１
39. 车二退二
 车７平６
41. 相五进三
 马７退５
43. 车二进一
 炮８平７
45. 相七进五
 炮２进５
47. 马三退二
 车６退３
49. 马九退八
 炮７进２
51. 马八进六
 炮２平１
53. 炮七平八
 炮７平５
55. 车二进二
 炮１进２
57. 炮八退二
 马５进６
59. 马二进四
 炮５进１
61. 马六进五
 车６进１
63. 仕五进四
 车６平５
65. 车二平五
 车５进１
67. 帅五平四
 车５平２
69. 炮八平七
 炮５平６
71. 车五平四
 车２平６"
16	2013年第二届广东惠州佩雷斯杯象棋赛	1	20130625	中华台北队	周建芳	先负	康德荣	新加坡象棋队	60	五七炮互进三兵对反宫马	-	打虎将	668	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 马八进九
 象３进５
11. 炮八平七
 车１平２
13. 车九平八
 炮２进４
15. 兵七进一
 卒３进１
17. 兵三进一
 卒７进１
19. 车二进四
 炮２平３
21. 车八平九
 炮６进４
23. 车二平七
 马３进４
25. 兵五进一
 车２进６
27. 仕六进五
 炮６平７
29. 相三进一
 车９进１
31. 兵五进一
 卒５进１
33. 车七平六
 马４进２
35. 帅五平六
 车９平２
37. 车六进五
 将５进１
39. 车九平八
 前车进３
41. 马九退八
 车２进３
43. 马三进五
 马２进４
45. 马五进六
 炮３进３
47. 马八进九
 马４退２
49. 马六退八
 车２进１
51. 车六退六
 炮７进２
53. 车六平三
 炮７平９
55. 车三进二
 炮３平１
57. 仕五进四
 车２平４
59. 帅六平五
 将５平４"
17	2013年四川眉山首届鸿通金色春天房产杯象棋公开赛	9	20130531	四川达州	曾军	先负	赵殿宇	河北	61	五七炮对反宫马左横车	fbcfbc	...	1235	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 兵七进一
 车９平４
11. 炮五平四
 车４进３
13. 马八进七
 卒３进１
15. 马三进四
 车４平５
17. 马四进三
 车５平６
19. 炮四进五
 炮２平６
21. 兵七进一
 车６平３
23. 车二进二
 车１平２
25. 车九平八
 车２进６
27. 炮八平九
 车２平３
29. 马七退五
 前车平５
31. 相三进五
 马３进２
33. 马五进三
 车５平７
35. 车八进四
 炮６平２
37. 车八平七
 车３进１
39. 相五进七
 马２进４
41. 后马退五
 车７平３
43. 车二平八
 炮２平４
45. 车八进三
 车３退１
47. 车八平六
 炮４平２
49. 炮九进四
 炮２进６
51. 车六平八
 炮２平４
53. 车八退三
 马４退６
55. 车八平六
 炮４平２
57. 车六平七
 马６进５
59. 车七进二
 马５退３
61. 马五进四"
18	2013年第一届文园杯象棋个人赛(广州)	4	20130511	广东	苏沃松	先负	黎德志	广东	68	...	欣	...	871	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 兵七进一
 车９平４
11. 炮五平四
 炮６平５
13. 马八进七
 卒５进１
15. 仕六进五
 卒３进１
17. 相七进五
 马３进５
19. 马三进四
 卒５进１
21. 马四进五
 马７进５
23. 兵五进一
 卒３进１
25. 相五进七
 炮２平３
27. 车九平六
 车１进１
29. 相三进五
 炮３进５
31. 炮四平七
 车４进８
33. 仕五退六
 车１平２
35. 炮八平九
 炮５进３
37. 仕四进五
 车２进５
39. 车二进五
 车２平９
41. 帅五平四
 车９平６
43. 帅四平五
 卒７进１
45. 车二进一
 马５进６
47. 炮七进七
 士４进５
49. 炮九进四
 车６平１
51. 炮九平八
 车１平２
53. 炮七平九
 车２平１
55. 炮九平七
 车１平２
57. 炮七平九
 车２平１
59. 炮九平七
 车１平２
61. 炮八平五
 将５平４
63. 炮五退一
 车２平４
65. 帅五平四
 马６进７
67. 帅四进一
 炮５平６"
19	2013年新疆棋协杯全国象棋团体赛男子组	3	20130424	澳门象棋总会	林茂宗	先负	叶新洲	厦门	78	五七炮对反宫马	柳树斌	...	619	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 马八进九
 卒７进１
9. 炮八平七
 象３进５
11. 车九平八
 炮２平１
13. 兵九进一
 马７进６
15. 车八进四
 车９进２
17. 兵三进一
 车９平７
19. 车二进五
 士４进５
21. 兵三进一
 马６进７
23. 车八平三
 炮６进２
25. 兵三进一
 车７进１
27. 车三进二
 马７退８
29. 马三进二
 炮６平３
31. 炮七进三
 卒３进１
33. 马二进四
 马８进６
35. 车三退二
 马６进５
37. 相三进五
 车１平４
39. 马四进二
 炮１退１
41. 马二进三
 炮１平７
43. 车三进四
 车４进６
45. 车三退二
 车４平５
47. 车三平一
 马３进４
49. 车一退二
 车５平６
51. 车一平六
 马４进６
53. 仕六进五
 马６进８
55. 兵一进一
 卒５进１
57. 马九进八
 卒５进１
59. 车六退一
 卒５进１
61. 车六进三
 卒５进１
63. 相七进五
 车６平３
65. 马八进九
 马８进７
67. 帅五平六
 马７退５
69. 车六退四
 马５退７
71. 马九退八
 卒３进１
73. 马八进七
 马７退５
75. 车六平八
 车３进３
77. 帅六进一
 马５进３"
20	2013年重庆棋友会所“庆五一”象棋个人赛	8	20130503	重庆	向有权	先负	黎德志	广东	90	五七炮对反宫马左横车	fbcfbc	...	1186	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 马八进九
 车９平４
11. 仕六进五
 车４进４
13. 车二进四
 卒３进１
15. 炮八平七
 车１平２
17. 车九平八
 士４进５
19. 炮五平六
 象３进５
21. 相三进五
 卒１进１
23. 兵七进一
 卒３进１
25. 炮七进五
 炮６平３
27. 车八进六
 车４退５
29. 车二进一
 炮３进２
31. 车二平四
 炮２平４
33. 车八平九
 车４平３
35. 车四退一
 卒３进１
37. 马九进七
 炮３进５
39. 相五退七
 车３进６
41. 相七进五
 车３进１
43. 车四平六
 车２进９
45. 炮六退二
 车３平５
47. 车九进三
 炮４退２
49. 马三进四
 车５退１
51. 马四进六
 车５平３
53. 马六退四
 卒７进１
55. 兵三进一
 象５进７
57. 车六进四
 卒５进１
59. 马四进三
 车３退２
61. 车九退二
 后象进５
63. 车九退一
 卒５进１
65. 兵一进一
 卒５进１
67. 兵一进一
 卒９进１
69. 马三退一
 卒５进１
71. 马一进二
 车３平５
73. 马二进一
 马７退８
75. 马一退二
 车２平３
77. 马二退四
 马８进６
79. 马四进三
 车３退１
81. 炮六进一
 卒５平４
83. 车六退六
 炮４进８
85. 帅五平六
 车５平２
87. 帅六平五
 车３进１
89. 仕五退六
 炮４平１"
21	2013年新疆棋协杯全国象棋团体赛男子组	1	20130423	宁夏中宁天元锰业	叶冰	先负	梁辉远	山西省	56	...	柳树斌	...	563	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 炮八进四
 车９平４
11. 炮八平五
 马３进５
13. 炮五进四
 炮２进３
15. 相三进五
 车４进４
17. 仕四进五
 炮６平４
19. 炮五退一
 车１平２
21. 马八进七
 车２进４
23. 兵七进一
 车４进３
25. 车二进五
 车４退４
27. 炮五平八
 车４平８
29. 炮八进二
 马７进５
31. 车九平八
 马５进６
33. 马三进四
 炮２平６
35. 车八进六
 车８进５
37. 仕五退四
 炮４平６
39. 仕六进五
 前炮进３
41. 车八平七
 前炮平９
43. 车七进三
 炮９进１
45. 帅五平六
 炮６进６
47. 车七平六
 将５进１
49. 仕五进四
 车８平６
51. 帅六进一
 车６平３
53. 帅六平五
 车３退１
55. 帅五退一
 炮６平８"
