比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	9	20140503	扬州	周绍青	先负	孟苒	扬州	86	...	钱宇新	...	249	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 卒７进１
7. 马八进七
 马２进３
9. 兵七进一
 炮２进４
11. 马七进六
 炮２平７
13. 炮八平七
 车１平２
15. 马六进七
 炮５平４
17. 车九进一
 士４进５
19. 相三进一
 车２进６
21. 车二进四
 车２平３
23. 马七退八
 象７进５
25. 炮五退一
 马３进４
27. 兵七进一
 车３退２
29. 炮五平七
 车３平２
31. 马八进六
 车２平４
33. 前炮平五
 车４平３
35. 仕四进五
 车９平８
37. 车二平四
 车８进３
39. 炮七进三
 卒５进１
41. 兵九进一
 车８平２
43. 炮五平七
 车３平４
45. 车四退一
 车２进２
47. 相七进九
 马７进８
49. 车四进三
 卒７进１
51. 车四平二
 马８进６
53. 前炮平三
 马６进５
55. 车二平四
 炮４进７
57. 车四退四
 炮４平１
59. 车四平五
 车２进４
61. 炮七退二
 车２平３
63. 仕五退六
 车４进５
65. 帅五进一
 车３平２
67. 车五平七
 车４平５
69. 帅五平四
 车２退６
71. 车九平六
 象３进１
73. 车七平四
 车２平８
75. 车四进六
 象５进７
77. 车六进七
 车５平２
79. 马三退四
 炮１平６
81. 帅四平五
 车２退１
83. 帅五退一
 炮６平９
85. 炮三平二
 车８进２"
12	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	5	20140502	镇江	范越	先负	孙思阳	辽宁	52	顺炮直车对横车	钱宇新	...	107	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 车９进１
7. 马八进九
 车９平４
9. 车二进六
 卒７进１
11. 车二平三
 马２进１
13. 仕四进五
 炮２平３
15. 车九平八
 车１平２
17. 炮八进四
 卒３进１
19. 炮八平七
 车２进９
21. 炮七进三
 士４进５
23. 马九退八
 车４平２
25. 马八进九
 炮５平４
27. 炮五进四
 马７进５
29. 车三平五
 象７进５
31. 炮七平九
 卒３进１
33. 相三进五
 卒３平２
35. 炮九退三
 卒９进１
37. 兵五进一
 卒２进１
39. 兵五进一
 卒２平１
41. 马三进五
 卒１进１
43. 马五进六
 炮３退１
45. 炮九退二
 象５退７
47. 车五平九
 车２进１
49. 炮九平二
 炮３平４
51. 炮二进三
 士５进６"
13	2013年广东省第2届丘比尔杯青少年象棋精英赛女子乙组	3	20140501	顺德	李宝桦	先负	曾健晴	广州	54	顺炮横车对直车巡河	组委会	...	493	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一进一
 车９平８
7. 车一平六
 车８进４
9. 车六进三
 马２进１
11. 马八进九
 卒１进１
13. 车六平四
 车８平４
15. 仕四进五
 卒７进１
17. 兵三进一
 士４进５
19. 兵九进一
 卒７进１
21. 车四平三
 卒１进１
23. 车三平九
 车４平７
25. 相三进一
 车１进１
27. 炮八平六
 车１平４
29. 马九进八
 炮２退２
31. 马八进九
 车４进３
33. 后车平八
 车４平２
35. 车八进五
 车７平２
37. 车九平三
 马７进６
39. 炮五进四
 炮２进３
41. 炮六平五
 炮２平５
43. 炮五进四
 车２平４
45. 马九退八
 车４进１
47. 车三平六
 马６进４
49. 炮五退二
 马１进２
51. 马三进二
 将５平４
53. 马二进四
 炮５进２"
14	2014年广东省棋类特色学校四棋联赛初高中组	8	20140502	深圳市第二实验中学	钟智港	先负	郑利清	潮州市象棋协会	58	顺炮直车对缓开车	郑利清	...	1033	"1. 炮八平五 *
 炮２平５
3. 马八进七
 马２进３
5. 车九平八
 车１进１
7. 炮二平三
 马８进９
9. 马二进一
 车９平８
11. 车一平二
 车１平６
13. 车二进四
 卒９进１
15. 车八进四
 车６进３
17. 车二平四
 车６进１
19. 车八平四
 士６进５
21. 兵七进一
 炮８平６
23. 兵一进一
 卒９进１
25. 车四平一
 车８进４
27. 车一平四
 卒３进１
29. 兵七进一
 车８平３
31. 马一进二
 车３进２
33. 车四平六
 炮６进５
35. 马七退九
 炮５进４
37. 仕四进五
 炮６退５
39. 马二进四
 炮５退２
41. 炮五进一
 马９进８
43. 炮三平五
 马８进６
45. 前炮进一
 车３平７
47. 相三进一
 车７退２
49. 后炮平四
 马６进８
51. 炮四进五
 车７平６
53. 炮四平三
 马８进６
55. 帅五平四
 马６进８
57. 帅四平五
 车６进５"
15	2014年朱宝位杯全国象棋团体赛男子组	5	20140422	浙江队	刘子健	先负	谢业枧	厦门海翼象棋俱乐部	158	...	路风不归雪	...	3319	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 卒７进１
7. 马八进七
 卒３进１
9. 炮八平九
 马２进１
11. 车九平八
 车１平２
13. 车二进四
 车９平８
15. 车二进五
 马７退８
17. 炮五进四
 士６进５
19. 马七退五
 马８进７
21. 炮九平五
 炮２进５
23. 前炮退一
 马１进３
25. 前炮平六
 马７进６
27. 炮五进五
 象７进５
29. 炮六退二
 车２进５
31. 相七进五
 车２平４
33. 车八进二
 车４进１
35. 马五退七
 车４平３
37. 车八进四
 马３进５
39. 仕四进五
 马６进７
41. 车八平五
 马５进４
43. 车五平九
 卒３进１
45. 帅五平四
 车３进２
47. 车九平二
 象５退７
49. 车二退三
 马７退６
51. 兵五进一
 卒３进１
53. 马三进二
 卒７进１
55. 马二进三
 卒７进１
57. 车二进六
 士５退６
59. 车二平三
 卒７平６
61. 马三进一
 马６退５
63. 车三平二
 士４进５
65. 车二退三
 卒６平７
67. 车二平八
 马４退６
69. 兵五进一
 卒３平４
71. 车八平四
 马６退８
73. 车四平二
 马８进６
75. 兵五进一
 马５进３
77. 马一进三
 将５平４
79. 兵五进一
 象３进５
81. 车二平六
 马３退４
83. 车六退二
 马６进７
85. 帅四平五
 卒４平５
87. 马三退五
 车３退６
89. 马五退四
 卒７平６
91. 马七进八
 卒５进１
93. 相三进五
 车３平８
95. 相五退三
 车８进７
97. 仕五退四
 马７进６
99. 车六平三
 马６退５
101. 仕六进五
 马４进５
103. 车三退二
 后马进４
105. 马四退六
 马５退４
107. 马八进七
 士５进４
109. 马七进八
 将４进１
111. 兵九进一
 马４进２
113. 车三平八
 将４平５
115. 车八平五
 将５平４
117. 车五平八
 将４平５
119. 车八平三
 将５平４
121. 车三平八
 将４平５
123. 车八平三
 将５平４
125. 车三进四
 车８退４
127. 车三平七
 车８平５
129. 车七进二
 将４退１
131. 车七退五
 卒６进１
133. 车七平八
 卒６进１
135. 车八退二
 车５平７
137. 相三进一
 车７平８
139. 帅五平六
 车８进４
141. 仕五退四
 车８平６
143. 帅六进一
 车６平５
145. 帅六进一
 车５平３
147. 车八进三
 车３退２
149. 帅六退一
 车３进１
151. 帅六进一
 车３退１
153. 帅六退一
 车３平５
155. 车八平六
 卒６平５
157. 帅六退一
 士６进５"
16	2014年朱宝位杯全国象棋团体赛男子组	5	20140422	福建深圳科士达代表队	邹进忠	先负	何武强	江西紫气东来队	80	顺炮直车对横车	路风不归雪	打虎将	1655	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 车９进１
7. 马八进七
 车９平４
9. 兵三进一
 马２进３
11. 兵七进一
 炮２平１
13. 车九平八
 车４进５
15. 马三进四
 车４平３
17. 马四进六
 车３进１
19. 马六进七
 炮１进４
21. 仕四进五
 炮１平３
23. 炮八平九
 象３进１
25. 马七退五
 车１平２
27. 车八平九
 炮３进３
29. 车九平七
 车３进２
31. 马五进三
 炮５进５
33. 相三进五
 车３退２
35. 相五退七
 车２进８
37. 炮九进五
 车２退６
39. 炮九进二
 士４进５
41. 马三进一
 车２平１
43. 炮九平七
 象７进５
45. 炮七退一
 车３平２
47. 车二进七
 车２退６
49. 炮七进一
 士５进６
51. 马一退二
 象５退３
53. 车二平三
 车２平６
55. 车三退一
 前士退５
57. 车三平七
 车１平５
59. 兵三进一
 车５进４
61. 兵三进一
 士５退４
63. 兵三平四
 车５平６
65. 兵四进一
 后车平８
67. 兵四平三
 车８平６
69. 兵三平四
 前车平７
71. 帅五平四
 车６平５
73. 车七平九
 车５进５
75. 相七进五
 车５进１
77. 车九平四
 车７进３
79. 帅四进一
 车５平８"
17	2014香港象棋团体赛	9	20140316	新界西Ａ	陈强安	先负	王良达	象文达乐	47	顺炮直车对缓开车	小猴子	...	2677	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 卒７进１
7. 马八进九
 马２进３
9. 兵七进一
 车９进１
11. 炮八平七
 马７进６
13. 兵七进一
 马６进４
15. 兵七进一
 马４进３
17. 兵七进一
 车９平４
19. 仕四进五
 炮２进３
21. 兵九进一
 车１平２
23. 马九进八
 车２进５
25. 炮五进四
 士４进５
27. 车九进二
 车２平３
29. 车二进六
 车３退３
31. 炮五退二
 将５平４
33. 相三进五
 车４进７
35. 车九退二
 马３退５
37. 马三进五
 炮５进４
39. 相七进九
 车３平４
41. 帅五平四
 后车平６
43. 帅四平五
 车６进３
45. 炮五进二
 车４退５
47. 车九平七"
18	2014年第二十届迎春杯象棋团体公开赛	3	20140222	愉览步队	郭小麟	先负	李卓贤	佛山市南海区象棋队	28	顺炮横车对缓开车	藍小朋友	...	1310	"1. 炮二平五 *
 炮８平５
3. 车一进一
 马８进７
5. 马二进三
 车９平８
7. 车一平六
 马２进３
9. 马八进七
 车８进５
11. 车六进五
 炮２进２
13. 兵七进一
 炮２平７
15. 马七进六
 车１平２
17. 炮八平六
 车２进８
19. 仕六进五
 车２平４
21. 车六进一
 士６进５
23. 马六进五
 马７进５
25. 炮五进四
 将５平６
27. 车六平七
 炮５进４"
19	2014年广东江门市第二届润祥杯象棋精英赛	5	20140217	佛山	李旭平	先负	刘立山	韶关	60	顺炮直车对缓开车	lujin	...	1907	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 卒７进１
7. 兵七进一
 马２进３
9. 炮八平七
 象３进１
11. 马八进九
 炮２进４
13. 兵七进一
 象１进３
15. 马九进七
 车９进１
17. 马七进六
 车１进２
19. 车九平八
 炮２平７
21. 炮五平六
 车９平６
23. 炮七进二
 卒１进１
25. 相三进五
 车６进３
27. 炮七平六
 卒７进１
29. 车二进八
 士６进５
31. 马六进七
 车１平３
33. 车八进九
 象３退１
35. 仕四进五
 卒３进１
37. 前炮进四
 车３退１
39. 前炮退一
 车３退１
41. 车八平七
 象１退３
43. 前炮平八
 炮５平３
45. 炮八平三
 炮７退４
47. 车二退二
 炮３进７
49. 相五退七
 炮７进５
51. 相七进五
 炮７平４
53. 仕五进六
 卒７进１
55. 车二平五
 车６进３
57. 前仕退五
 车６平５
59. 兵一进一
 象３进５"
20	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	5	20140214	顺天之德地产	李菁	先负	胡克华	长实化工	42	顺炮横车对直车	藍小朋友	...	588	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一进一
 车９平８
7. 车一平六
 马２进３
9. 马八进七
 卒７进１
11. 车六进三
 士４进５
13. 兵七进一
 炮５平６
15. 兵三进一
 车８进４
17. 炮五退一
 马７进６
19. 车六平五
 卒７进１
21. 车五平三
 象３进５
23. 马三进四
 车１平４
25. 相七进五
 车４进８
27. 炮八进二
 炮２平１
29. 车九进一
 车４平１
31. 马七退九
 炮１进４
33. 马四进六
 卒３进１
35. 兵七进一
 马３进４
37. 兵七平六
 马６进７
39. 兵五进一
 马７进８
41. 炮八退三
 马８退６"
21	2014年广东顺德龙江第三届东信石材竹园居杯象棋公开赛	3	20140214	个人	胡培全	先负	李卓然	里水棋协	62	...	藍小朋友	...	439	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一进一
 车９平８
7. 车一平六
 车８进５
9. 马八进七
 卒３进１
11. 车九进一
 炮２平３
13. 车六进七
 马２进１
15. 车六退一
 炮３进４
17. 相七进九
 车１平２
19. 车九平四
 士６进５
21. 车六退二
 卒３进１
23. 兵三进一
 车８平７
25. 马三进四
 车２进３
27. 相三进一
 车７退１
29. 炮五平三
 炮３平９
31. 相九进七
 卒５进１
33. 炮三平五
 卒５进１
35. 车六平三
 卒７进１
37. 兵五进一
 车２平６
39. 炮五进五
 象７进５
41. 马七进五
 马１进３
43. 马五退三
 炮９退１
45. 车四平五
 卒７进１
47. 相一进三
 炮９进４
49. 马三退二
 车６进２
51. 车五平二
 车６进４
53. 帅五进一
 车６平５
55. 帅五平四
 车５平４
57. 帅四平五
 车４平２
59. 车二进一
 车２退１
61. 帅五进一
 车２退１"
22	2014年广西北流新圩第7届大地杯象棋公开赛	6	20140209	湖南省	梁林	先负	李锦雄	广东省	68	顺炮直车对横车	组委会	...	539	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 车９进１
7. 马八进九
 马２进３
9. 炮八平七
 车１平２
11. 车九平八
 车９平４
13. 仕四进五
 卒７进１
15. 车八进五
 炮２平１
17. 车八进四
 马３退２
19. 车二进六
 炮５退１
21. 车二退二
 炮１平５
23. 兵九进一
 车４进５
25. 兵三进一
 车４退２
27. 马九进八
 车４平２
29. 兵三进一
 车２平７
31. 马八进七
 前炮平３
33. 车二平八
 马２进１
35. 车八进三
 炮３退１
37. 炮五平六
 马７进６
39. 相七进五
 马６进５
41. 炮七平九
 马５退４
43. 马七退六
 炮５平８
45. 车八平六
 马４退５
47. 炮九进四
 士６进５
49. 车六退一
 炮８进２
51. 马六进五
 车７进３
53. 马五退四
 炮８进６
55. 仕五退四
 车７退１
57. 仕六进五
 车７平３
59. 炮九平一
 马１进２
61. 车六平二
 车３平６
63. 马四进五
 车６平９
65. 马五退三
 车９退２
67. 车二退六
 车９平７"
23	2014年广西北流新圩第7届大地杯象棋公开赛	10	20140210	广西	唐中平	先负	玉业团	广西	51	...	组委会	...	364	"1. 炮二平五 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 车９进１
7. 兵七进一
 车９平４
9. 马八进七
 马２进３
11. 仕六进五
 车１进１
13. 车二进四
 车４进５
15. 炮五平四
 车１平６
17. 相七进五
 卒５进１
19. 车二平六
 车４退１
21. 马七进六
 炮５进４
23. 马六进七
 车６进３
25. 车九平六
 马３进５
27. 车六进六
 士６进５
29. 兵一进一
 卒５进１
31. 兵三进一
 象７进５
33. 马七进六
 炮２平４
35. 炮八平七
 象３进１
37. 炮七平六
 卒５平４
39. 炮六平八
 象１退３
41. 车六平七
 炮５平３
43. 车七平六
 卒１进１
45. 炮八平七
 卒７进１
47. 兵三进一
 马５进７
49. 马三进二
 车６平５
51. 兵七进一"
