比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年“QQ游戏·天下棋弈”全国象棋甲级联赛正赛	1	20140509	湖北武汉光谷地产	李雪松	先和	陈富杰	广西跨世纪	55	过宫炮对进左马	中国象棋协会	...	786	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 马八进七
 炮２平５
9. 车九平八
 马２进３
11. 炮六进五
 马７退５
13. 炮六平一
 象７进９
15. 炮八进五
 卒３进１
17. 马三进四
 卒７进１
19. 兵三进一
 车８进５
21. 马四进三
 炮５平２
23. 车八进七
 象９进７
25. 车一进二
 车１平２
27. 车八进二
 马３退２
29. 马三进四
 马２进３
31. 车一平四
 车８退２
33. 相三进五
 象３进５
35. 兵七进一
 卒３进１
37. 相五进七
 马５退３
39. 马七进六
 士６进５
41. 仕四进五
 后马进２
43. 马六进七
 象５进３
45. 车四平三
 将５平６
47. 车三平四
 将６平５
49. 车四平三
 将５平６
51. 车三平四
 将６平５
53. 车四进三
 象７退５
55. 兵五进一"
12	2014年四川成都“惠丰杯”街子古镇象棋公开赛	10	20140506	四川	李少庚	先和	曹岩磊	澳门	59	...	象棋王子	...	1000	"1. 炮二平六 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 马２进１
9. 相七进五
 车１进１
11. 兵七进一
 车８进４
13. 车一平二
 车８进５
15. 马三退二
 车１平８
17. 马二进三
 车８进３
19. 炮八退一
 车８平４
21. 仕六进五
 炮２平４
23. 炮八平六
 车４平８
25. 马七进六
 炮４进５
27. 仕五进六
 卒７进１
29. 兵三进一
 车８平７
31. 马三进四
 象７进５
33. 兵九进一
 士６进５
35. 车九进三
 车７进２
37. 马六进五
 马７进５
39. 马四进五
 炮９进４
41. 马五退六
 炮９平５
43. 帅五平六
 炮５平３
45. 车九平八
 卒９进１
47. 仕六退五
 卒９进１
49. 马六进四
 车７平４
51. 马四进二
 马１退３
53. 马二进三
 将５平６
55. 马三退四
 马３进４
57. 仕五进六
 车４平６
59. 仕四进五"
13	2014年四川成都“惠丰杯”街子古镇象棋公开赛	7	20140505	内蒙	宿少峰	先和	郑惟桐	四川	80	...	象棋王子	...	565	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 相七进五
 马２进１
9. 马八进九
 卒１进１
11. 车一进一
 车８进４
13. 车一平四
 马１进２
15. 炮八进五
 炮９平２
17. 兵七进一
 卒１进１
19. 兵九进一
 车１进５
21. 马九退七
 车１平２
23. 车九进一
 车２进２
25. 仕四进五
 马２进３
27. 车四进七
 士６进５
29. 车九进二
 马３进４
31. 马七进六
 车２平１
33. 车九平八
 炮２平１
35. 马三进四
 车１退３
37. 马六退八
 马４退２
39. 车八退一
 车１平６
41. 车四退三
 车８平６
43. 马四退三
 卒７进１
45. 兵三进一
 车６平７
47. 马三进四
 马７进６
49. 车八进三
 炮１进７
51. 车八退五
 炮１退３
53. 车八进五
 炮１进３
55. 车八退五
 炮１退５
57. 炮六平九
 马６进４
59. 兵五进一
 车７平６
61. 马四退三
 车６进２
63. 炮九进二
 车６平７
65. 马三退四
 马４进３
67. 车八进二
 车７平１
69. 车八平七
 车１退１
71. 车七进一
 卒３进１
73. 兵七进一
 车１平５
75. 兵七平六
 象７进５
77. 相五退七
 士５退６
79. 相三进五
 炮１退３"
14	2014年四川成都“惠丰杯”街子古镇象棋公开赛	4	20140505	四川	李少庚	先和	郑惟桐	四川	39	...	象棋王子	...	344	"1. 炮二平六 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 象７进５
11. 车一进一
 马２进１
13. 相七进五
 车１进１
15. 炮八平三
 炮２平３
17. 车九平八
 车１平４
19. 炮六进四
 士６进５
21. 车八进四
 卒１进１
23. 车一平六
 车８进４
25. 仕六进五
 马７退８
27. 车六退一
 马８进６
29. 炮三平四
 炮９平７
31. 兵三进一
 车８平７
33. 马三进二
 炮７退２
35. 炮四退四
 马６进８
37. 马二进一
 车７平６
39. 兵一进一"
15	2014年重庆忠县首届“体彩杯”象棋公开赛	6	20140501	四川1	李少庚	先和	连泽特	新疆3	55	过宫炮对横车	组委会	...	104	"1. 炮二平六 *
 车９进１
3. 马二进三
 车９平４
5. 马八进七
 炮８平５
7. 仕四进五
 马８进７
9. 车一平二
 马２进３
11. 炮八进二
 卒３进１
13. 炮八平三
 马３进２
15. 车二进五
 象３进１
17. 兵七进一
 车１平３
19. 兵九进一
 象７进９
21. 兵九进一
 卒１进１
23. 车九进五
 马２进３
25. 车二进一
 卒７进１
27. 炮三进三
 炮２平７
29. 车二平五
 车４进１
31. 炮六平四
 士４进５
33. 兵七进一
 车３进４
35. 车九平七
 象１进３
37. 相三进五
 炮７进４
39. 马三退二
 车４进３
41. 车五平二
 车４平６
43. 炮四平三
 车６进１
45. 炮三进三
 炮７平５
47. 炮三平五
 车６平７
49. 马二进三
 车７退２
51. 马三进五
 车７平５
53. 马五进三
 车５平７
55. 车二平五"
16	2013年石狮·爱乐杯全国象棋个人赛男子甲组	4	20131109	成都棋院队	武俊强	先胜	张强	北京威凯建设象棋队	75	过宫炮对进左马	组委会	打虎将	3513	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 车一平二
 炮２进４
9. 相三进五
 马２进３
11. 马八进七
 炮８进４
13. 仕四进五
 炮２平３
15. 车九平八
 车１平２
17. 车二平四
 象７进５
19. 炮八进五
 马７进８
21. 炮六进六
 炮８进１
23. 兵五进一
 车２进１
25. 炮六平四
 马８进７
27. 马七进五
 马７进５
29. 相七进五
 炮８平５
31. 仕五进六
 炮５退２
33. 后仕进五
 卒７进１
35. 炮四退一
 卒７进１
37. 车四进四
 卒５进１
39. 马三退四
 马３进５
41. 车八进三
 马５进７
43. 车八平七
 马７退６
45. 车七平八
 马６进７
47. 帅五平六
 车８进３
49. 马五退七
 车８平４
51. 马四进五
 卒７平６
53. 马五进六
 卒６平５
55. 炮八退二
 炮５平３
57. 车四进一
 士４进５
59. 车四平五
 车４平８
61. 仕五退四
 马７进５
63. 车八平五
 卒３进１
65. 炮八退一
 马５退７
67. 前车平六
 车２进２
69. 炮八退一
 卒９进１
71. 仕六退五
 卒９进１
73. 车六进三
 象５退７
75. 马六进四"
17	2013年石狮·爱乐杯全国象棋个人赛男子甲组	3	20131109	广西跨世纪队	黄仕清	先胜	刘子健	浙江波尔轴承象棋队	281	过宫炮对左中炮	组委会	...	2855	"1. 炮二平六 *
 炮８平５
3. 马二进三
 马８进７
5. 相三进五
 车９平８
7. 仕四进五
 马２进３
9. 兵七进一
 车８进４
11. 炮八平七
 卒５进１
13. 马八进九
 车１平２
15. 车九平八
 炮２进６
17. 兵七进一
 马３进５
19. 兵七平八
 炮２平１
21. 马九进七
 卒５进１
23. 兵五进一
 炮５平３
25. 炮七平八
 车２平１
27. 炮六进三
 炮３进４
29. 炮六平五
 士４进５
31. 车一平四
 炮３平４
33. 车八进一
 炮１进１
35. 车八平六
 炮４退６
37. 车六进四
 车８进２
39. 马三进五
 象３进５
41. 炮八进一
 车８进１
43. 马五进七
 车１进２
45. 马七进八
 车１平２
47. 车六进一
 炮４平２
49. 车四进八
 炮２进３
51. 兵八进一
 车２平４
53. 车六进一
 士５进４
55. 兵八平七
 士４退５
57. 炮五进二
 将５平４
59. 炮八平六
 车８进２
61. 仕五退四
 车８退５
63. 炮六退一
 马５进３
65. 兵七进一
 马３进５
67. 炮六退一
 马５进６
69. 车四退六
 象７进５
71. 车四进四
 车８平３
73. 炮六平四
 车３退２
75. 车四平三
 象５退３
77. 炮四平三
 马７退８
79. 仕四进五
 车３平５
81. 相五退三
 车５进４
83. 车三进二
 车５平６
85. 炮三平二
 炮１平２
87. 车三进一
 马８进９
89. 车三退二
 车６退４
91. 车三平四
 士５进６
93. 炮二平一
 炮２退８
95. 炮一进五
 炮２平１
97. 兵三进一
 象３进５
99. 兵一进一
 炮１进５
101. 兵一进一
 卒１进１
103. 炮一平四
 马９退７
105. 炮四进三
 象５退７
107. 炮四退一
 将４进１
109. 炮四进一
 炮１平５
111. 相七进五
 将４退１
113. 炮四退一
 将４进１
115. 炮四进一
 象７进５
117. 帅五平四
 卒１进１
119. 炮四平七
 马７进８
121. 兵一平二
 马８进６
123. 炮七平一
 马６进７
125. 炮一平二
 卒１平２
127. 仕五进六
 卒２进１
129. 后仕进五
 卒２平３
131. 炮二退三
 卒３平４
133. 相五退七
 炮５退２
135. 相七进五
 炮５平２
137. 炮二平九
 马７退５
139. 炮九平一
 卒４平５
141. 炮一退一
 炮２退１
143. 兵二进一
 炮２平６
145. 帅四平五
 炮６进１
147. 炮一平二
 炮６进４
149. 相五退七
 炮６平８
151. 兵二平三
 卒５平６
153. 炮二退一
 马５退３
155. 帅五平四
 炮８平９
157. 前兵平四
 士６退５
159. 炮二平一
 卒６平７
161. 相三进五
 马３进２
163. 兵三进一
 炮９退２
165. 兵三进一
 卒７进１
167. 炮一进四
 将４退１
169. 炮一平三
 卒７平８
171. 兵四平五
 象５退７
173. 兵五平四
 将４平５
175. 炮三退一
 马２进３
177. 相五进七
 炮９平６
179. 后相进五
 将５平６
181. 炮三平七
 马３退４
183. 帅四平五
 士５进４
185. 炮七平九
 马４进２
187. 相七退九
 卒８平７
189. 炮九退四
 炮６平３
191. 帅五平四
 卒７进１
193. 炮九平八
 将６平５
195. 兵四平五
 炮３进２
197. 仕五退六
 炮３平１
199. 相五退七
 炮１进１
201. 炮八平三
 马２进４
203. 帅四平五
 卒７平６
205. 炮三进六
 马４退６
207. 炮三退一
 马６退５
209. 兵五平四
 将５平６
211. 前仕退五
 马５进３
213. 炮三平八
 马３进１
215. 炮八退六
 马１进２
217. 仕五进六
 马２退３
219. 炮八进三
 士４退５
221. 炮八退四
 马３退４
223. 前仕退五
 炮１退１
225. 仕五进四
 炮１进１
227. 仕四退五
 炮１退１
229. 仕五进四
 马４进２
231. 仕六进五
 炮１进１
233. 相七进五
 马２进３
235. 帅五平六
 炮１退８
237. 炮八进四
 将６平５
239. 炮八平五
 士５进４
241. 兵四平五
 将５平６
243. 炮五平六
 马３退５
245. 炮六退四
 卒６平５
247. 仕四退五
 士４退５
249. 兵三平四
 炮１平４
251. 帅六平五
 马５退７
253. 炮六进四
 马７退８
255. 炮六平五
 士５进４
257. 兵四进一
 炮４平２
259. 帅五平四
 马８进６
261. 兵四平五
 炮２平６
263. 炮五平四
 将６平５
265. 前兵平六
 马６进４
267. 帅四平五
 马４退５
269. 兵五进一
 马５退３
271. 仕五进六
 马３进５
273. 兵六进一
 炮６平９
275. 兵六平五
 将５平４
277. 炮四退四
 炮９进５
279. 炮四平六
 炮９平４
281. 炮六进二"
18	2014年上海第四届“同峰杯”象棋大赛	7	20140308	北京	王昊	先胜	韩强	山西	103	过宫炮局	钱宇新	...	911	"1. 炮二平六 *
 卒７进１
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 车二进六
 卒３进１
9. 车二平三
 马２进３
11. 车三退一
 卒５进１
13. 炮六平五
 马３进５
15. 车三进一
 炮８退１
17. 炮五进三
 炮８平５
19. 炮八平五
 炮５进３
21. 炮五进三
 炮２平５
23. 兵五进一
 车８进４
25. 炮五进二
 象３进５
27. 兵三进一
 车１平２
29. 马八进七
 车２进５
31. 兵五进一
 车８平５
33. 相七进五
 车２进１
35. 仕六进五
 车２平３
37. 马七进五
 车３平４
39. 车九平六
 车４进３
41. 仕五退六
 士４进５
43. 仕六进五
 卒９进１
45. 车三平四
 卒１进１
47. 马五退七
 车５平６
49. 车四平三
 车６进２
51. 马三进五
 将５平４
53. 马五进六
 车６退２
55. 马六进四
 车６进２
57. 马七进八
 车６平２
59. 马八进六
 车２平４
61. 车三退一
 将４进１
63. 仕五进四
 象７进９
65. 车三平一
 象５退７
67. 后仕进五
 车４平１
69. 兵三进一
 车１平７
71. 马四退五
 车７平４
73. 兵三进一
 马５进７
75. 马五进三
 象９进７
77. 车一平三
 马７进９
79. 车三平一
 马９退８
81. 兵三平四
 将４退１
83. 兵一进一
 将４平５
85. 车一平二
 马８进９
87. 兵一进一
 马９退７
89. 车二平三
 象７进９
91. 车三平五
 象９退７
93. 马六退五
 卒３进１
95. 马五进三
 卒３进１
97. 车五平九
 车４退４
99. 兵一平二
 士５退４
101. 兵二进一
 马７退５
103. 马三进五"
19	2014年上海第四届“同峰杯”象棋大赛	5	20140308	江西	周平荣	先胜	朱良葵	浙江	69	过宫炮对横车	钱宇新	...	848	"1. 炮二平六 *
 车９进１
3. 马二进三
 象３进５
5. 车一平二
 马８进９
7. 马八进七
 卒９进１
9. 相七进五
 车９平４
11. 兵七进一
 车４进３
13. 车二进四
 马９进８
15. 车二平六
 车４进１
17. 马七进六
 马２进３
19. 兵三进一
 炮２平１
21. 炮八进三
 马８退９
23. 车九平八
 炮１进４
25. 马六进七
 车１平２
27. 车八进三
 炮８进４
29. 兵五进一
 炮１进３
31. 相五退七
 炮１退４
33. 兵五进一
 炮８退３
35. 兵五平六
 卒７进１
37. 兵七进一
 炮１平３
39. 兵三进一
 炮３退２
41. 兵七进一
 炮８平３
43. 炮八进一
 象５进７
45. 兵六进一
 炮３进１
47. 兵六平七
 马３退１
49. 炮八进二
 马９进７
51. 炮六平九
 士４进５
53. 炮八退一
 前象退５
55. 炮九进六
 马７进５
57. 兵七进一
 车２平１
59. 炮九平七
 马５进３
61. 帅五进一
 炮３退３
63. 兵七进一
 马３退４
65. 兵七平六
 车１进２
67. 炮八平七
 车１平２
69. 车八进四"
20	2014年上海第四届“同峰杯”象棋大赛	3	20140307	江西	周平荣	先胜	曹风春	上海	39	过宫炮对进左马	钱宇新	...	611	"1. 炮二平六 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 卒３进１
7. 车一平二
 马２进３
9. 相七进五
 马３进４
11. 炮六进二
 炮２平４
13. 车二进五
 炮４进３
15. 车二平六
 炮４平２
17. 车六平七
 炮２进４
19. 车九平八
 车１平２
21. 炮八进四
 象７进５
23. 车七平八
 炮８进４
25. 马三进四
 炮８平３
27. 炮八进一
 炮３退４
29. 后车平七
 炮３平４
31. 车七进八
 卒７进１
33. 车七平六
 卒７进１
35. 马四进六
 车２进２
37. 车八进二
 士６进５
39. 马六进八"
21	2014年上海第四届“同峰杯”象棋大赛	1	20140307	上海	王少生	先胜	吴欣洋	江苏	67	过宫炮局	组委会	...	452	"1. 炮二平六 *
 卒７进１
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 车二进四
 炮８平９
9. 车二平六
 马２进３
11. 马八进七
 卒３进１
13. 兵七进一
 卒３进１
15. 车六平七
 炮２退１
17. 马七进六
 卒１进１
19. 相七进五
 车１进３
21. 车九进一
 车８进３
23. 兵九进一
 炮２平３
25. 车七平八
 卒１进１
27. 车九进三
 车１进２
29. 车八平九
 象７进５
31. 车九平八
 卒５进１
33. 马六退四
 车８平４
35. 仕六进五
 车４进１
37. 兵三进一
 卒７进１
39. 车八平三
 马３进５
41. 兵一进一
 炮３平７
43. 车三平二
 炮９退２
45. 马三进四
 车４进１
47. 前马进五
 车４平８
49. 马四进二
 马７进５
51. 马二进三
 炮９进５
53. 炮八进七
 象５进３
55. 炮六平七
 前象退１
57. 马三退五
 炮９平２
59. 兵五进一
 马５进３
61. 马五进七
 炮２退３
63. 兵五进一
 马３进４
65. 炮七平六
 士６进５
67. 马七退六"
22	2014年第二十届迎春杯象棋团体公开赛	3	20140222	惠州华轩一队	汪洋	先胜	吴宗滋	周记茗点居队	69	过宫炮对横车	藍小朋友	...	6004	"1. 炮二平六 *
 车９进１
3. 马二进三
 象３进５
5. 车一平二
 马８进９
7. 马八进七
 卒９进１
9. 炮八平九
 车９平４
11. 车九平八
 车４进３
13. 车二进六
 炮８平６
15. 兵七进一
 士４进５
17. 车二退二
 马２进１
19. 马七进六
 车４平８
21. 车二进一
 马９进８
23. 兵三进一
 车１平２
25. 车八进五
 马８退９
27. 炮九进四
 炮６进１
29. 炮六平九
 炮２平４
31. 车八进四
 马１退２
33. 相三进五
 炮４平１
35. 前炮平五
 炮１进５
37. 相七进九
 马２进１
39. 炮五退一
 炮６平４
41. 马三进四
 炮４退３
43. 相九退七
 炮４平１
45. 马六退七
 炮１平３
47. 兵九进一
 卒３进１
49. 马七进九
 马１进３
51. 炮五退一
 将５平４
53. 兵七进一
 炮３进４
55. 马九进七
 炮３平８
57. 炮五进二
 马３进４
59. 炮五平六
 马４进６
61. 仕六进五
 炮８退１
63. 炮六退一
 将４平５
65. 帅五平六
 士５进４
67. 马七进五
 士６进５
69. 马五退四"
23	2014年广东江门市第二届润祥杯象棋精英赛	6	20140217	江西	周平荣	先胜	黄仕清	广西	111	过宫炮对进左马	鹤山王轩	...	3746	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 马八进九
 卒１进１
9. 炮八平七
 马２进１
11. 车九平八
 车８进４
13. 车一平二
 车８平６
15. 车八进六
 炮２平４
17. 相三进五
 马１进２
19. 炮七进四
 卒７进１
21. 车二进四
 车６平４
23. 炮六进五
 炮９平４
25. 马三进四
 车４平６
27. 兵三进一
 车６平７
29. 马四退二
 车７平４
31. 仕六进五
 象３进５
33. 车二平八
 马２进４
35. 兵五进一
 车１平３
37. 炮七退二
 车３进４
39. 马二退四
 士６进５
41. 马四进三
 车４平７
43. 马九退七
 马７进６
45. 后车进一
 马６进７
47. 后车平七
 车７平３
49. 车八平六
 马４进３
51. 炮七退二
 车３进２
53. 炮七平八
 车３进２
55. 马三进四
 车３平２
57. 炮八平九
 车２进１
59. 仕五退六
 车２退３
61. 车六平五
 炮４退１
63. 车五平六
 炮４平２
65. 炮九进三
 车２平１
67. 炮九平五
 将５平６
69. 仕六进五
 车１平３
71. 相七进九
 卒９进１
73. 相五进三
 车３平２
75. 炮五平九
 炮２平１
77. 炮九平四
 将６平５
79. 炮四平五
 将５平６
81. 炮五平二
 车２进３
83. 仕五退六
 车２退５
85. 仕四进五
 象７进９
87. 马四退六
 马７退５
89. 炮二平五
 炮１进１
91. 车六平四
 士５进６
93. 炮五平八
 马５退６
95. 马六进四
 士４进５
97. 马四退六
 象９进７
99. 马六进八
 炮１进２
101. 马八进七
 士５进４
103. 帅五平四
 象５进３
105. 马七退六
 象７退５
107. 马六进八
 炮１退３
109. 马八进六
 士４退５
111. 炮八平一"
24	2014年广西北流新圩第7届大地杯象棋公开赛	13	20140211	江西省	周平荣	先胜	李鸿嘉	广州市	67	过宫炮局	组委会	...	2198	"1. 炮二平六 *
 卒７进１
3. 马二进三
 马８进７
5. 车一平二
 车９平８
7. 车二进四
 炮８平９
9. 车二平四
 车８进８
11. 马八进七
 马７进８
13. 兵七进一
 车８平３
15. 马三退五
 马８进９
17. 炮六平四
 车３平４
19. 炮四退一
 车４退４
21. 炮四进八
 马２进３
23. 炮四退三
 车１进１
25. 炮四平七
 象３进５
27. 马五进三
 马９退８
29. 炮七平一
 马８进７
31. 相七进五
 车１平７
33. 仕六进五
 卒７进１
35. 相五进三
 车４平７
37. 后相进五
 马７退９
39. 炮八进四
 后车平８
41. 炮八平七
 炮２进５
43. 车九平六
 炮２平５
45. 相三退五
 车７进３
47. 车六进六
 马９退７
49. 车四进二
 车７平５
51. 帅五平六
 车８平２
53. 仕五进四
 士４进５
55. 炮一退四
 马７退８
57. 车四退一
 炮９进１
59. 车六退三
 炮９平３
61. 炮一平五
 炮３进４
63. 兵七进一
 车２进２
65. 兵七平六
 炮３平１
67. 兵六进一"
25	2014年广西北流新圩第7届大地杯象棋公开赛	8	20140210	广西	梁汉邦	先胜	梁洪	广西	75	过宫炮对进左马	组委会	...	355	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵三进一
 卒３进１
9. 马八进九
 卒１进１
11. 炮八进四
 象７进５
13. 炮八平三
 马３进２
15. 炮六进三
 马２进１
17. 车九平八
 炮２平４
19. 车八进六
 卒１进１
21. 车八平六
 炮４进２
23. 车六退一
 炮８进５
25. 相三进五
 卒１平２
27. 炮三平四
 卒２进１
29. 兵三进一
 车１进１
31. 兵三进一
 马７退９
33. 炮四平一
 车１平８
35. 炮一平五
 士６进５
37. 车六退一
 卒３进１
39. 车六平七
 卒２进１
41. 车七平九
 卒２平１
43. 车九退一
 炮８平５
45. 炮五退四
 前车进８
47. 马三退二
 车８进９
49. 车九退一
 车８平７
51. 炮五平三
 车７退１
53. 仕六进五
 马９退７
55. 兵五进一
 马７进６
57. 兵三平四
 马６进８
59. 兵五进一
 马８进７
61. 兵五进一
 马７进９
63. 炮三平一
 车７退２
65. 兵七进一
 车７平３
67. 车九平二
 车３进３
69. 仕五退六
 马９退７
71. 车二进七
 士５退６
73. 仕四进五
 车３退２
75. 炮一进七"
26	2014年第二届“财神杯”电视象棋快棋邀请赛	1	20140126	湖北	洪智	先胜	蒋川	北京	79	...	组委会	...	3243	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 兵三进一
 炮８平９
7. 马八进七
 卒３进１
9. 炮八进四
 象７进５
11. 车一进一
 车８进４
13. 炮八平三
 炮２平３
15. 车一平八
 马２进１
17. 相七进五
 卒１进１
19. 兵九进一
 卒１进１
21. 车九进四
 士６进５
23. 车九平六
 卒３进１
25. 车六平七
 马１进２
27. 炮三退一
 车１平２
29. 炮六进三
 马７进６
31. 马七退五
 车８退１
33. 车七平四
 马６退４
35. 炮三平八
 车２进４
37. 车八进四
 马４进２
39. 车四平八
 马２退１
41. 车八进二
 车８进１
43. 炮六退三
 马１进２
45. 兵七进一
 炮３平１
47. 马五进七
 炮１平３
49. 马七进八
 马２进４
51. 炮六进一
 炮３平１
53. 马八退七
 马４退６
55. 车八平五
 炮１平３
57. 马七进八
 炮９平７
59. 马三进四
 卒９进１
61. 车五退一
 炮７平６
63. 马四进六
 马６退７
65. 兵三进一
 车８退１
67. 车五退一
 炮３平１
69. 车五平三
 炮１进７
71. 仕六进五
 象５进７
73. 车三进一
 马７退６
75. 炮六进一
 炮６平１
77. 炮六平五
 象３进５
79. 马六进五"
27	2013年“孚日家纺杯”全国象棋女子甲级联赛	13	20140109	安徽省棋院队	梅娜	先胜	唐思楠	浙江省棋类协会队	61	过宫炮对左中炮	中国象棋协会	...	977	"1. 炮二平六 *
 炮８平５
3. 马二进三
 马８进７
5. 相三进五
 车９平８
7. 仕四进五
 马２进３
9. 车一平四
 卒３进１
11. 马八进九
 卒１进１
13. 炮八平七
 马３进２
15. 车四进五
 卒５进１
17. 车四进一
 炮５进１
19. 车四平三
 车８进２
21. 炮六进五
 炮２进１
23. 车三退一
 马７进８
25. 炮六退二
 马２进１
27. 车九平八
 车１进３
29. 炮七进三
 象３进５
31. 炮七平五
 马８退７
33. 炮六进二
 士４进５
35. 车三进二
 车８进２
37. 炮六退四
 卒１进１
39. 车八进五
 车８进３
41. 炮六退一
 炮２平３
43. 车八进四
 士５退４
45. 车三进二
 车８退３
47. 炮五进二
 车１退１
49. 车三退五
 车８平４
51. 炮五平三
 炮３进６
53. 相五退七
 车４进３
55. 车八退三
 炮５进５
57. 仕六进五
 车４平３
59. 车八平五
 士６进５
61. 炮三平七"
28	2013年江苏省第6届韩信杯象棋苏北名人赛暨欧蓓莎杯年终总决赛	7	20131229	韩信沭阳	袁福来	先胜	刘林峰	韩信宿迁	81	过宫炮对进左马	钱宇新	...	435	"1. 炮二平六 *
 马８进７
3. 兵三进一
 车９平８
5. 马二进三
 炮８平９
7. 相七进五
 卒３进１
9. 车一进一
 马２进３
11. 炮八进四
 马３进２
13. 车一平七
 车８进４
15. 炮八平三
 象３进５
17. 马八进九
 卒１进１
19. 兵七进一
 车１平３
21. 兵七进一
 车３进４
23. 车九平七
 车３进４
25. 车七进一
 士６进５
27. 车七进五
 炮２平４
29. 炮六平八
 炮４进５
31. 相五退七
 车８平４
33. 仕六进五
 炮４进１
35. 炮八退一
 炮９平８
37. 马九进七
 马２进３
39. 车七退三
 车４平２
41. 炮八平七
 炮８进６
43. 兵五进一
 车２进５
45. 炮七平九
 炮４退５
47. 炮三平六
 炮８平１
49. 相三进五
 车２退４
51. 炮六平九
 马７进６
53. 马三进四
 卒９进１
55. 兵五进一
 卒５进１
57. 马四进六
 炮１进１
59. 仕五退六
 车２退１
61. 炮九进三
 车２退４
63. 马六进八
 马６退８
65. 车七进三
 马８退６
67. 仕四进五
 卒５进１
69. 马八进七
 将５平６
71. 车七平八
 车２平３
73. 车八平四
 车３平２
75. 兵三进一
 象５退３
77. 兵三进一
 车２进１
79. 马七退六
 卒５进１
81. 兵三进一"
29	2013年第三届世界智力精英运动会男子组	2	20131213	澳门	曹岩磊	先胜	黄学谦	香港	75	...	中国象棋协会	...	2344	"1. 炮二平六 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进１
9. 兵九进一
 炮２平４
11. 兵九进一
 卒１进１
13. 车九进五
 象７进５
15. 车九平六
 炮４进５
17. 炮八平六
 士４进５
19. 车一平二
 炮８进２
21. 车六退一
 车１平２
23. 车二进四
 车２进４
25. 车六平四
 车８进３
27. 马七进六
 卒３进１
29. 兵七进一
 车２平３
31. 相三进五
 马１进３
33. 兵三进一
 卒７进１
35. 车四平三
 马７进６
37. 马六进四
 车３平６
39. 车三平七
 马３进１
41. 车七平九
 马１退２
43. 马三进四
 卒５进１
45. 炮六退一
 马２进３
47. 炮六平四
 马３进１
49. 炮四进四
 车８平６
51. 车二进一
 马１进３
53. 马四退六
 马３进４
55. 马六进五
 马４退５
57. 炮四退二
 马５进３
59. 炮四平七
 马３退５
61. 仕六进五
 车６进１
63. 车二平四
 马５退６
65. 帅五平六
 卒９进１
67. 炮七进一
 士５退４
69. 炮七平五
 士６进５
71. 马五进四
 将５平６
73. 马四进二
 将６平５
75. 炮五进二"
30	2013年“高新杯”象棋全国冠军争霸赛(10+0)	2	20131202	江苏	徐天红	先胜	刘殿中	河北	57	过宫炮直车对左中炮	象棋大师网	...	7637	"1. 炮二平六 *
 炮８平５
3. 马二进三
 马８进７
5. 车一平二
 马２进３
7. 兵七进一
 车９进１
9. 马八进七
 车９平４
11. 仕六进五
 卒５进１
13. 炮八进四
 卒７进１
15. 车二进六
 炮５进１
17. 炮六平五
 炮５平２
19. 车二平七
 马３进５
21. 车七平八
 炮２平５
23. 兵五进一
 车４进５
25. 炮五进三
 车１进２
27. 相七进五
 士６进５
29. 马三进五
 炮５平４
31. 车九平八
 车１平３
33. 后车进三
 车４平２
35. 车八退三
 车３进１
37. 兵三进一
 将５平６
39. 车八进二
 炮４进４
41. 车八退二
 炮４平９
43. 马五退三
 炮９退２
45. 马七进六
 车３平４
47. 马六进五
 车４平５
49. 车八平四
 将６平５
51. 马三进四
 车５退１
53. 马四进三
 车５进１
55. 兵三进一
 象７进５
57. 车四平三"
