比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2010年红安源杯全国象棋团体赛女子组	7	20100428	云南队	党国蕾	先胜	玉思源	河北金环钢构队	80	上仕局	淡墨青衫	好点子	7376	"1. 仕四进五 *
 炮２平５
3. 马八进七
 马２进３
5. 兵七进一
 马８进９
7. 马二进三
 炮８平７
9. 车九平八
 车１平２
11. 车一平二
 车９平８
13. 炮二进二
 车２进６
15. 马七进六
 车８进４
17. 相三进五
 卒９进１
19. 兵三进一
 车２退２
21. 马六进七
 卒７进１
23. 兵三进一
 车８平７
25. 马三进四
 炮５进４
27. 炮八进二
 车７进２
29. 车八进三
 车２平７
31. 车二平四
 士６进５
33. 马七退六
 象７进５
35. 马六进五
 马３进５
37. 马四进五
 后车平５
39. 马五进三
 车７退４
41. 炮八进三
 士５进４
43. 车八平六
 后士进５
45. 炮八进二
 象３进１
47. 炮八平九
 车７平６
49. 炮二平四
 马９进８
51. 车六平八
 车６进２
53. 车四平二
 士５进６
55. 炮四退四
 车６进２
57. 车二进四
 车６退１
59. 车二退二
 车６进３
61. 炮四平二
 车５平７
63. 炮二平四
 车６退２
65. 车二进二
 车６平７
67. 车二平五
 炮５平９
69. 车五进三
 将５平４
71. 车五平六
 将４平５
73. 车六平五
 将５平４
75. 车八进六
 将４进１
77. 车八退一
 将４退１
79. 车五平七
 炮９进３"
1	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	1	20140501	台湾	郭盛俊	先负	孟苒	扬州	52	上仕局	钱宇新	打虎将	384	"1. 仕四进五 *
 马２进３
3. 兵七进一
 卒７进１
5. 炮二平三
 马８进７
7. 马二进一
 车９平８
9. 马八进七
 炮８平９
11. 炮八进二
 车８进７
13. 炮三平六
 炮９进４
15. 车一平二
 车８进２
17. 马一退二
 炮９进３
19. 仕五退四
 炮９平７
21. 仕四进五
 车１进１
23. 相七进五
 车１平８
25. 相五退三
 车８进８
27. 仕五退四
 车８平７
29. 车九进一
 车７退３
31. 炮六平四
 车７进１
33. 车九平四
 炮２退１
35. 马七进六
 车７退１
37. 炮四进一
 卒７进１
39. 车四平二
 卒７平６
41. 炮四退一
 车７平５
43. 车二平五
 车５平２
45. 马六进七
 炮２平５
47. 炮四平五
 车２平５
49. 炮八平四
 车５进１
51. 车五进一
 炮５进６"
2	2014江苏省第23届金箔杯象棋公开赛决赛	5	20140303	河北	苗利明	先负	刘子健	浙江	100	上仕局	汪霞萍	...	5026	"1. 仕四进五 *
 炮８平４
3. 马二进三
 马８进７
5. 兵七进一
 卒７进１
7. 马八进七
 马２进１
9. 兵九进一
 象７进５
11. 相三进五
 士６进５
13. 炮二进二
 车９平８
15. 车一平二
 炮２进４
17. 车九进三
 炮２平７
19. 兵五进一
 车１平２
21. 炮八进二
 卒７进１
23. 相五进三
 炮７平３
25. 车九平七
 车２进５
27. 相三退五
 车２退１
29. 马七进五
 车２平７
31. 车七平六
 炮４平３
33. 马五进三
 卒３进１
35. 相七进九
 卒３进１
37. 相九进七
 卒１进１
39. 兵九进一
 马１进３
41. 兵九平八
 炮３进３
43. 兵八进一
 车７进１
45. 车六平二
 车７进２
47. 炮二平七
 车８进６
49. 车二进三
 马３进２
51. 车二平八
 车７平５
53. 车八进一
 车５退２
55. 兵八平七
 象３进１
57. 兵七进一
 卒５进１
59. 兵七进一
 马７进６
61. 兵七平六
 象１退３
63. 车八平九
 马６进８
65. 炮七平八
 马８进６
67. 兵六平五
 将５进１
69. 车九进四
 将５退１
71. 车九平四
 马６退７
73. 炮八退二
 车５进１
75. 车四退六
 车５平９
77. 车四平三
 车９退１
79. 车三进一
 卒５进１
81. 炮八平三
 车９进４
83. 仕五退四
 车９平７
85. 车三进一
 卒９进１
87. 仕六进五
 车７退１
89. 帅五平六
 士４进５
91. 车三退一
 卒５平６
93. 帅六进一
 卒９进１
95. 帅六退一
 卒９平８
97. 帅六进一
 卒６进１
99. 车三平一
 车７退１"
3	2012年河南省第2届家和盛世中正花园杯全国象棋公开赛	6	20130906	豫东棋牌院	苗利明	先负	陆伟韬	老张家膏药队	104	上仕局	轻柔飘弈	...	3718	"1. 仕四进五 *
 象３进５
3. 炮八平六
 卒３进１
5. 马八进九
 马２进３
7. 车九平八
 车１平２
9. 车八进四
 炮２平１
11. 车八平六
 炮８平６
13. 马二进三
 马８进７
15. 兵三进一
 车９平８
17. 兵三进一
 卒７进１
19. 马三进二
 车８平９
21. 炮二平三
 车９进２
23. 车一平二
 车９平８
25. 炮三平二
 车８平９
27. 相三进五
 士４进５
29. 兵九进一
 车２进３
31. 车二平四
 卒５进１
33. 车六平八
 车２平５
35. 车四进四
 炮１退１
37. 炮二平四
 卒７进１
39. 车四平三
 马７进８
41. 炮四平二
 马８退６
43. 车三进二
 车９退１
45. 炮六进六
 车９进１
47. 炮六平八
 卒５进１
49. 兵五进一
 卒３进１
51. 车八平七
 车５平２
53. 车七平八
 车２进２
55. 马九进八
 马６进５
57. 马二进四
 炮６进１
59. 炮八退一
 车９退１
61. 马八进七
 车９平７
63. 马七进五
 车７进２
65. 马五退三
 马３进４
67. 炮八平二
 士５进６
69. 后炮平三
 炮１平３
71. 相七进九
 炮３进２
73. 炮三进七
 将５进１
75. 炮二退二
 马４进３
77. 马三进一
 马３进５
79. 马四退五
 前马进７
81. 帅五平四
 马７退６
83. 仕五进四
 马６退７
85. 帅四平五
 炮６平５
87. 马一进三
 马７退８
89. 炮三平二
 将５平４
91. 前炮退一
 将４进１
93. 马三退二
 马８进６
95. 前炮退一
 将４退１
97. 马二进四
 将４退１
99. 前炮进二
 士６进５
101. 马四进三
 将４进１
103. 后炮进三
 将４进１"
4	2012年磐安伟业杯全国象棋个人赛男子组	10	20121019	河北金环钢构象棋队	苗利明	先负	程进超	湖南郴建集团	56	上仕局	对局集	...	2936	"1. 仕四进五 *
 卒７进１
3. 炮二平三
 马８进９
5. 兵七进一
 象３进５
7. 炮八平五
 马２进４
9. 车九进二
 车１平３
11. 车九平六
 车９进１
13. 兵五进一
 卒３进１
15. 兵三进一
 卒３进１
17. 兵三进一
 车３进４
19. 兵三进一
 车３平２
21. 兵五进一
 车２平５
23. 兵三平二
 炮８退２
25. 马二进一
 车９平７
27. 炮三进一
 车５平２
29. 马八进七
 卒３进１
31. 马七退九
 马４进３
33. 炮五平三
 车７平４
35. 车六平四
 马３进５
37. 兵二平一
 马９进７
39. 车一平二
 马７退８
41. 前兵平二
 马５进４
43. 车四进一
 马４进３
45. 帅五平四
 车２平５
47. 相三进五
 马３退５
49. 相七进五
 炮２进７
51. 马九退七
 车５进３
53. 后炮退二
 车５平９
55. 车二进四
 车９平７"
5	2012年河南平顶山市“万瑞杯”象棋公开赛	2	20121204	平顶山市	申武军	先负	郑惟桐	四川省	92	上仕局	飞龙天舞	...	3159	"1. 仕四进五 *
 马８进７
3. 兵三进一
 卒３进１
5. 马二进三
 马２进３
7. 马八进九
 车１进１
9. 相三进五
 车１平４
11. 车九进一
 炮８平９
13. 车九平七
 车９平８
15. 炮二平一
 车４进４
17. 兵九进一
 象７进５
19. 炮八进二
 车４退３
21. 兵七进一
 卒３进１
23. 车七进三
 炮９退１
25. 炮八进二
 马３进２
27. 炮八平三
 炮２平３
29. 车一平二
 车８进９
31. 马三退二
 马２进４
33. 仕五进六
 卒５进１
35. 后仕进五
 炮９平３
37. 车七平八
 车４进１
39. 炮一平三
 后炮平９
41. 马九进七
 炮９进５
43. 兵五进一
 炮９退１
45. 车八进三
 车４平３
47. 马七进六
 炮３进７
49. 相五退七
 炮９平５
51. 仕五退六
 车３进１
53. 车八平六
 士６进５
55. 车六退一
 马４进２
57. 马二进四
 炮５平４
59. 车六平四
 车３平４
61. 前炮平九
 马７进８
63. 兵三进一
 马８进９
65. 炮三退一
 炮４平５
67. 车四退三
 马２退３
69. 车四平一
 马３退１
71. 兵三平四
 马１进２
73. 车一进三
 炮５平１
75. 车一退一
 车４进１
77. 兵四平五
 车４平５
79. 帅五平四
 车５平７
81. 炮三进二
 马２进４
83. 帅四平五
 炮１进４
85. 兵五平六
 马４进２
87. 炮三平五
 将５平６
89. 马四进二
 车７平６
91. 帅五进一
 马２进３"
6	2012年广东省象棋锦标赛成年组	4	20120725	广州滨江棋艺社	林川博	先负	高钟琴	广州滨江棋艺社	78	上仕局	帕修斯	...	3356	"1. 仕四进五 *
 卒３进１
3. 炮二平七
 象３进５
5. 车一进二
 卒９进１
7. 兵三进一
 马８进９
9. 车一平六
 车９平８
11. 马二进三
 马２进３
13. 相七进五
 炮８平６
15. 马八进六
 车８进４
17. 车九平七
 士４进５
19. 兵五进一
 车１平４
21. 车六进七
 士５退４
23. 兵七进一
 马３进２
25. 炮八平九
 马２进１
27. 炮九进四
 卒３进１
29. 炮九进三
 士４进５
31. 炮七平九
 车８平４
33. 马六进八
 炮２平３
35. 车七平八
 车４平２
37. 马八退六
 车２进５
39. 马六退八
 卒３平４
41. 后炮平八
 炮３平２
43. 马八进六
 卒４平５
45. 马六进七
 后卒进１
47. 炮八进一
 炮６进２
49. 相五退七
 士５进４
51. 炮九退五
 士６进５
53. 相七进九
 前卒平４
55. 相三进五
 卒５进１
57. 仕五进六
 炮６平１
59. 马三退五
 象５进３
61. 马五退七
 象７进５
63. 前仕退五
 炮２平１
65. 炮九平八
 后炮平３
67. 前马退八
 炮１平２
69. 马七进六
 炮２进２
71. 马八进九
 炮２平８
73. 马九进八
 炮３进１
75. 相五进七
 马９进８
77. 马六进四
 马８进９"
7	2011年伊泰杯全国象棋甲级联赛	12	20110628	河北金环钢构象棋队	苗利明	先负	张强	北京威凯建设象棋队	58	上仕局	象棋王子	好点子	5033	"1. 仕四进五 *
 马８进７
3. 兵三进一
 卒３进１
5. 马八进九
 马２进３
7. 车九进一
 炮８平９
9. 车九平六
 车９平８
11. 炮二平七
 车８进４
13. 相三进五
 卒７进１
15. 马二进四
 卒７进１
17. 车一平三
 卒７平６
19. 车六进三
 卒６进１
21. 兵七进一
 马３退５
23. 马四进二
 炮２平３
25. 马二进四
 车１平２
27. 炮八退二
 卒３进１
29. 车六平七
 炮３进５
31. 车七退二
 象７进５
33. 兵五进一
 炮９进４
35. 马四退六
 车２进４
37. 车七进一
 炮９退１
39. 兵九进一
 卒９进１
41. 马六进八
 车２平７
43. 车三平四
 车７平６
45. 车四平三
 车８平７
47. 车三平二
 马７进８
49. 马九进八
 马５进７
51. 前马进七
 马８进７
53. 车二进三
 前马退５
55. 车七平四
 炮９进４
57. 车四进二
 马７进６"
8	2011年伊泰杯全国象棋甲级联赛	8	20110615	河北金环钢构象棋队	苗利明	先负	万春林	上海金外滩象棋队	136	上仕局	象棋大师网	...	3791	"1. 仕四进五 *
 象３进５
3. 炮八平四
 马２进３
5. 马八进七
 车１平２
7. 车九平八
 卒７进１
9. 车八进四
 炮２平１
11. 车八平四
 马８进７
13. 相三进五
 车２进４
15. 马二进四
 炮８平９
17. 炮二退二
 车９平８
19. 炮四平二
 车８平９
21. 后炮平四
 车９平８
23. 车一平三
 士４进５
25. 兵三进一
 车８进４
27. 兵一进一
 卒９进１
29. 兵一进一
 车８平９
31. 炮二平三
 卒７进１
33. 车四平三
 马７进６
35. 后车平二
 炮９平６
37. 车二进一
 车２平４
39. 兵七进一
 卒３进１
41. 炮四平三
 象７进９
43. 马四进三
 马６进７
45. 后炮进三
 卒３进１
47. 车三平七
 车９进５
49. 后炮退二
 炮１退２
51. 前炮退一
 车４平７
53. 车二进一
 炮１平３
55. 车七平六
 炮６平７
57. 前炮进五
 车７退２
59. 马七退九
 车７进４
61. 车六退一
 卒５进１
63. 车二进二
 马３进５
65. 炮三平四
 马５进３
67. 车六进三
 车７平５
69. 车六平七
 卒５进１
71. 车二进二
 车５平６
73. 车二平四
 卒５平６
75. 车四平三
 马３进５
77. 相五退三
 车９退５
79. 相七进五
 马５退３
81. 车三平六
 车６平１
83. 马九退七
 卒１进１
85. 马七进六
 卒１进１
87. 炮四进二
 卒６进１
89. 炮四平二
 车９平８
91. 炮二平一
 卒６平５
93. 车六平一
 象９退７
95. 炮一进三
 卒５进１
97. 相三进五
 马３进４
99. 车七平二
 车８平５
101. 车二平五
 车５退１
103. 车一平五
 马４退６
105. 炮一平四
 车１平４
107. 车五退二
 马６进８
109. 炮四退四
 卒１进１
111. 车五平八
 炮３平４
113. 车八进五
 马８退７
115. 炮四进四
 马７进６
117. 马六退七
 车４退２
119. 炮四进三
 车４平５
121. 马七进八
 车５进３
123. 帅五平四
 车５平７
125. 帅四平五
 车７进２
127. 仕五退四
 车７退８
129. 炮四退二
 车７进２
131. 车八退三
 马６进４
133. 帅五进一
 马４退５
135. 车八平五
 马５退６"
9	2009年香港象棋个人赛		20091010	香港	郑志强	先负	郑彦隆	香港	86	上仕局	小猴子	打虎将	9789	"1. 仕四进五 *
 炮８平４
3. 兵三进一
 马８进７
5. 马二进三
 车９平８
7. 车一平二
 车８进４
9. 炮八平四
 卒７进１
11. 兵三进一
 车８平７
13. 马三进四
 车７进１
15. 马四进六
 炮４进１
17. 炮二进四
 车７退２
19. 炮二退二
 车７进１
21. 炮二平五
 象３进５
23. 马六退八
 车７平２
25. 前马退七
 车２进４
27. 炮四退一
 车２退１
29. 炮四进一
 车２进１
31. 炮四退一
 车２退１
33. 炮四进一
 车２进１
35. 炮五平九
 马２进１
37. 车九进一
 车２平１
39. 炮九退三
 炮２进６
41. 车二进四
 车１平２
43. 兵九进一
 马１退３
45. 车二平七
 车２进３
47. 车七平六
 卒３进１
49. 相三进五
 炮４平３
51. 兵七进一
 车２进４
53. 车六进四
 马３进１
55. 马七进六
 车２退２
57. 马六进七
 马１进３
59. 车六退二
 马３退２
61. 兵七进一
 士６进５
63. 炮九进一
 马２进４
65. 炮九平八
 炮２平１
67. 兵七进一
 马７进６
69. 车六退五
 炮１退２
71. 兵七平六
 马４退３
73. 车六进四
 马６进８
75. 车六退二
 炮１进３
77. 马八进九
 车２平１
79. 炮八退一
 车１平６
81. 兵六平五
 车６进１
83. 马九进八
 炮１退５
85. 马八进六
 炮１平３"
