比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2013年广东省第2届丘比尔杯青少年象棋精英赛男子乙组	8	20140502	广州	李嘉浩	先胜	王和燊	湛江	103	...	组委会	...	335	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 卒７进１
7. 车二进六
 马２进３
9. 兵七进一
 炮８平９
11. 车二进三
 马７退８
13. 马八进七
 象３进５
15. 马七进六
 士４进５
17. 炮八平六
 炮２进３
19. 马六进五
 车１平４
21. 仕四进五
 炮２进１
23. 车九平八
 炮２平７
25. 相三进一
 车４进３
27. 马五退四
 马８进７
29. 车八进七
 马７进６
31. 马四进二
 炮９平６
33. 车八退二
 车４平８
35. 车八平四
 车８进１
37. 车四退二
 炮６平７
39. 车四进五
 马３退４
41. 炮六进六
 马４进２
43. 炮五进五
 将５平４
45. 炮六退六
 后炮平６
47. 炮五退三
 车８退１
49. 炮五平六
 将４平５
51. 后炮平五
 将５平４
53. 兵五进一
 卒１进１
55. 兵五进一
 炮７平６
57. 车四平三
 象７进９
59. 兵五平六
 后炮平４
61. 兵六平五
 炮４平６
63. 车三退一
 前炮平７
65. 车三平一
 炮６平７
67. 兵五平六
 马２进４
69. 兵一进一
 后炮平８
71. 炮六退二
 炮８平７
73. 兵一进一
 卒９进１
75. 车一退二
 前炮平２
77. 车一平三
 炮７进５
79. 车三退三
 炮２退５
81. 车三进五
 炮２进１
83. 车三进二
 车８平６
85. 车三退六
 炮２平３
87. 相七进九
 车６平８
89. 车三平八
 车８进６
91. 仕五退四
 车８退６
93. 车八进四
 炮３退２
95. 炮六进五
 士５进４
97. 车八平六
 将４平５
99. 车六平五
 士６进５
101. 车五平七
 士５退４
103. 兵六平五"
12	2014年重庆忠县首届“体彩杯”象棋公开赛	5	20140430	四川4	赵攀伟	先胜	何文哲	浙江1	149	...	组委会	...	132	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 炮八平六
 车１平２
15. 马八进七
 炮２平１
17. 车九进二
 士６进５
19. 马七进六
 炮９平７
21. 车三平四
 炮１退１
23. 车九平八
 车２进７
25. 炮五平八
 象７进５
27. 炮六平七
 车８平６
29. 车四进三
 将５平６
31. 兵七进一
 炮１进５
33. 马六进八
 炮１平７
35. 马八进七
 卒３进１
37. 相三进一
 士５进４
39. 马七退九
 马７进６
41. 马九进七
 马６进４
43. 炮七平四
 将６平５
45. 炮八平五
 后炮平３
47. 仕六进五
 炮３平２
49. 炮五平八
 卒３进１
51. 马七退六
 卒３进１
53. 炮四平五
 炮２平５
55. 马六进八
 卒３进１
57. 马八进六
 将５平６
59. 炮八进四
 炮５平３
61. 炮五平四
 士４进５
63. 炮八进三
 象３进１
65. 马六退八
 炮３进８
67. 马八退六
 象１进３
69. 炮八退三
 卒９进１
71. 炮八平六
 马４进２
73. 马六退四
 将６平５
75. 马四进五
 炮３平１
77. 马五退四
 马２进１
79. 炮四退一
 马１进３
81. 仕五退六
 卒３平４
83. 帅五进一
 炮１退２
85. 炮四平二
 马３退２
87. 炮六平五
 将５平４
89. 帅五平四
 士５进６
91. 炮二进一
 马２退３
93. 炮二进二
 马３退５
95. 仕四进五
 炮１退６
97. 炮五平四
 卒７进１
99. 相一进三
 马５进７
101. 炮四退一
 马７退８
103. 炮四进一
 马８进７
105. 炮四退一
 卒４进１
107. 仕五进六
 马７退８
109. 炮四进一
 马８进６
111. 炮二平三
 炮１平７
113. 后仕进五
 士６退５
115. 帅四退一
 前炮平６
117. 马三退一
 炮７平９
119. 马一进三
 炮９平７
121. 马三退一
 炮７平９
123. 炮三退三
 卒４平５
125. 仕六退五
 卒９进１
127. 马一进三
 卒９平８
129. 帅四平五
 卒８进１
131. 兵五进一
 卒８进１
133. 马三进五
 马６进８
135. 炮四退三
 马８进６
137. 仕五进四
 士５进６
139. 炮三平四
 马６退８
141. 兵五进一
 炮９平５
143. 马五进三
 卒８平７
145. 马四退六
 马８退７
147. 炮四平六
 将４平５
149. 仕四退五"
13	2014年重庆忠县首届“体彩杯”象棋公开赛	3	20140430	四川4	赵攀伟	先胜	冯嘉茂	广东4	51	...	组委会	...	137	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 马八进七
 士４进５
15. 马七进六
 炮９平７
17. 车三平四
 车８进５
19. 炮八进二
 象３进５
21. 车九进一
 车８进１
23. 炮五平七
 炮２进１
25. 相三进五
 卒１进１
27. 车四退五
 炮２退２
29. 马六进七
 马３退１
31. 兵九进一
 炮２平３
33. 兵九进一
 马７进８
35. 兵九平八
 马８进７
37. 兵八进一
 车８进１
39. 炮八退二
 车１平４
41. 车九进七
 车４进６
43. 炮八平九
 象５退３
45. 车九进一
 象７进５
47. 车九平八
 士５退４
49. 车四进七
 士４进５
51. 车四退五"
14	2014年重庆忠县首届“体彩杯”象棋公开赛	3	20140430	四川8	曾军	先胜	陈柳刚	贵州1	69	...	组委会	...	113	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 马八进九
 车８进８
15. 仕四进五
 士４进５
17. 炮八平七
 炮９平７
19. 车三平四
 象３进５
21. 车九平八
 车１平２
23. 兵七进一
 象５进３
25. 马九进七
 炮２平１
27. 车八进九
 马３退２
29. 兵五进一
 象３退５
31. 马七进八
 炮１退１
33. 兵五进一
 卒５进１
35. 马三进五
 车８退３
37. 车四平七
 卒５进１
39. 马五进七
 马７进６
41. 炮七平八
 马６进４
43. 马八退六
 马２进１
45. 炮八进五
 卒５进１
47. 炮五进五
 象７进５
49. 马六进四
 象５退７
51. 车七进三
 士５退４
53. 车七退二
 炮１平２
55. 炮八退三
 车８进４
57. 马七进六
 炮２平６
59. 仕五退四
 马１退２
61. 车七平三
 炮７平８
63. 炮八平五
 车８平７
65. 马六进五
 将５进１
67. 马四进五
 将５平４
69. 马五退七"
15	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	4	20140501	辽宁	孙思阳	先胜	胡辰月	扬州	73	...	钱宇新	...	669	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 兵五进一
 士４进５
15. 兵五进一
 炮９平７
17. 车三平四
 卒７进１
19. 马三进五
 马７进８
21. 车四平三
 马８退７
23. 车三平四
 马７进８
25. 车四平三
 马８退７
27. 车三平四
 卒７进１
29. 马五进六
 马７进８
31. 车四平三
 马８退７
33. 车三平四
 马７进８
35. 车四平三
 马８退７
37. 车三平四
 车８进８
39. 马八进七
 马７进８
41. 车四平三
 马８退７
43. 车三平四
 马７进８
45. 车四平三
 马８退７
47. 车三平四
 象３进５
49. 马六进七
 车１平３
51. 前马退五
 马７进８
53. 车四平三
 马８退７
55. 车三平四
 马７进８
57. 车四平三
 马８退７
59. 车三平四
 马７进８
61. 车四平三
 马８进６
63. 车三进二
 马６进４
65. 仕四进五
 马４进３
67. 帅五平四
 马３进１
69. 车三退五
 车８退４
71. 炮八进三
 车８平５
73. 马五退七"
16	2014年江苏扬州·江都“双汇国际杯”象棋公开赛	3	20140501	宿迁	许波	先胜	黄亚俊	泰兴	53	中炮过河车互进七兵对屏风马平炮兑车	钱宇新	打虎将	314	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 兵五进一
 士４进５
15. 兵五进一
 炮９平７
17. 车三平四
 卒７进１
19. 马三进五
 卒７进１
21. 马五进六
 车８进８
23. 马八进七
 象３进５
25. 马六进七
 车１平３
27. 前马退五
 卒７平８
29. 仕四进五
 炮７进８
31. 炮八退一
 车８进１
33. 车九进二
 马７进８
35. 车四退五
 炮２进４
37. 车四平二
 车８平９
39. 仕五进四
 马８进７
41. 车二平三
 车３平４
43. 兵五平六
 车４进４
45. 车九平八
 将５平４
47. 马七进六
 炮７平４
49. 帅五进一
 将４平５
51. 车八进一
 马７进５
53. 相七进五"
17	2014年广东东莞凤岗镇象棋赛公开赛第一季度	3	20140329	香港多多队	黄育麟	先胜	李可东	广东	81	...	藍小朋友	...	417	"1. 炮八平五 *
 马２进３
3. 马八进七
 车１平２
5. 车九平八
 卒３进１
7. 兵三进一
 马８进７
9. 马二进三
 炮２进３
11. 兵七进一
 卒３进１
13. 马七进八
 车２进５
15. 车八进四
 卒３平２
17. 车一进一
 象７进５
19. 马三进四
 士６进５
21. 车一平七
 车９平６
23. 炮二进二
 卒７进１
25. 炮五平四
 马７进６
27. 兵三进一
 车６平７
29. 炮二平八
 车７进４
31. 相七进五
 马６进４
33. 车七进三
 马４进６
35. 车七进二
 车７平３
37. 车七退一
 象５进３
39. 炮八平七
 前象退５
41. 炮七退一
 马６进８
43. 炮七进三
 马８进９
45. 仕六进五
 卒９进１
47. 兵九进一
 炮８平９
49. 马四进二
 马９退７
51. 帅五平六
 炮９平６
53. 炮四平三
 卒５进１
55. 马二退四
 炮６进２
57. 马四退二
 马７进９
59. 马二进一
 马３进５
61. 马一退三
 炮６进１
63. 炮七平六
 士５进４
65. 马三进四
 象５退７
67. 马四进三
 炮６退４
69. 炮三进七
 将５平６
71. 马三退四
 炮６平１
73. 炮三退三
 马５退６
75. 炮三退四
 将６平５
77. 炮三平四
 马６进５
79. 马四退三
 炮１进４
81. 马三进五"
18	2014年广东东莞凤岗镇象棋赛公开赛第一季度	1	20140328	惠州象棋队	李进	先胜	覃学敬	广东	46	...	藍小朋友	...	417	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 兵五进一
 炮９平７
15. 车三平四
 士４进５
17. 兵五进一
 卒７进１
19. 兵三进一
 车８进８
21. 马八进七
 马７进８
23. 兵三进一
 炮７进６
25. 炮五进四
 马３进５
27. 炮八平三
 炮２平７
29. 炮三进五
 马８退７
31. 兵五进一
 车８退３
33. 相七进五
 车８平５
35. 兵五平六
 车１平２
37. 车四平三
 马７退９
39. 车三平一
 马９进７
41. 车一进三
 车２进７
43. 车九平七
 士５退４
45. 车一平三
 马７进９"
19	2013年石狮·爱乐杯全国象棋个人赛男子甲组	7	20131112	上海金外滩象棋队	万春林	先胜	赵玮	上海金外滩象棋队	95	...	组委会	...	1973	"1. 炮八平五 *
 马２进３
3. 兵三进一
 车１平２
5. 马八进七
 卒３进１
7. 马二进三
 马８进７
9. 炮二进二
 象３进５
11. 车九平八
 车９进１
13. 车一进一
 车９平６
15. 马三进四
 炮２进３
17. 车一平六
 卒７进１
19. 马四进五
 马７进５
21. 车八进四
 车２进５
23. 炮二平八
 车６平２
25. 炮五进四
 马３进５
27. 炮八平五
 炮８退１
29. 兵三进一
 车２进５
31. 仕六进五
 车２平３
33. 帅五平六
 车３进１
35. 车六进八
 将５进１
37. 相七进五
 车３平１
39. 车六退三
 车１进２
41. 帅六进一
 车１退１
43. 帅六退一
 车１进１
45. 帅六进一
 车１退３
47. 车六平五
 车１平５
49. 仕五进六
 炮８进４
51. 兵三平四
 卒３进１
53. 相五进七
 炮８平３
55. 相三进五
 炮３退１
57. 兵四进一
 炮３退２
59. 车五平七
 车５退１
61. 车七进一
 车５平６
63. 兵四平三
 卒９进１
65. 兵三进一
 将５平４
67. 车七退一
 车６平４
69. 车七平九
 车４进２
71. 帅六平五
 车４进１
73. 帅五退一
 车４进１
75. 帅五进一
 士６进５
77. 车九退一
 车４退１
79. 帅五退一
 车４进１
81. 帅五进一
 车４退１
83. 帅五退一
 车４进１
85. 帅五进一
 车４退１
87. 帅五退一
 车４平７
89. 车九平六
 士５进４
91. 兵三平四
 车７平６
93. 兵四平三
 车６平７
95. 兵三平四"
20	2014年上海第四届“同峰杯”象棋大赛	4	20140307	河北	赵殿宇	先胜	刘宗泽	湖北	81	...	钱宇新	...	1677	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一平二
 马２进３
7. 兵七进一
 卒７进１
9. 车二进六
 炮８平９
11. 车二平三
 炮９退１
13. 炮八平六
 马３退５
15. 车九进一
 车１平２
17. 马八进七
 炮９平７
19. 炮五进四
 马７进５
21. 车三平五
 炮２平５
23. 相三进五
 车２进６
25. 车九平四
 车２平３
27. 车四进七
 车３进１
29. 仕四进五
 炮７进１
31. 帅五平四
 象７进９
33. 炮六进六
 炮５平４
35. 车五平三
 炮７平８
37. 车三平二
 马５进６
39. 车四退二
 士６进５
41. 帅四平五
 车３平２
43. 炮六平九
 象９退７
45. 车四平七
 象７进５
47. 车七平九
 车２退６
49. 炮九退一
 炮４平３
51. 车九平四
 车８平６
53. 车四进三
 士５退６
55. 炮九退一
 车２进３
57. 兵五进一
 卒９进１
59. 炮九平五
 士４进５
61. 炮五退一
 炮８平９
63. 马三进五
 车２平４
65. 兵三进一
 车４进１
67. 车二平五
 将５平４
69. 炮五平八
 车４进１
71. 炮八进四
 象３进１
73. 兵三进一
 象５进７
75. 马五进三
 车４平１
77. 车五平七
 车１平２
79. 车七进一
 车２退６
81. 车七平九"
21	2014年第二十届迎春杯象棋团体公开赛	2	20140222	三水队	蔡佑广	先胜	刘云达	广州滨江棋艺社	69	...	藍小朋友	...	3141	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 车一平二
 车９平８
7. 车二进六
 马２进３
9. 兵七进一
 马７进６
11. 马八进七
 卒７进１
13. 车二退一
 马６进７
15. 车二平三
 象７进５
17. 车三退一
 车８平７
19. 车三进五
 象５退７
21. 炮八进一
 车１进１
23. 炮八平三
 车１平７
25. 炮三进六
 车７退１
27. 马三进四
 车７进９
29. 车九平八
 车７退４
31. 马四进六
 炮８进７
33. 仕四进五
 车７进４
35. 仕五退四
 马３退５
37. 炮五进四
 马５进７
39. 车八进七
 马７进５
41. 车八平二
 炮８平６
43. 相七进五
 车７平９
45. 帅五进一
 马５进７
47. 车二平三
 马７进６
49. 帅五平六
 车９退１
51. 仕六进五
 炮６退１
53. 仕五进四
 炮６平８
55. 马六进四
 炮８退７
57. 帅六退一
 炮８平４
59. 帅六平五
 车９平４
61. 马四进三
 将５进１
63. 车三平五
 将５平６
65. 马三退一
 士６进５
67. 车五平三
 士５进４
69. 马一退三"
