比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	06全国协作区三棋赛	6	20060820	上海闵行	鲁光	先胜	马赛	徐州师范大学	127	...	YBW	打虎将	4680	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八进四
 炮６平５
11. 马八进七
 车９进１
13. 马七进六
 车９平４
15. 马六进五
 马３进５
17. 炮八平五
 马７进５
19. 炮五进四
 士４进５
21. 车九平八
 车４进２
23. 车二进六
 炮２平１
25. 仕四进五
 炮１进４
27. 车八进三
 炮１进３
29. 车八进三
 将５平４
31. 相三进五
 炮５平３
33. 车二平一
 卒１进１
35. 兵一进一
 卒１进１
37. 兵一进一
 卒１平２
39. 炮五退二
 车４进３
41. 车一平七
 炮３平４
43. 车七平六
 车１进６
45. 炮五平六
 将４平５
47. 炮六进三
 士５进４
49. 车六退三
 车１平４
51. 车八退二
 炮１退３
53. 兵七进一
 象７进５
55. 车八平五
 士４退５
57. 兵七进一
 炮１平２
59. 兵一进一
 炮２进１
61. 马三退二
 炮２退１
63. 马二进四
 车４平３
65. 兵七平六
 炮２退３
67. 车五平一
 炮２进３
69. 兵五进一
 车３平４
71. 兵六平七
 车４平６
73. 马四进二
 车６平７
75. 兵五进一
 车７平８
77. 马二退三
 车８平５
79. 兵五平六
 车５退３
81. 兵六进一
 车５平６
83. 车一退一
 炮２退１
85. 马三进四
 炮２平１
87. 马四进五
 车６进１
89. 兵一平二
 车６平５
91. 马五退六
 炮１平８
93. 车一平二
 炮８平９
95. 兵二平三
 车５平６
97. 车二进一
 炮９进１
99. 马六进五
 车６平５
101. 马五退三
 车５平４
103. 马三进一
 炮９平１
105. 车二平九
 炮１平４
107. 兵六平五
 炮４平６
109. 马一进二
 炮６平７
111. 兵五平四
 将５平４
113. 车九退一
 炮７平４
115. 马二进三
 炮４退１
117. 车九进一
 炮４进１
119. 车九平五
 炮４平８
121. 兵七进一
 炮８退４
123. 兵七进一
 炮８退１
125. 车五平八
 象５进３
127. 车八进四"
12	06全国协作区三棋赛	1	20060818	浙江永嘉	徐林州	先胜	张吉成	上海曹杨二中	48	...	潘肖璞?ybw	...	3776	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 卒７进１
7. 兵七进一
 马８进７
9. 炮八进四
 象３进５
11. 马八进七
 炮２平１
13. 车九平八
 马７进６
15. 炮八平五
 马３进５
17. 炮五进四
 士４进５
19. 车八进五
 马６进７
21. 车八平三
 车１平４
23. 车三退二
 车４进７
25. 马七进八
 炮１进４
27. 兵五进一
 炮１进３
29. 仕四进五
 车４退２
31. 马八进九
 车４平５
33. 车三平五
 车５平３
35. 车五平八
 车３平４
37. 车八进六
 车４退５
39. 车八平六
 将５平４
41. 马九进八
 将４进１
43. 马八退七
 将４退１
45. 马七进八
 将４进１
47. 炮五平九"
13	06年团体赛	1	20060401	天津	刘德钟	先胜	侯昭忠	山东	100	...	阿南师傅	任意棋	4501	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 炮八进四
 卒３进１
11. 马八进九
 象７进５
13. 车二进六
 士６进５
15. 车九进一
 卒１进１
17. 车九平六
 卒１进１
19. 兵九进一
 车１进５
21. 车二平三
 车９进１
23. 炮八退六
 炮２进１
25. 车六进五
 炮２进５
27. 车六退五
 炮２退５
29. 车六进五
 炮２进５
31. 车六平八
 炮２平７
33. 车八退二
 车１平２
35. 马九进八
 车９平８
37. 马八进七
 炮６进４
39. 炮八进七
 炮６平７
41. 车三平四
 前炮平８
43. 马三退五
 车８进２
45. 车四退三
 炮７进２
47. 车四平三
 车８平６
49. 马五进七
 炮７平３
51. 兵五进一
 炮８退５
53. 前马进五
 象３进５
55. 兵三进一
 象５进７
57. 炮八平三
 车６进１
59. 车三进二
 炮８进２
61. 兵五进一
 车６进１
63. 车三退一
 炮８进２
65. 马七进九
 卒５进１
67. 车三平二
 将５平６
69. 仕六进五
 炮８退１
71. 马九退八
 马３进２
73. 炮五平四
 车６平４
75. 炮三平五
 炮８平５
77. 炮五退四
 车４平５
79. 车二平四
 将６平５
81. 车四平八
 马２退３
83. 炮四平九
 将５平６
85. 车八平四
 将６平５
87. 炮九进七
 马３退２
89. 车四平八
 车５退１
91. 车八进五
 车５平１
93. 相三进五
 卒９进１
95. 兵七进一
 卒３进１
97. 相五进七
 车１退３
99. 前相退五"
14	06年团体赛	1	20060401	河北	杜宁	先胜	范磊	天津	50	...	阿南师傅	...	3698	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八进四
 象３进５
11. 马八进七
 士４进５
13. 炮八平五
 马３进５
15. 炮五进四
 车１平３
17. 车九平八
 卒３进１
19. 兵七进一
 车３进４
21. 马三退五
 马７进６
23. 车二进六
 车９进２
25. 车二平四
 车９平８
27. 车八进六
 炮２平３
29. 车八进三
 炮３退２
31. 车四退一
 车３进２
33. 车四平六
 车８进１
35. 炮五退二
 车８平６
37. 车六退二
 车３退２
39. 马七进八
 炮６进７
41. 马八进六
 车６平４
43. 帅五平四
 炮３平４
45. 马六退四
 车４进３
47. 马五进六
 车３平６
49. 帅四平五"
15	2005年蒲县煤运杯全国象棋个人赛女子组	10	20051106	江苏	杨伊	先胜	欧阳琦琳	上海	36	...	"loveay,ch..."	打虎将	4070	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八进四
 象３进５
11. 马八进七
 士４进５
13. 炮八平五
 炮６进５
15. 马七进六
 炮２进３
17. 马六进七
 马３进５
19. 马七退八
 车１平３
21. 车二进四
 炮６退２
23. 马八进九
 车３进５
25. 车九平八
 车３退２
27. 车八进九
 士５退４
29. 马九进八
 车３平４
31. 兵五进一
 车４进２
33. 兵五进一
 马５退３
35. 车二平四"
16	2005年男乙个人	3	20051030	四川	谢卓淼	先胜	李望祥	湖北	106	五八炮对反宫马	"杨小林,chouz..."	打虎将	4626	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八进四
 象３进５
11. 马八进七
 士４进５
13. 炮八平五
 炮６进５
15. 马七进六
 车１平４
17. 前炮平九
 车４进５
19. 车九平八
 炮２进５
21. 炮九进三
 车４进１
23. 仕四进五
 车４平１
25. 仕五进四
 炮２平４
27. 车八进二
 炮４平６
29. 车八进七
 士５退４
31. 车八平七
 马３进５
33. 车七平八
 士６进５
35. 车二进八
 马５退３
37. 车八退二
 车１退６
39. 车八平七
 马７进６
41. 车七退一
 车９进２
43. 车二退四
 马６进７
45. 车七平四
 炮６退３
47. 炮五退一
 车１进８
49. 车二退一
 车９平７
51. 车二平三
 卒７进１
53. 车三平二
 炮６平２
55. 车二退二
 车１退６
57. 炮五平三
 车１平４
59. 车四平八
 炮２平７
61. 马三退五
 车７平６
63. 炮三进四
 象５进７
65. 车二进五
 车４进５
67. 相七进五
 车６平４
69. 车八退六
 卒７进１
71. 车二平四
 后车平５
73. 马五退七
 车４进１
75. 马七进八
 车４退４
77. 马八进九
 车４平１
79. 马九进七
 车５进４
81. 马七进八
 车１平４
83. 兵七进一
 车４退２
85. 兵七进一
 卒９进１
87. 马八进九
 车４平６
89. 车四进一
 士５进６
91. 马九退七
 将５平６
93. 马七退六
 车５平６
95. 车八进九
 士６退５
97. 马六进五
 车６进３
99. 帅五进一
 车６平４
101. 马五退六
 后象进５
103. 车八退六
 卒７进１
105. 车八平三"
17	2005年蒲县煤运杯全国象棋个人赛女子组	4	20051031	江苏	杨伊	先胜	唐冬梅	四川	68	...	"杨小林,chouz..."	...	3757	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八进四
 士４进５
11. 马八进七
 马７进６
13. 炮八平五
 马３进５
15. 炮五进四
 象３进５
17. 兵五进一
 马６退４
19. 车二进四
 马４进３
21. 仕六进五
 车１平２
23. 相七进五
 马３进２
25. 车九平六
 炮２平３
27. 马七进六
 卒３进１
29. 兵五进一
 卒９进１
31. 马六进七
 车９进３
33. 车二平六
 炮３平４
35. 后车平八
 炮４退２
37. 车六退二
 炮６进５
39. 相五进三
 车２平３
41. 车六平八
 车３进３
43. 前车平四
 车３平４
45. 前相退五
 卒９进１
47. 兵一进一
 车９进２
49. 车四进六
 卒３进１
51. 马三进五
 卒３平２
53. 兵三进一
 炮４进１
55. 车四退三
 车９进１
57. 兵三进一
 车４平５
59. 兵五进一
 车９平５
61. 兵五平四
 车５平１
63. 车八进四
 车１平４
65. 兵三进一
 车４平７
67. 相五进三"
18	2005年蒲县煤运杯全国象棋个人赛女子组	1	20051028	四川	郭瑞霞	先胜	刘君	北京	86	...	"弈聪,chouzh..."	...	3345	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 卒３进１
9. 马八进九
 象３进５
11. 炮八进四
 卒７进１
13. 兵三进一
 象５进７
15. 车二进六
 车９进２
17. 车九进一
 炮２平１
19. 车二平三
 车１平２
21. 车九平八
 炮６退１
23. 马三进四
 炮６平７
25. 车三平四
 马７退５
27. 车四平三
 车９平７
29. 炮五进四
 马３进５
31. 车三平五
 车７平５
33. 车五进一
 炮７进８
35. 仕四进五
 后象进５
37. 马四进六
 车２进２
39. 车八进三
 马５退３
41. 兵七进一
 炮１退１
43. 相七进五
 炮７平９
45. 马九进七
 炮１平８
47. 仕五进四
 象５退７
49. 马六进四
 马３进４
51. 马四进六
 车２平４
53. 兵七进一
 车４平８
55. 炮八进三
 士４进５
57. 炮八平九
 车８进７
59. 帅五进一
 车８退１
61. 帅五退一
 车８进１
63. 帅五进一
 车８退１
65. 帅五退一
 士５进６
67. 马七进六
 车８进１
69. 帅五进一
 车８退１
71. 帅五退一
 炮８进１
73. 兵七进一
 车８进１
75. 帅五进一
 车８平４
77. 车八进五
 将５进１
79. 马六进七
 炮８平３
81. 兵七进一
 将５平６
83. 炮九退一
 炮９平８
85. 车八退三"
19	05年女子团体赛	4	20050416	天津	王晴	先胜	张婷婷	河北	107	...	-	任意棋	3928	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵七进一
 卒７进１
9. 炮八进四
 象３进５
11. 马八进七
 士４进５
13. 炮八平五
 炮６进５
15. 马七进六
 车１平４
17. 前炮平九
 车４进５
19. 车九平八
 炮２进５
21. 炮九进三
 车４进１
23. 仕四进五
 车４平１
25. 仕五进四
 炮２平４
27. 车八进九
 炮４退７
29. 车八退二
 车１退６
31. 车八平七
 车１进６
33. 车二进四
 车１平５
35. 仕四退五
 车５平７
37. 炮五平九
 车７进１
39. 炮九进七
 炮４进２
41. 车二平六
 车７平２
43. 兵七进一
 车９平８
45. 兵七进一
 马７进５
47. 车六进二
 车８进６
49. 车七进二
 士５退４
51. 车六平五
 炮４进４
53. 车七退一
 车２退７
55. 车七平九
 炮４平５
57. 仕五进六
 炮５平９
59. 车五平四
 卒９进１
61. 兵七进一
 士６进５
63. 车四平八
 车２平１
65. 车九进一
 车８平３
67. 兵七平八
 炮９平８
69. 车八平二
 炮８平６
71. 车二平四
 炮６平８
73. 相三进五
 车３退５
75. 车四平三
 炮８平７
77. 车三平四
 炮７平８
79. 车九退三
 士５退６
81. 车九退三
 炮８退１
83. 帅五平四
 士４进５
85. 车九平二
 炮８平４
87. 车四平六
 炮４平６
89. 车六平四
 炮６平４
91. 车二平一
 炮４平８
93. 车一平二
 炮８平４
95. 车二平三
 炮４平８
97. 车三平二
 炮８平４
99. 车二平八
 炮４平８
101. 兵八进一
 车３平４
103. 车八平九
 炮８退３
105. 车四进二
 炮８平６
107. 车九进五"
20	05年团体赛	2	20050414	厦门	郑乃东	先胜	刘晋玉	山西	51	...	-	...	3579	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 车９进１
9. 炮八进四
 卒３进１
11. 马八进七
 炮６进５
13. 马七退五
 马３进４
15. 车二进五
 马４进３
17. 车二平七
 马３进２
19. 车七退四
 车９平３
21. 炮五平七
 车３进５
23. 炮八平三
 马２退１
25. 马三进四
 马７退５
27. 马四退五
 车３进１
29. 后马进七
 马１进３
31. 仕六进五
 炮６平８
33. 兵五进一
 车１平２
35. 车九平八
 炮２进４
37. 马五进七
 马３退５
39. 相七进五
 后马进３
41. 兵三进一
 卒１进１
43. 兵三平四
 卒１进１
45. 马七退六
 马５进３
47. 炮三退四
 炮２平７
49. 车八进九
 后马退２
51. 炮三平七"
21	05年团体赛	2	20050414	开滦	郝继超	先胜	王建春	宁夏	75	...	-	...	3191	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一平二
 马８进７
7. 兵三进一
 炮２平１
9. 炮八进四
 卒３进１
11. 马八进九
 车１平２
13. 车九平八
 象７进５
15. 马三进四
 炮１进４
17. 车八进三
 士６进５
19. 马四进五
 马３进５
21. 炮五进四
 炮６进４
23. 炮五平九
 卒３进１
25. 车八平九
 车２进３
27. 车九进一
 卒３平４
29. 车二进七
 车９平７
31. 仕四进五
 卒４进１
33. 车九平四
 卒４平５
35. 马九进八
 车７平６
37. 车四平五
 车２平５
39. 车五平七
 车５平２
41. 车二平三
 炮６退１
43. 车七平四
 车６进５
45. 马八进六
 车２平１
47. 马六退四
 车１进２
49. 马四进六
 车１平７
51. 马六进四
 车７进４
53. 仕五退四
 将５平６
55. 车三平一
 象５退７
57. 车一退一
 车７退３
59. 仕六进五
 象３进５
61. 兵七进一
 卒５平４
63. 马四进三
 士５进６
65. 兵一进一
 士４进５
67. 兵一进一
 车７退２
69. 车一进三
 将６进１
71. 兵一进一
 车７进１
73. 相七进九
 车７进２
75. 车一平三"
