比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
12	2013年“孚日家纺杯”全国象棋女子甲级联赛	17	20140112	浙江省棋类协会队	吴可欣	先负	唐丹	北京中加实业队	196	...	中国象棋协会	...	4300	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一进一
 象３进５
11. 车一平四
 炮８平９
13. 车九进一
 炮２进４
15. 马七进八
 士４进５
17. 相三进一
 车８进６
19. 车九平六
 炮２平７
21. 马八进七
 车１平２
23. 车六平八
 车８退１
25. 炮八进一
 车８进１
27. 炮八进四
 炮７平１
29. 马三进四
 车８平５
31. 马四进六
 车５平４
33. 马六进七
 车２平３
35. 前马进五
 士６进５
37. 炮八平三
 车３进３
39. 车四进七
 车３平４
41. 仕四进五
 炮１平２
43. 炮三平二
 炮９进４
45. 炮二进二
 象７进９
47. 帅五平四
 士５进４
49. 车四进一
 将５进１
51. 车四退一
 将５退１
53. 车四退一
 前车平８
55. 兵七进一
 车４进３
57. 车四平五
 将５平４
59. 炮五平六
 车４进１
61. 仕五进六
 车８进３
63. 帅四进一
 车８退１
65. 帅四退一
 车８平２
67. 车五平六
 将４平５
69. 车六平五
 将５平４
71. 车五退一
 车２平４
73. 车五平六
 将４平５
75. 车六平五
 将５平４
77. 车五平六
 将４平５
79. 炮二退九
 炮２进３
81. 车六平五
 将５平４
83. 车五平六
 将４平５
85. 车六平五
 将５平４
87. 帅四平五
 车４退１
89. 兵七进一
 炮２退９
91. 兵七进一
 炮９平８
93. 兵七进一
 炮８退６
95. 车五平七
 炮２进９
97. 车七平五
 炮２退９
99. 车五平七
 炮２进９
101. 车七平五
 炮２退９
103. 车五平七
 炮２进９
105. 车七平五
 炮２退９
107. 车五平八
 车４退１
109. 炮二进二
 车４进３
111. 帅五进一
 车４退１
113. 帅五退一
 卒１进１
115. 相七进九
 车４进１
117. 帅五进一
 车４退１
119. 帅五退一
 车４进１
121. 帅五进一
 车４退１
123. 帅五退一
 车４退１
125. 相九进七
 车４退２
127. 车八平一
 卒１进１
129. 车一平八
 卒１进１
131. 帅五进一
 炮２平１
133. 车八退一
 车４进１
135. 炮二进六
 车４平５
137. 相七退五
 车５退５
139. 炮二退五
 车５平３
141. 车八平六
 将４平５
143. 车六平五
 将５平４
145. 相五进七
 车３平４
147. 车五退二
 车４进７
149. 帅五退一
 车４进１
151. 帅五进一
 车４退１
153. 帅五退一
 车４退３
155. 炮二平九
 炮８平５
157. 车五平八
 车４平５
159. 帅五平四
 车５平６
161. 帅四平五
 车６平５
163. 帅五平四
 炮５平６
165. 炮九退一
 炮１进３
167. 车八进三
 炮１退２
169. 车八进二
 车５平３
171. 炮九平五
 车３进４
173. 帅四进一
 车３平５
175. 炮五平二
 炮１进８
177. 炮二进七
 炮６进２
179. 车八进一
 将４进１
181. 车八退一
 将４退１
183. 车八进一
 将４进１
185. 车八退一
 将４退１
187. 车八退一
 炮６平５
189. 车八平九
 将４平５
191. 炮二退七
 车５退２
193. 炮二退二
 炮１平２
195. 炮二平四
 炮２退２"
13	2013年苏浙皖三省第五届城市象棋比赛	5	20131123	临海队	茅为民	先负	郝春阳	马鞍山一队	58	...	钱宇新	...	202	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一进一
 象３进５
11. 车一平四
 炮８进２
13. 兵五进一
 士４进５
15. 马七进五
 车１平４
17. 兵三进一
 卒７进１
19. 马五进三
 炮８平７
21. 仕四进五
 车４进６
23. 相三进一
 炮２进３
25. 炮八平七
 炮２平５
27. 车九平八
 将５平４
29. 前马退五
 卒５进１
31. 车八进七
 马７进５
33. 车四进三
 车４退１
35. 帅五平四
 炮７退２
37. 车四进二
 炮５进２
39. 相七进五
 卒５进１
41. 马五进三
 车８进６
43. 前马进二
 炮７平８
45. 相一退三
 将４平５
47. 帅四平五
 车４进１
49. 兵九进一
 车４平６
51. 车四退三
 车８平６
53. 炮七平九
 马５进７
55. 马三退一
 车６退３
57. 马二退三
 卒５平６"
14	2013年楠溪江杯决战名山全国象棋冠军挑战赛预赛	5	20131128	上海	孙勇征	先负	洪智	湖北	42	...	象棋王子	...	4577	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 兵七进一
 车９平８
7. 马八进七
 象３进５
9. 车一进一
 马２进３
11. 车一平四
 炮８进２
13. 炮八平九
 车１平２
15. 车九平八
 炮２进４
17. 兵五进一
 车８进１
19. 车四进二
 车８平２
21. 炮九退一
 炮２平７
23. 车四平三
 前车进８
25. 马七退八
 车２进９
27. 车三平二
 卒７进１
29. 炮九平三
 炮８平７
31. 车二退一
 马７进６
33. 炮三进三
 车２平３
35. 车二进三
 象７进９
37. 马三进四
 车３退３
39. 兵五进一
 炮７平５
41. 炮五进四
 象５进７"
15	2013年苏浙皖三省第五届城市象棋比赛	3	20131123	南京个人	李明生	先负	陆建洪	苏州市队	68	...	钱宇新?sxvq	...	484	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一进一
 马７进６
11. 车一平四
 马６进７
13. 马七进六
 象３进５
15. 马六进五
 士４进５
17. 马五进七
 炮８平３
19. 车四进五
 炮３进３
21. 车四平七
 炮３平７
23. 炮五平六
 车８进６
25. 相七进五
 炮７进２
27. 炮六平三
 马７退６
29. 兵五进一
 车８平５
31. 车七平四
 马６进４
33. 车四进二
 象７进９
35. 炮三平二
 车１平３
37. 仕六进五
 象９退７
39. 车四退二
 车５退１
41. 车四平九
 卒９进１
43. 前车平八
 炮２平４
45. 炮八平六
 车５退２
47. 车八退二
 马４进６
49. 炮二平四
 车５进３
51. 兵一进一
 卒９进１
53. 车八平一
 炮４进２
55. 车一平四
 炮４平５
57. 炮六退二
 车５平４
59. 车四平五
 车３进４
61. 兵九进一
 马６进８
63. 炮四进三
 马８进９
65. 炮四退四
 马９退７
67. 炮六进一
 车４进２"
16	2013年石狮·爱乐杯全国象棋个人赛女子组	1	20131104	河北金环钢构象棋队	李雨真	先负	陈幸琳	广东碧桂园象棋队	62	中炮右横车对屏风马	中国象棋协会	打虎将	562	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一进一
 象３进５
11. 车一平四
 炮８平９
13. 炮八平九
 炮２进４
15. 车九平八
 车１平２
17. 兵五进一
 车８进６
19. 兵五进一
 车８平７
21. 炮五进四
 马７进５
23. 兵五进一
 马３进５
25. 车四进五
 车７平３
27. 车四平五
 车３进１
29. 相三进五
 车３退１
31. 车八进二
 卒９进１
33. 炮九退一
 炮９退１
35. 仕四进五
 炮９平７
37. 马三进二
 车３平９
39. 车五平四
 卒９进１
41. 马二进三
 炮７平２
43. 车八平六
 后炮进２
45. 车四平七
 前炮平５
47. 帅五平四
 车９平６
49. 帅四平五
 炮２平７
51. 车七平三
 车２进１
53. 车三平二
 车２平６
55. 车二退六
 士６进５
57. 车六进一
 后车进２
59. 兵九进一
 将５平６
61. 车六平五
 前车平５"
17	2013年山西省澳瑞特杯象棋锦标赛	11	20131028	原平市团体	霍羡勇	先负	牛志峰	永宁建设团体	80	...	并州魔剑	...	869	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一进一
 炮２进４
11. 兵五进一
 象３进５
13. 车一平四
 炮８进４
15. 炮八平九
 车１平２
17. 车九平八
 士４进５
19. 车四进三
 车８进４
21. 仕六进五
 炮８进３
23. 车四退一
 炮２进２
25. 炮九平八
 炮２平３
27. 炮八进五
 炮８平９
29. 炮五平六
 卒３进１
31. 兵七进一
 卒７进１
33. 兵七进一
 炮３退５
35. 相七进五
 卒７进１
37. 车四平三
 马７进６
39. 车三平四
 炮３进１
41. 车八进六
 马３进４
43. 车四平六
 马４退３
45. 车八退三
 车８平７
47. 炮八平九
 车２平１
49. 炮九平八
 车１平２
51. 炮八平九
 车２平１
53. 炮九平八
 车１平２
55. 炮八进一
 车７平８
57. 炮八平六
 车２进６
59. 车六平八
 马６退４
61. 车八进一
 车８进２
63. 车八平六
 马４进２
65. 车六平八
 车８平３
67. 马七退八
 车３平７
69. 后炮平八
 炮３平７
71. 炮六退六
 马３进４
73. 车八平七
 马２进１
75. 车七进二
 车７平２
77. 马八进六
 炮７进２
79. 车七平九
 马４进３"
18	2013年“碧桂园杯”第13届世界象棋锦标赛女子个人	9	20131026	东马来西亚	林嘉佩	先负	唐丹	中国	68	...	世界象棋联合会	...	2270	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一进一
 卒７进１
7. 车一平四
 马２进３
9. 炮八平七
 炮８平９
11. 车四进三
 车８进６
13. 兵三进一
 车８平７
15. 兵三进一
 车７退２
17. 马八进九
 卒３进１
19. 车九平八
 马３进４
21. 车四平二
 炮２平５
23. 仕六进五
 士４进５
25. 相三进一
 马４进５
27. 马三进五
 炮５进４
29. 车八进四
 象３进５
31. 炮七平六
 车１平４
33. 车八平六
 车４进５
35. 车二平六
 炮９平８
37. 车六平二
 马７进８
39. 车二平三
 车７进１
41. 相一进三
 马８进９
43. 相三退一
 炮８进７
45. 相一退三
 马９进８
47. 兵九进一
 马８进６
49. 帅五平六
 炮５进２
51. 帅六平五
 炮５平９
53. 炮五平四
 马６退７
55. 相三进一
 马７退６
57. 炮四进一
 马６进８
59. 炮六平二
 马８进６
61. 帅五进一
 卒５进１
63. 炮二平三
 卒５进１
65. 马九进八
 卒５进１
67. 炮四平二
 炮８退１"
19	2013年“碧桂园杯”第13届世界象棋锦标赛男子个人	1	20131022	法国	克里斯托夫	先负	庄力铭	汶莱	66	...	世界象棋联合会	...	354	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 车一进一
 马２进３
7. 马八进七
 卒３进１
9. 兵五进一
 炮２进２
11. 车一平六
 象３进５
13. 马七进五
 卒７进１
15. 炮八平七
 马７进６
17. 兵七进一
 马６进５
19. 马三进五
 马３进４
21. 车九平八
 马４进５
23. 车六进二
 炮２退２
25. 兵七进一
 炮２平４
27. 车六平五
 象５进３
29. 车八进六
 炮８进４
31. 车八平五
 士４进５
33. 兵三进一
 卒７进１
35. 炮七进二
 炮４平７
37. 前车平三
 卒７进１
39. 车五平三
 炮７进４
41. 车三退三
 象３退５
43. 炮五平三
 炮８进３
45. 相七进五
 车１平４
47. 仕六进五
 车４进５
49. 车三进一
 车８进６
51. 炮三进一
 车４进１
53. 炮三退一
 车４平１
55. 炮七进二
 车８平４
57. 炮七退六
 车４平９
59. 车三平二
 车１平８
61. 车二平四
 车８平５
63. 车四平二
 车９平８
65. 车二退一
 车５平８"
20	2013年永虹得坤杯第16届亚洲象棋个人锦标赛男子组	6	20130925	澳门	陈图炯	先负	林耀森	新加坡	114	...	小猴子	...	448	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 卒７进１
7. 马八进七
 马２进３
9. 车一进一
 象３进５
11. 车一平四
 士４进５
13. 炮八平九
 炮２进４
15. 兵五进一
 马７进８
17. 车九平八
 车１平２
19. 兵五进一
 卒５进１
21. 马七进五
 卒５进１
23. 炮五进二
 马８进７
25. 炮五进一
 炮８平７
27. 马五进六
 马７退５
29. 仕四进五
 炮２平５
31. 马三进五
 车２进９
33. 帅五平四
 马３进５
35. 车四进五
 车２退５
37. 车四平五
 车２平４
39. 炮九平五
 车８进５
41. 后炮进二
 车８平６
43. 帅四平五
 车４进１
45. 前炮进二
 象７进５
47. 炮五进三
 将５平４
49. 车五退一
 车４退３
51. 相三进五
 炮７平９
53. 马五进四
 炮９进４
55. 炮五平三
 炮９平５
57. 炮三进二
 将４进１
59. 车五退二
 车６退１
61. 车五进三
 车４平７
63. 炮三平一
 车７平８
65. 相五退三
 车８进７
67. 相七进五
 卒７进１
69. 车五平七
 车６平５
71. 车七平六
 士５进４
73. 车六平九
 将４平５
75. 车九平三
 卒７平６
77. 兵七进一
 车５进３
79. 兵七进一
 车５退２
81. 炮一平三
 卒６平７
83. 车三平一
 车８退３
85. 兵七平六
 车８平１
87. 兵六平五
 将５平４
89. 车一平三
 卒７平６
91. 兵五平六
 卒６进１
93. 车三进一
 将４平５
95. 帅五平四
 卒６进１
97. 车三进一
 将５进１
99. 车三退一
 将５退１
101. 车三进一
 将５进１
103. 车三退一
 将５退１
105. 车三进一
 将５进１
107. 兵六进一
 将５平４
109. 车三退一
 将４退１
111. 车三进一
 将４进１
113. 仕五进四
 车１进３"
21	2013年第三届“辛集国际皮革城杯”象棋公开赛	13	20131014	个人	韩强	先负	蔚强	内蒙	92	...	并州魔剑	...	2547	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 兵七进一
 车９平８
7. 马八进七
 马２进３
9. 车一平二
 象３进５
11. 炮八进二
 炮２进２
13. 车二进六
 炮２退１
15. 车二退二
 炮２进１
17. 车二进二
 炮２退１
19. 车二平三
 马３退５
21. 马七进六
 卒３进１
23. 马六进七
 卒３进１
25. 炮八退三
 车１平３
27. 炮八平七
 象５进３
29. 车九平八
 车３进３
31. 车三退一
 炮８进５
33. 炮五退一
 车８进４
35. 兵三进一
 象７进５
37. 车三平二
 马７进８
39. 兵三进一
 象５进７
41. 马三进四
 马８退７
43. 车八进五
 马５进３
45. 炮五平三
 马７进６
47. 炮七进四
 车３平４
49. 车八退三
 车４进２
51. 马四退二
 象７退５
53. 炮七进一
 车４平７
55. 炮三平二
 车７进４
57. 马二进四
 炮２进２
59. 马四进六
 炮８退４
61. 炮二平七
 炮８进６
63. 帅五进一
 马３退１
65. 相七进九
 车７退４
67. 前炮平一
 马６进８
69. 炮一进三
 士６进５
71. 马六进五
 士５进４
73. 帅五平四
 将５进１
75. 炮一退五
 马８进７
77. 马五进三
 车７平６
79. 车八平四
 车６进２
81. 帅四进一
 炮８退２
83. 帅四退一
 炮２平９
85. 兵一进一
 马７退５
87. 帅四平五
 卒３进１
89. 帅五退一
 炮８进２
91. 仕四进五
 马１进２"
22	2013年第三届“辛集国际皮革城杯”象棋公开赛	7	20131012	山东	张卫东	先负	卜凤波	大连	62	...	并州魔剑	...	569	"1. 炮二平五 *
 马８进７
3. 马二进三
 卒７进１
5. 兵七进一
 车９平８
7. 马八进七
 马２进３
9. 车一平二
 炮２进４
11. 兵五进一
 炮８进４
13. 马七进八
 象３进５
15. 炮五平七
 炮２平３
17. 相七进五
 士４进５
19. 仕六进五
 车１平４
21. 车九平六
 车４进９
23. 帅五平六
 马７进６
25. 兵九进一
 马６退４
27. 马八退九
 炮３平４
29. 炮八进二
 马４进３
31. 炮七进一
 卒３进１
33. 马九退七
 后马进４
35. 马七进六
 马４进３
37. 马六退七
 卒５进１
39. 相五进七
 卒３进１
41. 炮八退一
 卒５进１
43. 帅六平五
 卒３平２
45. 炮八退三
 车８进３
47. 炮八平七
 马３退４
49. 马七进六
 卒２平１
51. 炮七平六
 马４进５
53. 马三退一
 炮８进２
55. 仕五进四
 马５进６
57. 车二平一
 马６进４
59. 车一平二
 马４退３
61. 马六退五
 马３进１"
