比赛名称		轮	日期	红方			黑方		步数	开局	棋源	录入	览	招法
11	2014年江西省“涵宇杯”上饶市第九届象棋棋王赛	3	20140228	铅山县	曹馨宇	先胜	刘蔚	信州区	75	...	求道	...	886	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 马八进七
 马８进９
9. 兵七进一
 车４进３
11. 车九进一
 卒９进１
13. 车二进四
 士４进５
15. 车二平六
 车４平６
17. 车六进四
 炮８退１
19. 车六退二
 象３进５
21. 马七进六
 车６平２
23. 炮八进五
 车２退２
25. 车九平二
 炮８进３
27. 兵三进一
 车１平４
29. 车六进三
 将５平４
31. 车二平六
 炮８平４
33. 马六进四
 车２进２
35. 马四进六
 马９进８
37. 兵三进一
 马８进７
39. 兵三进一
 马７进５
41. 相三进五
 士５进４
43. 兵三平四
 炮４平８
45. 马六退五
 士６进５
47. 兵四平五
 车２平５
49. 前兵平六
 卒３进１
51. 兵七进一
 炮８平３
53. 马三进二
 马３进２
55. 马二进三
 车５平６
57. 兵六进一
 炮３平５
59. 马五退三
 车６平７
61. 车六进四
 马２进３
63. 兵六进一
 将４平５
65. 车六退二
 马３进４
67. 车六退二
 车７退１
69. 兵五进一
 炮５平３
71. 马三进四
 车７平６
73. 车六平八
 将５平６
75. 车八进八"
12	2014年重庆合川第五届“隆兴煤业杯”象棋公开赛	5	20140111	广东	黎德志	先胜	李旭峰	辽宁	79	中炮对单提马	组委会	...	994	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 兵七进一
 车９平６
9. 车二进四
 炮８平７
11. 马八进七
 象３进５
13. 炮八平九
 炮２进４
15. 车九平八
 炮７进４
17. 马七进六
 士４进５
19. 仕四进五
 车１平２
21. 马六进七
 车６进２
23. 车八进二
 卒７进１
25. 相三进一
 马９退７
27. 炮五平六
 炮２平３
29. 车八进七
 马３退２
31. 马七退八
 卒５进１
33. 炮六平五
 马７进８
35. 炮五进三
 车６平２
37. 炮五退一
 马２进４
39. 车二平四
 马４进５
41. 车四进二
 马８退７
43. 车四平一
 马７进９
45. 炮九平八
 车２平４
47. 车一平四
 马９退７
49. 车四退一
 车４进２
51. 马八进九
 车４平３
53. 车四平八
 马５退３
55. 车八进二
 马７进６
57. 相七进五
 马６进５
59. 马九进七
 象５退３
61. 兵五进一
 车３平５
63. 马七退六
 车５进２
65. 马六退七
 车５平７
67. 炮八平五
 象７进５
69. 车八进二
 将５平４
71. 炮五平六
 车７平９
73. 帅五平四
 将４平５
75. 马七进六
 车９平５
77. 车八退六
 炮７进１
79. 马六退四"
13	2013年“孚日家纺杯”全国象棋女子甲级联赛	14	20140110	广东碧桂园队	陈丽淳	先胜	赵冠芳	山东宏远队	45	中炮对左三步虎	中国象棋协会	...	2364	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 炮２平５
9. 兵三进一
 马２进３
11. 车九平八
 车１进１
13. 马七进八
 车８进４
15. 车一平二
 车８进５
17. 马三退二
 车１平４
19. 马二进三
 车４进３
21. 马八进七
 卒７进１
23. 炮五平七
 马７进６
25. 马三进四
 车４平２
27. 炮八进二
 卒７进１
29. 炮七平八
 车２进１
31. 马七退八
 卒７平６
33. 兵七进一
 炮５进４
35. 兵七进一
 炮５退１
37. 马八进六
 卒６进１
39. 车八进一
 炮９进４
41. 炮八进一
 炮９退１
43. 马六进八
 士６进５
45. 车八平三"
14	2014年川渝贵象棋名手赛	9	20140104	重庆	许文章	先胜	林建中	南充	90	中炮进七兵对单提马横车	fbcfbc	...	1155	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 兵七进一
 马８进９
9. 兵七进一
 卒３进１
11. 炮八平七
 车４进１
13. 炮五进四
 卒３进１
15. 车二进五
 炮２进５
17. 马三退一
 车１平２
19. 炮七平五
 卒３平４
21. 车九进一
 卒４进１
23. 前炮退二
 将５进１
25. 车九平四
 卒４进１
27. 车二平五
 炮８平５
29. 后炮平八
 将５平４
31. 车四进七
 士４进５
33. 炮五进三
 车２进７
35. 炮五平七
 卒４进１
37. 仕四进五
 车２进２
39. 车五平七
 车２退７
41. 炮七平一
 卒４进１
43. 帅五平四
 象７进９
45. 车四退三
 车２进４
47. 车七平六
 车２平５
49. 车六进二
 士５进４
51. 仕五退六
 车５平７
53. 车四进四
 车７平９
55. 马一进三
 车９平７
57. 车四退七
 象９进７
59. 兵九进一
 象７退５
61. 相三进一
 将４平５
63. 车四平五
 车７退２
65. 马三进四
 车７平６
67. 车五进二
 将５退１
69. 帅四平五
 士４退５
71. 车五平六
 卒１进１
73. 兵九进一
 车６平１
75. 马四进三
 车１退１
77. 马三进一
 车１平６
79. 马一进三
 车６退２
81. 马三退二
 车６进２
83. 马二进三
 车６退２
85. 马三退二
 卒９进１
87. 车六进一
 车６平８
89. 车六进一
 车８进１"
15	2013年江苏徐州首届象棋公开赛	9	20140101	山东青岛	鲁天	先胜	赵伟	安徽	55	中炮对单提马	wwemail	...	3059	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 炮五进四
 马３进５
9. 炮八平五
 象３进５
11. 炮五进四
 士４进５
13. 兵五进一
 车９平６
15. 兵五进一
 炮８平７
17. 马八进七
 车１平２
19. 车九平八
 车６进６
21. 马七进五
 炮２进４
23. 车二进一
 车２进２
25. 兵七进一
 车６平４
27. 车八进一
 卒９进１
29. 马五进四
 车４平７
31. 马四进三
 车７退１
33. 车二平四
 将５平４
35. 车八平六
 炮２平４
37. 马三进四
 马９进８
39. 炮五进二
 车２平４
41. 炮五平一
 车７平５
43. 仕四进五
 车５退２
45. 车四进二
 炮４退１
47. 车六平八
 炮４平５
49. 帅五平四
 将４平５
51. 车八进八
 车４退２
53. 马四退五
 炮５平６
55. 车四进一"
16	2013年江苏徐州首届象棋公开赛	8	20140101	徐州	郑惟桐	先胜	李翰林	徐州	55	中炮对单提马	wwemail	打虎将	5441	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 马８进９
7. 炮五进四
 马３进５
9. 炮八平五
 象３进５
11. 炮五进四
 士４进５
13. 兵五进一
 车９平６
15. 兵五进一
 炮８平７
17. 马八进七
 车１平２
19. 车九平八
 车６进６
21. 马七进五
 炮２进４
23. 车二进一
 车２进２
25. 兵七进一
 车６平４
27. 车八进一
 卒９进１
29. 马五进四
 车４平７
31. 马四进三
 车７退１
33. 车二平四
 将５平４
35. 车八平六
 炮２平４
37. 马三进四
 马９进８
39. 炮五进二
 车２平４
41. 炮五平一
 车７平５
43. 仕四进五
 车５退２
45. 车四进二
 炮４退１
47. 车六平八
 炮４平５
49. 帅五平四
 将４平５
51. 车八进八
 车４退２
53. 马四退五
 炮５平６
55. 车四进一"
17	2013年苏浙皖三省第五届城市象棋比赛	7	20131124	温州队	徐崇峰	先胜	陆建洪	苏州市队	83	中炮对单提马横车	钱宇新	...	446	"1. 炮二平五 *
 马２进３
3. 马二进三
 车９进１
5. 车一平二
 车９平４
7. 马八进七
 马８进９
9. 炮八平九
 车４进３
11. 车九平八
 士４进５
13. 车八进六
 卒９进１
15. 车二进一
 马９进８
17. 车二平四
 车１平２
19. 兵五进一
 马８进７
21. 车四进二
 车４平７
23. 炮五退一
 炮２平１
25. 车八平七
 象７进５
27. 炮五平三
 车２进７
29. 马七退五
 车７平４
31. 炮三进二
 炮１退１
33. 兵五进一
 车４平５
35. 车四平六
 炮１平３
37. 车七平六
 马３进２
39. 前车平七
 马２退３
41. 车七平六
 士５进４
43. 后车平五
 炮３平４
45. 车五进二
 卒５进１
47. 车六平七
 车２平４
49. 炮九退二
 士４退５
51. 相三进五
 卒７进１
53. 车七平二
 炮４平２
55. 炮九平八
 炮８平６
57. 炮三平二
 卒７进１
59. 车二平三
 卒７平８
61. 马三进二
 车４退１
63. 炮二退三
 炮２进４
65. 马五进三
 炮２平５
67. 仕四进五
 车４平３
69. 马二进四
 车３平８
71. 炮二平一
 马３进２
73. 炮八进四
 马２进４
75. 炮八平五
 马４进２
77. 炮一进一
 卒５进１
79. 车三退三
 车８平７
81. 马四退三
 炮６进４
83. 炮一进四"
18	2013年苏浙皖三省第五届城市象棋比赛	4	20131123	马鞍山一队	王建鸣	先胜	赵智	椒江象协队	31	中炮对士角炮转单提马	钱宇新	...	327	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 车一进一
 马８进７
7. 车一平四
 车９平８
9. 马八进七
 车８进４
11. 兵五进一
 士４进５
13. 炮八退一
 卒３进１
15. 炮八平五
 车１平２
17. 兵五进一
 卒５进１
19. 马七进五
 炮６平５
21. 马五进四
 马７退９
23. 后炮进四
 车８退２
25. 车九平八
 炮２进２
27. 后炮进五
 象７进５
29. 炮五平八
 车２进４
31. 马四进六"
19	2013年第三届世界智力精英运动会女子组	5	20131217	越南	阮黄燕	先胜	贾丹	美国	57	中炮对左三步虎	中国象棋协会	...	1709	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 卒７进１
9. 车一进一
 马２进３
11. 车一平四
 象３进５
13. 炮八平九
 车１平２
15. 车九平八
 炮２进４
17. 兵五进一
 车８进６
19. 兵五进一
 车８平７
21. 马三进五
 炮９进４
23. 马五进六
 炮２平５
25. 仕六进五
 车２进９
27. 马七退八
 马３退２
29. 马八进七
 卒５进１
31. 车四进七
 士４进５
33. 马七进五
 炮９平５
35. 马六进五
 炮５退１
37. 马五进三
 将５平４
39. 炮九平六
 马２进３
41. 帅五平六
 车７平３
43. 相七进九
 马３进５
45. 车四退四
 车３平５
47. 炮六退一
 炮５进２
49. 车四平六
 马５退４
51. 炮六进七
 卒５进１
53. 车六进一
 士５进４
55. 车六进二
 士６进５
57. 车六退二"
20	2013年石狮·爱乐杯全国象棋个人赛男子乙组	4	20131105	中国大学生体育协会	王昊	先胜	林文汉	厦门队	49	中炮对士角炮转单提马	中国象棋协会	...	1370	"1. 炮二平五 *
 马２进３
3. 马二进三
 炮８平６
5. 兵七进一
 马８进７
7. 车一平二
 炮２平１
9. 炮八平七
 象３进５
11. 炮七进四
 车１平２
13. 马八进七
 卒７进１
15. 车二进六
 车９平８
17. 车二平三
 车８进２
19. 兵五进一
 车２进３
21. 马七进六
 炮６进３
23. 马六进五
 车２平３
25. 马五退四
 车３进２
27. 相七进九
 车３平５
29. 车九平七
 马３进５
31. 车七进四
 车５退１
33. 马四进五
 马７进５
35. 仕六进五
 马５进３
37. 车七退一
 士６进５
39. 马三进五
 马３进５
41. 车七进四
 炮１进４
43. 车三进三
 象５退７
45. 车七平二
 车５平２
47. 炮五进二
 车２平５
49. 炮五平八"
21	2013年“孚日家纺杯”全国象棋女子甲级联赛预赛	4	20131031	成都棋院	梁妍婷	先胜	杨敏	浙江山海棋院	115	中炮对左三步虎	中国象棋协会	...	563	"1. 炮二平五 *
 马８进７
3. 马二进三
 车９平８
5. 兵七进一
 炮８平９
7. 马八进七
 卒７进１
9. 车一进一
 象３进５
11. 马七进六
 马２进４
13. 车一平六
 车１进１
15. 炮五平七
 卒３进１
17. 兵七进一
 象５进３
19. 炮八平九
 象７进５
21. 车九平八
 车８进１
23. 车八进六
 炮２平４
25. 马六进八
 炮４平２
27. 车八平九
 车１进２
29. 炮九进四
 炮２平１
31. 马八进九
 象３退１
33. 炮七进五
 马４进６
35. 车六平四
 士６进５
37. 兵五进一
 车８进４
39. 车四进五
 车８平５
41. 相三进五
 车５退１
43. 车四平二
 车５平３
45. 炮七平八
 车３平２
47. 炮八平七
 车２平３
49. 炮七平八
 车３平２
51. 炮八平七
 马７退６
53. 炮七平四
 士５进６
55. 车二平一
 炮９平７
57. 车一平五
 车２平６
59. 马三进五
 车６进２
61. 马五进七
 炮７退１
63. 车五平三
 炮７平６
65. 车三进二
 车６进３
67. 帅五进一
 车６退６
69. 车三平四
 车６平１
71. 车四退一
 车１平９
73. 兵一进一
 车９进２
75. 马七进八
 车９退４
77. 帅五平四
 士４进５
79. 马八进七
 将５平４
81. 车四退二
 象１退３
83. 车四平六
 马６进４
85. 马七进九
 车９进７
87. 帅四退一
 车９进１
89. 帅四进一
 车９退１
91. 帅四退一
 车９平２
93. 马九退七
 车２退２
95. 兵九进一
 车２平７
97. 帅四平五
 车７平３
99. 马七退八
 车３退３
101. 马八退七
 车３退１
103. 仕六进五
 车３平４
105. 车六平八
 马４进２
107. 车八进一
 象５进３
109. 兵九进一
 后象进５
111. 兵九平八
 将４平５
113. 车八平二
 马２进４
115. 马七进五"
